millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
1084164,2,-5.-55,3.31,4.31,0.11,-1.-56,2.50,93331.39,688.13
1084199,2,-6.-25,3.12,4.67,0.-23,0.-17,0.13,-1.-56,2.49,93324.94,688.61
1084233,2,-7.-27,3.55,5.16,0.-23,0.-27,0.13,-1.-56,2.48,93323.89,688.13
1084267,2,-8.-37,3.70,5.81,0.-24,0.-31,0.9,-1.-62,2.49,93327.9,687.84
1084301,2,-8.-76,3.32,6.40,0.-25,0.-34,0.12,-1.-56,2.49,93320.64,688.22
1084335,2,-8.-86,3.44,6.89,0.-24,0.-62,0.18,-1.-56,2.48,93321.75,688.3
1084369,2,-8.-94,3.53,6.90,0.-16,-1.-17,0.17,-1.-50,2.49,93326.4,688.90
1084403,2,-8.-51,4.56,6.12,0.-6,-1.-19,0.-2,-1.-56,2.49,93324.94,688.80
1084438,2,-8.-13,4.11,6.99,0.17,0.-44,0.-41,-1.-56,2.49,93327.14,688.80
1084472,2,-7.-27,2.52,7.26,0.38,0.-4,0.-50,-1.-56,2.49,93321.75,688.52
1084506,2,-6.-83,1.80,7.39,0.72,0.4,0.-34,-1.-62,2.49,93323.89,688.51
1084540,2,-6.-17,2.38,7.1,0.88,0.0,0.-21,-1.-56,2.48,93328.19,688.41
1084574,2,-5.-94,3.4,6.27,0.92,0.-16,0.-17,-1.-62,2.48,93328.19,687.93
1084608,2,-6.-23,3.40,5.80,0.83,0.-25,0.-23,-1.-50,2.48,93328.19,688.80
1084642,2,-5.-59,3.65,5.39,0.71,0.-9,0.-32,-1.-56,2.49,93324.94,688.222,-4.-96,4.4,4.77,0.57,0.-16,0.-41,-1.-56,2.49,93322.79,688.70
1084711,2,-5.-5,4.41,4.39,0.51,0.-21,0.-43,-1.-56,2.48,93329.25,688.99
1084745,2,-5.-19,5.4,4.7,0.43,0.-8,0.-38,-1.-56,2.49,93330.34,688.61
1084780,2,-5.-35,5.79,4.14,0.34,0.0,0.-34,-1.-56,2.48,93320.64,688.51
1084814,2,-5.-92,6.52,4.9,0.26,0.-3,0.-29,-1.-56,2.48,93321.75,687.56
1084848,2,-6.-65,6.77,4.33,0.26,0.3,0.-23,-1.-56,2.49,93324.94,688.51
1084882,2,-7.-52,6.92,4.91,0.28,0.6,0.-12,-1.-62,2.48,93323.85,688.70
1084916,2,-8.-27,6.92,5.10,0.-6,-1.-56,2.49,93326.4,688.23
1084951,2,-9.-21,6.89,5.77,0.34,0.23,0.-8,-1.-56,2.48,93322.79,688.41
1084985,2,-10.-99,6.74,6.47,0.28,0.24,0.-11,-1.-56,2.49,93324.94,688.52
1085019,2,-10.-97,6.49,5.76,0.15,0.39,0.-9,-1.-56,2.48,93326.4,688.13
1085053,2,-9.-15,5.36,5.1,0.5,0.78,0.9,-1.-56,2.48,93329.25,688.41
1085087,2,-8.-93,4.91,4.81,0.2,0.54,0.32,-1.-56,2.48,93324.94,688.61
1085121,2,-9.-24,4.65,4.26,0.-12,0.19,0.53,-1.-56,2.49,93326.4,688.13
1085155,2,-8.-48,4.54,3.86,0.-26,0.20,0.56,-1.-56,2.49,93322.79,688.61
1085190,2,-7.-77,3.97,4.1,0.-44,0.0,0.52,-1.-62,2.49,93328.19,688.23
1085224,2,-7.-25,3.49,3.82,0.-55,0.-15,0.50,-1.-62,2.48,93323.89,688.51
1085258,2,-7.-5,3.12,3.51,0.-59,0.-8,0.46,-1.-62,2.48,93331.43,688.41
1085292,2,-7.-62,3.22,4.1,0.-54,0.-7,0.45,-1.-62,2.48,93322.79,688.42
1085326,2,-7.-71,3.17,4.29,0.-52,0.-3,0.49,-1.-56,2.48,93324.99,687.84
1085360,2,-8.-7,3.10,4.97,0.-47,0.-8,0.56,-1.-56,2.49,93323.89,688.61
1085394,2,-8.-7,3.27,5.36,0.-47,0.-21,0.56,-1.-56,2.49,93323.89,688.42
1085428,-7.-95,3.18,5.40,0.-50,0.-49,0.45,-1.-56,2.48,93323.89,687.84
1085463,2,-7.-96,3.52,5.80,0.-52,0.-63,0.27,-1.-56,2.48,93324.94,688.51
1085497,2,-7.-25,3.61,6.27,0.-57,0.-64,0.0,-1.-56,2.49,93322.79,688.80
1085531,2,-7.-39,4.78,6.10,0.-49,0.-81,0.-27,-1.-56,2.48,93324.99,688.61
1085565,2,-8.-51,5.57,6.88,0.-35,0.-66,0.-59,-1.-56,2.49,93321.75,688.22
1085599,2,-6.-53,4.61,7.7,0.-15,0.53,0.-79,-1.-56,2.49,93326.4,688.51
1085633,2,-5.-33,3.63,6.80,0.10,0.83,0.-66,-1.-56,2.48,93320.64,688.23
1085667,2,-5.-49,3.51,0.62,0.-31,-1.-56,2.48,93319.60,688.80
1085702,2,-5.-28,3.95,6.10,0.42,0.46,0.-13,-1.-62,2.49,93327.9,688.70
1085736,2,-5.-39,4.12,5.25,0.29,0.22,0.-6,-1.-56,2.49,93324.94,687.94
1085770,2,-5.-36,4.5,4.87,0.13,0.21,0.-12,-1.-56,2.49,93317.40,688.80
1085805,2,-5.-33,3.98,4.65,0.-8,0.4,0.-28,-1.-56,2.49,93327.14,687.65
1085839,2,-5.-42,3.84,4.36,0.-16,0.-10,0.-38,-1.-50,2.48,93316.35,688.70
1085873,2,-5.-92,4.23,4.57,0.-17,0.-12,0.-44,-1.-62,2.49,93328.19,688.99
1085907,2,-6.-45,5.18,4.88,0.-11,0.15,0.-43,93324.94,688.32
1085942,2,-7.-11,5.45,4.86,0.1,0.35,0.-32,-1.-56,2.49,93332.49,688.51
1085976,2,-8.-67,5.33,5.40,0.26,0.63,0.0,-1.-56,2.48,93329.25,688.52
1086010,2,-8.-87,5.58,5.34,0.38,0.83,0.29,-1.-56,2.49,93320.64,688.61
1086044,2,-9.-57,4.69,5.25,0.59,0.48,0.56,-1.-56,2.49,93321.75,688.3
1086078,2,-10.-53,5.3,4.62,0.72,0.17,0.51,-1.-56,2.49,93319.55,688.51
1086112,2,-9.-67,5.54,4.46,0.65,0.89,0.21,-1.-62,2.49,93324.94,688.70
1086146,2,-9.-14,5.24,4.49,0.51,0.85,0.3,-1.-50,2.48,93321.75,688.80
1086180,2,4.86,4.20,0.34,0.54,0.-2,-1.-62,2.50,93320.64,688.61
1086215,2,-9.-36,4.67,3.85,0.8,0.64,0.0,-1.-62,2.49,93328.19,688.32
1086249,2,-8.-44,4.62,3.85,0.-10,0.62,0.4,-1.-50,2.49,93331.39,688.23
1086283,2,-7.-71,4.35,3.46,0.-33,0.23,0.10,-1.-56,2.49,93324.94,688.32
1086317,2,-7.-14,4.10,3.25,0.-44,0.30,0.17,-1.-50,2.49,93326.4,687.93
1086351,2,-6.-35,3.80,3.16,0.-50,0.15,0.31,-1.-50,2.49,93323.89,688.71
1086385,2,-6.-54,3.67,2.78,0.-52,0.-24,0.41,-1.-56,2.49,93321.75,688.61
1086419,2,-8.-45,4.24,2.61,0.-49,0.-46,2.48,93319.60,688.51
1086454,2,-9.-68,4.12,3.36,0.-50,0.-26,0.38,-1.-62,2.49,93321.75,688.80
1086488,2,-9.-77,3.26,4.30,0.-50,0.-30,0.37,-1.-56,2.48,93319.55,688.80
1086522,2,-9.-61,3.1,4.53,0.-38,0.-56,0.38,-1.-50,2.49,93324.99,688.89
1086556,2,-9.-37,3.42,4.69,0.-26,0.-73,0.31,-1.-56,2.49,93323.93,687.93
1086590,2,-8.-66,3.24,4.72,0.-11,0.-69,0.8,-1.-56,2.48,93324.99,688.61
1086624,2,-8.-73,4.26,4.50,0.2,0.-74,0.-20,-1.-56,2.49,93321.75,688.42
1086658,2,-8.-14,4.18,5.8,0.14,0.-17,0.-57,-1.-43,2.48,93328.19,688.41
1086693,2,-6.-79,3.79,4.95,0.24,0.4,0.-64,-1.-50,2.49,93323.89,688.70
1086727,2,-6.-59,3.56,5.3,0.39,0.-27,0.-45,-1.-56,2.49,93322.79,688.51
1086761,2,-7.-32,3.62,4.86,0.45,0.-50,0.-21,-1.-56,2.49,93326.4,688.61
1086795,2,-7.-34,4.1,4.62,0.50,0.-39,0.0,-1.-56,2.49,93324.94,688.13
1086830,2,-7.-6,4.18,4.49,0.51,0.-33,0.3,-1.-56,2.49,93332.49,688.32
1086864,2,-6.-58,4.32,4.33,0.45,0.-40,0.1,-1.-56,2.50,93321.75,688.61
1086898,2,-5.-91,4.55,4.10,0.33,0.-32,0.-2,-1.-62,2.48,93324.99,688.99
1086932,2,4.2,0.27,0.-33,0.-7,-1.-56,2.48,93329.28,688.4
1086967,2,-5.-62,5.27,3.94,0.23,0.-36,0.-14,-1.-56,2.49,93319.60,688.52
1087001,2,-5.-70,5.79,3.71,0.21,0.-21,0.-21,-1.-62,2.50,93324.99,688.89
1087035,2,-6.-2,6.59,3.60,0.18,0.9,0.-32,-1.-56,2.48,93327.14,688.32
1087069,2,-6.-85,6.69,3.56,0.18,0.13,0.-35,-1.-50,2.48,93322.84,688.70
1087103,2,-8.-67,6.39,3.72,0.19,0.17,0.-29,-1.-56,2.49,93318.54,688.13
1087137,2,-9.-3,6.39,3.63,0.20,0.62,0.-18,-1.-56,2.50,93320.64,688.61
1087171,2,-9.-4,5.85,3.79,0.21,0.84,0.-3,93328.19,688.42
1087206,2,-9.-77,5.95,4.2,0.15,0.75,0.10,-1.-56,2.49,93319.55,688.41
1087240,2,-11.-17,6.27,4.7,0.-2,0.23,0.6,-1.-56,2.49,93323.89,688.32
1087274,2,-10.-45,5.42,2.82,0.-29,0.59,0.-2,-1.-62,2.49,93322.79,688.51
1087308,2,-9.-82,5.28,2.99,0.-38,0.76,0.0,-1.-56,2.49,93322.84,688.22
1087342,2,-10.-38,4.82,3.30,0.-47,0.26,0.17,-1.-56,2.49,93326.8,687.93
1087376,2,-9.-92,4.26,2.99,0.-52,0.29,0.33,-1.-56,2.49,93323.89,688.41
1087410,2,-8.-28,3.42,2.99,0.-51,0.57,0.46,-1.-62,2.50,93323.89,688.79
1087444,3.54,3.42,0.-59,0.38,0.48,-1.-56,2.49,93323.93,688.61
1087479,2,-7.-85,2.47,3.3,0.-72,0.-2,0.44,-1.-56,2.49,93320.69,688.70
1087513,2,-7.-74,3.35,3.9,0.-82,0.-10,0.40,-1.-56,2.49,93324.99,688.3
1087547,2,-7.-97,3.45,3.35,0.-83,0.-17,0.39,-1.-50,2.48,93322.84,688.42
1087581,2,-8.-12,3.49,3.61,0.-80,0.-25,0.44,-1.-62,2.48,93326.8,688.70
1087615,2,-8.-20,3.39,3.90,0.-72,0.-32,0.49,-1.-56,2.49,93331.43,688.51
1087649,2,-8.-30,3.74,4.5,0.-60,0.-45,0.47,-1.-56,2.49,93324.94,688.51
1087683,2,-8.-26,3.66,4.48,0.-38,0.38,-1.-62,2.49,93313.14,688.32
1087718,2,-8.-48,4.31,5.13,0.-48,0.-48,0.16,-1.-62,2.50,93320.69,688.70
1087752,2,-8.-65,4.52,5.40,0.-46,0.-40,0.-3,-1.-56,2.49,93327.14,688.32
1087786,2,-8.-41,3.80,5.53,0.-39,0.-26,0.-23,-1.-50,2.49,93331.43,688.80
1087820,2,-8.-34,4.89,5.94,0.-32,0.-57,0.-48,-1.-56,2.49,93322.84,687.93
1087855,2,-8.-85,5.14,6.30,0.-40,0.-33,0.-58,-1.-50,2.50,93327.14,689.28
1087889,2,-7.-75,3.73,6.10,0.-38,0.20,0.-55,-1.-56,2.49,93322.84,688.80
1087923,2,-6.-38,3.18,5.84,0.-24,0.43,-1.-50,2.49,93320.69,688.61
1087958,2,-6.0,2.99,5.85,0.-5,0.17,0.-9,-1.-56,2.49,93322.84,688.89
1087992,2,-6.-65,2.90,5.77,0.2,0.-9,0.16,-1.-56,2.50,93321.75,688.22
1088026,2,-6.-77,3.20,5.68,0.3,0.-15,0.35,-1.-50,2.49,93318.54,688.41
1088060,2,-6.-5,3.39,5.43,0.0,0.-7,0.35,-1.-56,2.50,93326.4,688.99
1088094,2,-5.-22,3.29,5.19,0.-2,0.-12,0.30,-1.-56,2.49,93323.89,688.13
1088128,2,-5.-49,3.70,5.1,0.-1,0.-33,0.18,-1.-50,2.49,93327.14,688.99
1088162,2,-6.-18,4.20,4.98,0.-1,0.-24,0.5,-1.-56,2.49,93327.14,688.991088197,2,-6.-74,5.6,4.99,0.0,0.4,0.-11,-1.-56,2.49,93323.89,688.99
1088231,2,-6.-87,5.49,4.85,0.3,0.33,0.-18,-1.-56,2.49,93326.4,688.99
1088265,2,-7.-75,5.55,5.33,0.9,0.67,0.-7,-1.-62,2.49,93322.84,688.22
1088299,2,-8.-13,5.11,5.53,0.12,0.81,0.18,-1.-56,2.49,93326.4,688.13
1088333,2,-8.-95,4.48,5.37,0.13,0.52,0.59,-1.-62,2.49,93319.60,688.41
1088367,2,-9.-77,4.28,5.14,0.12,0.21,0.78,-1.-56,2.48,93321.78,688.89
1088401,2,-10.-7,4.68,5.40,0.3,0.16,0.79,-1.-50,2.50,93323.89,688.80
1088435,2,-8.-79,4.85,4.93,0.65,-1.-56,2.50,93322.84,687.84
1088470,2,-7.-38,4.23,4.51,0.-32,0.37,0.50,-1.-56,2.49,93323.93,688.51
1088504,2,-7.-69,4.27,4.68,0.-42,0.1,0.31,-1.-56,2.50,93320.69,688.51
1088538,2,-8.-43,4.35,4.71,0.-49,0.-9,0.17,-1.-56,2.49,93320.64,688.70
1088572,2,-8.-30,4.23,4.47,0.-53,0.14,0.1,-1.-50,2.49,93322.79,688.41
1088606,2,-7.-71,4.2,4.42,0.-50,0.25,0.-4,-1.-56,2.49,93323.93,688.70
1088640,2,-7.-43,3.74,4.42,0.-42,0.24,0.-2,-1.-56,2.49,93323.93,688.61
1088674,2,-7.-81,3.68,4.57,0.-38,0.16,0.2,-1.-56,2.49,93321.78,688.22
1088709,2,-7.-90,3.59,4.74,0.-37,0.5,0.7,-1.-56,2.49,93328.19,688.41
1088743,2,-7.-93,3.48,4.71,0.-38,0.-1,0.10,-1.-56,2.49,93329.28,688.41
1088777,2,-7.-87,3.51,4.77,0.-35,0.-13,0.10,-1.-50,2.49,93321.75,688.32
1088811,2,-7.-98,3.34,5.15,0.-33,0.-26,0.8,-1.-62,2.49,93320.69,689.9
1088845,2,-7.-71,3.7,5.25,0.-33,0.-30,0.8,-1.-50,2.49,93319.60,688.80
1088880,2,-8.-21,3.95,6.14,0.-34,0.-77,0.-1,-1.-62,2.49,93323.93,688.3
1088914,2,-9.-18,4.45,5.89,0.-37,-1.-5,0.-18,-1.-62,2.49,93327.14,688.80
1088948,-8.-73,4.7,6.13,0.-33,0.-17,0.-37,-1.-56,2.50,93322.84,688.42
1088983,2,-7.-50,3.69,6.32,0.-23,0.24,0.-42,-1.-50,2.50,93317.44,688.80
1089017,2,-7.-11,3.5,6.26,0.-11,0.21,0.-30,-1.-50,2.49,93320.69,688.32
1089051,2,-7.-43,2.93,6.19,0.2,0.12,0.-15,-1.-50,2.49,93324.99,688.32
1089085,2,-7.-84,2.96,5.91,0.9,0.11,0.-2,-1.-56,2.49,93318.54,688.3
1089119,2,-7.-49,2.65,5.36,0.15,0.31,0.8,-1.-56,2.50,93316.35,689.9
1089153,2,-6.-93,2.61,4.98,0.18,0.48,0.9,-1.-50,2.49,93321.75,688.70
1089187,2,-6.-51,2.60,5.6,0.61,0.6,-1.-50,2.49,93322.84,688.89
1089222,2,-6.-86,2.69,5.10,0.4,0.51,0.4,-1.-50,2.50,93320.69,688.51
1089256,2,-7.-61,2.66,5.18,0.-14,0.44,0.1,-1.-50,2.49,93319.60,689.28
1089290,2,-8.-20,2.63,5.30,0.-29,0.37,0.1,-1.-50,2.50,93324.94,688.41
1089324,2,-8.-49,2.42,5.10,0.-42,0.37,0.7,-1.-50,2.49,93322.84,688.60
1089358,2,-8.-38,2.62,5.9,0.-51,0.41,0.15,-1.-50,2.49,93320.69,689.9
1089392,2,-8.-23,2.99,4.96,0.-55,0.40,0.24,-1.-56,2.49,93326.8,688.99
1089426,2,-7.-83,3.48,5.2,0.-64,0.38,0.29,-1.-56,2.49,93321.75,688.51
1089461,2,-8.-18,3.83,5.18,0.-73,0.22,0.28,-1.-56,2.49,93324.94,688.51
1089495,2,-8.-59,4.15,5.26,0.-89,0.11,0.25,-1.-56,2.49,93322.88,688.80
1089529,2,-8.-8,4.42,5.18,0.-95,0.15,0.24,-1.-50,2.49,93321.75,688.32
1089563,2,-7.-97,4.42,5.37,0.-93,0.1,0.30,-1.-56,2.49,93323.89,688.32
1089597,2,-7.-95,4.20,5.30,0.-85,0.-1,0.41,-1.-56,2.49,93323.89,688.61
1089631,2,-7.-33,4.10,4.97,0.-72,0.5,0.50,-1.-56,2.49,93328.19,688.70
1089665,2,-7.-75,3.88,5.25,0.-59,0.9,0.54,-1.-56,2.49,93321.75,688.41
1089699,3.83,4.98,0.-60,0.8,0.56,-1.-50,2.49,93327.14,688.32
1089734,2,-8.-1,3.13,4.52,0.-60,0.24,0.62,-1.-50,2.49,93324.99,688.41
1089768,2,-8.-12,2.84,4.85,0.-58,0.28,0.68,-1.-50,2.49,93320.69,688.80
1089802,2,-8.-69,2.49,5.17,0.-64,0.-2,0.77,-1.-56,2.49,93323.93,688.80
1089836,2,-8.-89,2.23,5.22,0.-76,0.24,0.82,-1.-50,2.49,93331.43,688.51
1089870,2,-8.-17,2.25,5.47,0.-83,0.46,0.81,-1.-50,2.49,93324.99,688.41
1089905,2,-7.-91,2.36,5.49,0.-86,0.27,0.78,-1.-50,2.50,93320.69,688.70
1089939,2,-8.-3,2.45,5.26,0.-86,-1.-50,2.49,93329.28,688.32
1089974,2,-7.-89,2.75,4.98,0.-81,0.29,0.60,-1.-50,2.49,93323.89,688.99
1090008,2,-7.-81,3.3,4.82,0.-73,0.39,0.44,-1.-56,2.50,93322.84,688.99
1090042,2,-8.-5,3.23,4.70,0.-62,0.48,0.25,-1.-50,2.49,93323.89,688.89
1090076,2,-8.-26,3.32,4.59,0.-56,0.57,0.14,-1.-50,2.50,93322.84,688.80
1090110,2,-7.-81,3.41,4.76,0.-53,0.81,0.10,-1.-50,2.49,93321.75,688.80
1090144,2,-7.-22,3.44,4.73,0.-55,0.78,0.12,-1.-50,2.49,93324.99,689.18
1090178,2,-7.-17,3.50,4.60,0.-63,0.56,0.18,-1.-56,2.50,93321.78,688.51
1090213,2,-7.-48,3.23,4.59,0.-72,0.44,0.22,-1.-50,2.50,93326.8,688.41
1090247,2,-7.-75,3.33,4.52,0.-87,0.39,0.25,-1.-56,2.49,93315.29,688.51
1090281,2,-7.-99,3.26,4.42,0.-96,0.36,0.25,-1.-50,2.49,93323.93,688.80
1090315,2,-8.-37,3.1,4.24,-1.-2,0.31,0.24,-1.-56,2.50,93327.14,688.51
1090349,2,-8.-75,3.34,4.8,-1.-12,0.41,0.23,-1.-50,2.49,93329.28,688.61
1090383,2,-8.-99,3.39,4.14,-1.-20,0.61,0.23,-1.-56,2.49,93318.54,687.84
1090417,2,-8.-99,3.20,4.29,-1.-21,0.61,0.26,-1.-56,2.49,93323.89,688.89
1090451,-9.-33,3.11,4.24,-1.-18,0.50,0.30,-1.-56,2.49,93326.8,688.70
1090486,2,-9.-54,3.0,3.98,-1.-9,0.74,0.32,-1.-56,2.49,93327.14,688.31
1090520,2,-9.-39,2.80,4.9,0.-99,0.90,0.30,-1.-50,2.50,93320.73,688.13
1090554,2,-9.-54,2.90,4.13,0.-91,0.81,0.23,-1.-56,2.50,93321.75,688.99
1090588,2,-9.-48,2.46,3.95,0.-86,0.84,0.19,-1.-56,2.49,93320.64,688.70
1090622,2,-8.-91,2.31,3.77,0.-78,0.85,0.17,-1.-50,2.49,93318.54,689.9
1090656,2,-8.-79,2.54,3.71,0.-68,0.71,0.15,-1.-62,2.50,93324.99,688.41
1090690,2,-8.-62,2.56,3.58,0.12,-1.-62,2.49,93320.69,688.13
1090725,2,-9.0,2.79,3.68,0.-45,0.51,0.4,-1.-62,2.50,93319.64,689.8
1090759,2,-9.-17,3.29,3.69,0.-37,0.52,0.0,-1.-62,2.50,93323.89,688.32
1090793,2,-8.-95,3.6,4.18,0.-26,0.61,0.-4,-1.-56,2.49,93327.17,688.70
1090827,2,-8.-89,2.72,4.6,0.-13,0.37,0.-5,-1.-62,2.50,93323.93,688.32
1090861,2,-8.-88,2.83,3.14,0.2,0.9,0.-12,-1.-62,2.50,93327.14,689.18
1090895,2,-9.-23,2.76,3.13,0.10,0.9,0.-20,-1.-62,2.50,93315.29,688.51
1090930,2,-9.-62,2.40,3.19,0.9,0.4,0.-24,-1.-56,2.50,93327.17,688.89
1090965,2,-9.-72,2.10,2.87,0.5,0.-5,0.-24,-1.-50,2.50,93322.84,688.32
1090999,2,-9.-91,1.75,2.97,0.6,0.9,0.-22,-1.-56,2.50,93328.23,687.84
1091033,2,-9.-41,1.73,3.27,0.11,0.11,0.-18,-1.-50,2.49,93323.93,688.51
1091067,2,-9.-51,1.84,3.19,0.22,0.0,0.-19,-1.-50,2.50,93318.50,688.60
1091101,2,-9.-77,2.15,3.38,0.32,0.15,0.-22,-1.-56,2.49,93318.54,688.41
1091135,2,-9.-78,2.0,3.82,0.38,0.18,0.-20,-1.-50,2.50,93321.78,688.41
1091169,2,-9.-92,2.21,3.87,0.48,0.-6,0.-12,-1.-56,2.50,93320.69,688.80
1091203,2,-9.-99,3.61,0.65,0.-16,0.-4,-1.-50,2.50,93317.44,688.61
1091238,2,-9.-70,2.38,3.19,0.82,0.-4,0.3,-1.-62,2.50,93314.20,688.61
1091272,2,-10.-1,2.45,3.15,0.74,0.-14,0.2,-1.-50,2.50,93324.99,688.99
1091306,2,-9.-99,2.65,2.96,0.70,0.-16,0.4,-1.-56,2.49,93323.93,688.61
1091340,2,-10.-77,3.18,3.51,0.75,0.-9,0.13,-1.-56,2.50,93320.69,688.41
1091374,2,-10.-34,2.97,3.40,0.82,0.4,0.24,-1.-56,2.50,93323.93,688.61
1091408,2,-9.-21,2.48,3.0,1.10,0.5,0.39,-1.-56,2.49,93328.23,688.22
1091442,2,-8.-76,1.38,2.38,1.30,0.10,0.35,2.49,93328.19,688.41
1091477,2,-8.-32,0.93,1.31,1.39,0.32,0.15,-1.-50,2.49,93319.64,688.51
1091511,2,-7.-57,0.31,0.51,1.43,0.82,0.0,-1.-50,2.49,93322.84,688.22
1091545,2,-6.-62,0.19,0.-36,1.38,1.6,0.-27,-1.-56,2.49,93318.54,688.22
1091579,2,-6.-28,0.-67,0.-34,1.14,1.47,0.-56,-1.-50,2.50,93321.78,689.9
1091613,2,-7.-2,0.-75,0.-26,0.87,1.11,0.-93,-1.-56,2.49,93328.23,688.51
1091647,2,-8.-46,0.-71,0.-82,0.40,0.81,-1.-26,-1.-62,2.49,93326.8,688.61
1091681,2,-9.-44,0.-23,0.-56,0.10,0.81,-1.-28,-1.-56,2.50,93321.78,688.12
1091716,2,-10.-79,0.-21,0.-71,0.-17,0.39,-1.-2,-1.-50,2.49,93320.64,688.41
1091750,2,-11.-28,0.-30,-1.-5,0.-25,0.49,0.-67,-1.-50,2.49,93329.32,688.41
1091784,2,-10.-65,0.22,-1.-10,0.-33,0.67,0.-30,-1.-62,2.50,93322.84,688.70
1091818,2,-9.-71,1.6,0.-97,0.-39,0.72,0.-26,-1.-56,2.50,93320.73,688.51
1091852,2,-8.-42,1.93,0.-55,0.-43,0.97,0.-44,-1.-56,2.50,93320.69,689.8
1091886,2,-8.-25,2.49,0.-3,0.-24,0.77,0.-77,-1.-56,2.50,93315.34,688.22
1091920,2,-8.-40,2.8,0.-44,0.6,0.32,0.-94,-1.-56,2.50,93328.23,1091951,2,-8.-77,1.76,-1.-17,0.19,0.28,-1.-13,-1.-56,2.50,93330.38,688.41
1091985,2,-9.-54,0.94,-1.-87,0.12,0.50,-1.-21,-1.-56,2.50,93323.97,688.12
1092019,2,-10.-25,0.37,-2.-59,0.10,0.41,-1.-16,-1.-56,2.49,93325.3,688.32
1092053,2,-11.-5,0.-58,-2.-99,0.10,0.39,-1.-5,-1.-56,2.49,93326.13,687.74
1092087,2,-10.-58,-1.-3,-3.-16,0.14,0.34,0.-82,-1.-62,2.50,93323.89,688.51
1092121,2,-9.-93,-1.-26,-3.-43,0.1,0.22,0.-50,-1.-56,2.50,93320.69,688.41
1092155,2,-9.-44,-1.-77,-3.-51,0.-10,0.26,0.-42,-1.-62,2.50,93318.54,688.12
1092190,2,-9.-79,-1.-55,-3.-61,0.-25,0.47,0.-50,-1.-56,2.49,93319.67,688.22
1092224,2,-9.-37,-1.-21,-2.-76,0.-35,0.50,0.-34,-1.-56,2.50,93330.38,688.41
1092258,2,-9.-11,-1.-41,-3.-3,0.-31,0.-17,0.-15,-1.-56,2.50,93326.8,688.51
1092292,2,-9.-84,-1.-77,-3.-57,0.-17,0.-26,0.3,-1.-56,2.50,93319.64,688.70
1092326,2,-9.-72,-1.-86,-3.-40,0.-2,0.0,0.2,-1.-56,2.50,93322.84,688.89
1092360,2,-9.-55,-2.-9,-3.-28,0.8,0.13,0.-3,-1.-56,2.50,93324.99,687.65
1092394,2,-9.-35,-2.-10,-3.-4,0.13,0.27,0.-6,-1.-56,2.49,93323.93,688.32
1092429,2,-8.-72,-1.-88,-2.-65,0.9,0.9,0.-9,-1.-56,2.49,93321.78,688.51
1092463,2,-8.-63,-2.-14,-3.-39,0.-1,0.-34,0.-5,-1.-56,2.49,93323.93,689.27
1092497,2,-9.-30,-2.-22,-3.-63,0.-8,0.-32,0.1,-1.-62,2.50,93322.84,688.2
1092531,2,-9.-75,-2.-40,-3.-84,0.-16,0.-56,0.5,-1.-56,2.49,93329.28,688.51
1092565,2,-9.-66,-2.-7,-4.-13,0.-19,0.-43,0.19,-1.-56,2.50,93327.14,688.99
1092599,2,-9.-76,-1.-19,-3.-54,0.-27,0.15,0.32,-1.-43,2.50,93324.99,688.22
1092633,2,-9.-12,-1.-24,-3.-10,0.-32,0.23,0.42,2.49,93327.17,688.41
1092668,2,-8.-81,0.-94,-2.-90,0.-30,0.-10,0.64,-1.-50,2.50,93330.38,687.74
1092702,2,-9.-34,0.-99,-3.-34,0.-29,0.-83,0.81,-1.-56,2.49,93318.58,688.32
1092736,2,-9.-24,0.-62,-3.-84,0.-37,0.-39,0.96,-1.-50,2.49,93324.99,687.84
1092770,2,-8.-69,0.-44,-2.-82,0.-45,0.36,0.92,-1.-50,2.49,93326.8,688.60
1092804,2,-7.-24,0.-85,-2.-23,0.-47,0.19,0.83,-1.-50,2.50,93320.73,688.13
1092838,2,-7.-94,0.-43,-2.-37,0.-34,0.-83,0.68,-1.-56,2.50,93322.88,688.70
1092872,2,-8.-53,0.-53,-2.-62,0.-19,0.-69,0.53,688.42
1092922,2,-8.-56,0.-1,-1.-62,0.13,0.-22,0.20,-1.-56,2.48,93320.64,688.51
1092957,2,-9.-92,0.30,-1.-13,0.36,-1.-16,0.-10,-1.-56,2.48,93330.34,688.41
1092991,2,-9.-67,0.-7,-1.-17,0.52,-1.-59,0.-32,-1.-50,2.48,93326.4,688.13
1093025,2,-10.-22,0.-52,0.69,0.72,-2.-10,0.-54,-1.-50,2.49,93328.23,688.22
1093059,2,-10.-56,0.-73,1.12,0.81,-2.-64,0.-64,-1.-50,2.49,93324.99,688.32
1093093,2,-10.-52,-1.-27,1.40,0.99,-2.-12,0.-61,-1.-56,2.50,93331.43,688.41
1093127,2,-10.-42,-1.-34,1.74,1.15,-1.-53,0.-51,-1.-43,2.49,93326.4,688.41
1093162,2,-10.-55,-1.-38,2.16,1.26,-2.-5,0.-39,-1.-50,2.50,93322.79,688.22
1093196,2,-10.-43,-1.-89,2.40,1.30,-3.-12,0.-38,-1.-50,2.50,93329.28,688.22
