millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
10578,2,10578,43,3.64,8.61,3.71,0.3,0.-8,0.-10,3.37,7.75,90891.43,907.40,0.0,0.0,0.0
10624,2,10624,46,3.56,8.67,3.37,0.1,0.-7,0.-13,3.37,7.75,90885.97,907.99,0.0,0.0,0.0
10670,2,10670,46,3.3,8.64,3.88,0.-5,0.-9,0.-15,3.43,7.76,90881.62,908.19,0.0,0.0,0.0
10716,2,10716,46,3.38,8.59,4.40,0.-3,0.-2,0.-8,3.43,7.77,90887.3,907.60,0.0,0.0,0.0
10762,2,10762,46,3.31,8.59,4.78,0.4,0.-9,0.-9,3.43,7.76,90887.3,907.99,0.0,0.0,0.0
10808,2,10808,46,3.50,8.61,4.10,0.16,0.-10,0.-4,3.37,7.75,90884.97,908.29,0.0,0.0,0.0
10851,2,10851,43,3.44,8.61,3.65,0.10,0.-31,0.-9,3.50,7.75,90886.3,907.89,0.0,0.0,0.0
10897,2,10897,46,3.67,8.65,3.26,0.10,0.-9,0.-8,3.56,7.75,90890.32,908.9,0.0,0.0,0.0
10943,2,10943,46,3.70,8.68,3.64,0.-3,0.-9,0.-14,3.50,7.77,90884.91,907.60,0.0,0.0,0.0
10994,2,10994,51,3.8,8.55,4.59,0.-5,0.-8,0.-14,3.50,7.75,90885.97,908.9,0.0,0.0,0.0
11040,2,11040,46,3.40,8.59,4.59,0.6,0.-9,0.-7,3.50,7.76,90892.49,908.9,0.0,0.0,0.0
11086,2,11086,46,3.37,8.64,3.91,0.9,0.-3,0.-7,3.56,7.76,90883.92,907.98,0.0,0.0,0.0
11142,2,11142,56,3.52,8.62,3.78,0.6,0.-8,0.-11,3.62,7.75,90880.63,907.79,0.0,0.0,0.0
11188,2,11188,46,3.34,8.65,3.69,0.2,0.-9,0.-10,3.56,7.75,90884.91,907.79,0.0,0.0,0.0
11235,2,11235,47,3.34,8.60,4.35,0.3,0.-9,0.-9,3.62,7.75,90890.32,907.99,0.0,0.0,0.0
11281,2,11281,46,3.45,8.63,3.82,0.7,0.-7,0.-7,3.62,7.76,90880.57,907.60,0.0,0.0,0.0
11327,2,11327,46,3.25,8.62,3.96,0.6,0.-9,0.-9,3.56,7.75,90879.45,907.69,0.0,0.0,0.0
11373,2,11373,46,3.59,8.66,3.63,0.5,0.-9,0.-9,3.56,7.76,90887.9,908.29,0.0,0.0,0.0
11417,2,11417,44,3.64,8.58,3.69,0.0,0.-8,0.-13,3.56,7.76,90887.3,907.90,0.0,0.0,0.0
11463,2,11463,46,3.30,8.59,4.20,0.-3,0.-8,0.-13,3.62,7.76,90881.62,908.9,0.0,0.0,0.0
11515,2,11515,52,3.36,8.59,4.51,0.3,0.-11,0.-7,3.62,7.76,90882.74,908.19,0.0,0.0,0.0
11561,2,11561,46,3.73,8.54,4.36,0.7,0.-11,0.-6,3.62,7.76,90888.14,907.70,0.0,0.0,0.0
11607,2,11607,46,3.25,8.60,4.13,0.11,0.-5,0.-7,3.62,7.76,90883.80,908.39,0.0,0.0,0.0
11653,2,11653,46,4.11,8.22,3.67,0.12,0.0,0.-3,3.62,7.77,90881.62,907.99,0.0,0.0,0.0
11696,2,11696,43,3.57,8.63,3.75,0.1,0.-5,0.-10,3.62,7.76,90887.3,907.89,0.0,0.0,0.0
11742,2,11742,46,3.28,8.64,4.11,0.1,0.-10,0.-10,3.56,7.76,90883.80,908.9,0.0,0.0,0.0
11788,2,11788,46,3.48,8.64,3.96,0.4,0.-10,0.-8,3.62,7.77,90888.8,908.9,0.0,0.0,0.0
11834,2,11834,46,3.52,8.62,4.9,0.4,0.-7,0.-10,3.62,7.77,90885.91,907.11,0.0,0.0,0.0
11880,2,11880,46,3.41,8.62,3.96,0.4,0.-11,0.-11,3.62,7.77,90882.62,908.0,0.0,0.0,0.0
11926,2,11926,46,3.46,8.59,3.97,0.2,0.-12,0.-13,3.62,7.76,90888.8,907.80,0.0,0.0,0.0
11970,2,11970,44,3.19,8.63,4.18,0.4,0.-9,0.-9,3.62,7.77,90882.68,907.40,0.0,0.0,0.0
12031,2,12031,61,3.37,8.62,3.90,0.5,0.-9,0.-9,3.62,7.75,90889.26,907.89,0.0,0.0,0.0
12077,2,12077,46,3.26,8.66,3.99,0.4,0.-9,0.-10,3.56,7.76,90890.26,908.9,0.0,0.0,0.0
12123,2,12123,46,3.48,8.62,3.99,0.4,0.-9,0.-10,3.62,7.76,90887.3,907.11,0.0,0.0,0.0
12169,2,12169,46,3.36,8.64,4.3,0.5,0.-10,0.-9,3.56,7.76,90887.3,908.9,0.0,0.0,0.0
12215,2,12215,46,3.39,8.65,4.3,0.7,0.-9,0.-8,3.56,7.76,90882.68,908.9,0.0,0.0,0.0
12259,2,12259,44,3.50,8.60,3.87,0.6,0.-7,0.-9,3.62,7.77,90889.20,907.60,0.0,0.0,0.0
12305,2,12305,46,3.29,8.64,4.7,0.4,0.-5,0.-9,3.56,7.76,90882.68,907.90,0.0,0.0,0.0
12351,2,12351,46,3.58,8.62,3.88,0.5,0.-7,0.-10,3.62,7.77,90882.68,908.39,0.0,0.0,0.0
12397,2,12397,46,3.13,8.64,4.22,0.4,0.-8,0.-11,3.50,7.77,90890.20,907.41,0.0,0.0,0.0
12443,2,12443,46,3.38,8.64,4.4,0.7,0.-9,0.-9,3.56,7.77,90887.3,907.90,0.0,0.0,0.0
12489,2,12489,46,3.25,8.59,4.8,0.6,0.-9,0.-9,3.56,7.77,90882.62,908.39,0.0,0.0,0.0
12538,2,12538,49,3.34,8.64,3.90,0.6,0.-9,0.-8,3.56,7.77,90882.68,908.9,0.0,0.0,0.0
12584,2,12584,46,3.46,8.62,3.84,0.4,0.-9,0.-9,3.50,7.77,90885.91,907.51,0.0,0.0,0.0
12630,2,12630,46,3.44,8.61,4.1,0.3,0.-9,0.-10,3.56,7.78,90892.37,908.20,0.0,0.0,0.0
12676,2,12676,46,3.42,8.67,4.12,0.3,0.-12,0.-11,3.50,7.77,90885.91,907.80,0.0,0.0,0.0
12722,2,12722,46,3.43,8.62,3.99,0.4,0.-9,0.-9,3.56,7.78,90884.79,907.71,0.0,0.0,0.0
12768,2,12768,46,3.40,8.59,4.7,0.4,0.-9,0.-9,3.56,7.78,90883.74,907.71,0.0,0.0,0.0
12811,2,12811,43,3.41,8.67,4.3,0.4,0.-9,0.-9,3.50,7.77,90882.68,907.71,0.0,0.0,0.0
12857,2,12857,46,3.33,8.67,3.91,0.5,0.-9,0.-10,3.56,7.78,90877.22,908.50,0.0,0.0,0.0
12903,2,12903,46,3.35,8.61,4.4,0.5,0.-9,0.-10,3.62,7.77,90881.50,907.71,0.0,0.0,0.0
12949,2,12949,46,3.38,8.65,4.3,0.5,0.-8,0.-9,3.56,7.78,90882.62,908.69,0.0,0.0,0.0
12995,2,12995,46,3.51,8.65,3.95,0.5,0.-8,0.-9,3.56,7.78,90895.60,908.30,0.0,0.0,0.0
13046,2,13046,51,3.35,8.59,4.1,0.5,0.-9,0.-9,3.50,7.77,90885.91,908.20,0.0,0.0,0.0
13089,2,13089,43,3.36,8.67,4.1,0.5,0.-9,0.-8,3.56,7.77,90879.39,907.90,0.0,0.0,0.0
13135,2,13135,46,3.48,8.59,4.1,0.4,0.-8,0.-9,3.56,7.77,90882.68,907.90,0.0,0.0,0.0
13181,2,13181,46,3.44,8.60,3.90,0.5,0.-9,0.-10,3.50,7.77,90882.68,907.91,0.0,0.0,0.0
13227,2,13227,46,3.48,8.28,3.95,0.4,0.-8,0.-10,3.50,7.78,90886.91,907.91,0.0,0.0,0.0
13274,2,13274,47,3.50,8.59,4.0,0.4,0.-10,0.-10,3.43,7.77,90886.91,907.21,0.0,0.0,0.0
13320,2,13320,46,3.42,8.57,4.8,0.5,0.-10,0.-10,3.50,7.78,90882.62,908.30,0.0,0.0,0.0
13363,2,13363,43,3.46,8.65,4.1,0.4,0.-9,0.-9,3.50,7.77,90890.26,907.81,0.0,0.0,0.0
13409,2,13409,46,3.44,8.62,3.97,0.5,0.-9,0.-9,3.56,7.77,90881.50,908.40,0.0,0.0,0.0
13455,2,13455,46,3.46,8.62,4.0,0.5,0.-9,0.-9,3.56,7.79,90880.45,907.61,0.0,0.0,0.0
13501,2,13501,46,3.34,8.61,3.94,0.5,0.-9,0.-9,3.50,7.78,90880.39,907.90,0.0,0.0,0.0
13552,2,13552,51,3.46,8.61,4.1,0.5,0.-9,0.-10,3.56,7.78,90878.28,907.81,0.0,0.0,0.0
13598,2,13598,46,3.37,8.65,4.1,0.5,0.-9,0.-9,3.50,7.77,90885.85,907.81,0.0,0.0,0.0
13641,2,13641,43,3.47,8.74,4.10,0.5,0.-8,0.-9,3.50,7.77,90881.50,907.80,0.0,0.0,0.0
13687,2,13687,46,3.44,8.59,4.6,0.5,0.-9,0.-9,3.56,7.78,90885.85,908.50,0.0,0.0,0.0
13733,2,13733,46,3.26,8.63,3.98,0.4,0.-10,0.-8,3.56,7.78,90888.3,907.91,0.0,0.0,0.0
13779,2,13779,46,3.57,8.59,3.96,0.4,0.-9,0.-10,3.50,7.78,90884.74,907.61,0.0,0.0,0.0
13825,2,13825,46,3.45,8.64,3.81,0.1,0.-12,0.-12,3.50,7.78,90884.74,908.40,0.0,0.0,0.0
13871,2,13871,46,3.31,8.62,4.16,0.0,0.-16,0.-13,3.62,7.78,90894.54,908.10,0.0,0.0,0.0
13914,2,13914,43,3.51,8.60,4.1,0.4,0.-9,0.-12,3.56,7.78,90891.25,907.71,0.0,0.0,0.0
13960,2,13960,46,3.43,8.55,4.12,0.0,0.-8,0.-15,3.56,7.79,90886.91,908.11,0.0,0.0,0.0
14006,2,14006,46,2.95,8.66,3.88,0.7,0.-8,0.-6,3.56,7.78,90886.91,907.91,0.0,0.0,0.0
14057,2,14057,51,3.59,8.61,4.15,0.2,0.-10,0.-7,3.56,7.78,90886.91,908.20,0.0,0.0,0.0
14103,2,14103,46,3.54,8.58,4.14,0.5,0.-10,0.-10,3.62,7.77,90885.79,908.30,0.0,0.0,0.0
14149,2,14149,46,3.32,8.68,3.93,0.7,0.-8,0.-10,3.62,7.78,90881.57,907.81,0.0,0.0,0.0
14196,2,14196,47,3.36,8.66,3.99,0.5,0.-9,0.-9,3.56,7.77,90889.8,907.71,0.0,0.0,0.0
14242,2,14242,46,3.47,8.61,4.0,0.5,0.-9,0.-9,3.56,7.79,90883.67,907.71,0.0,0.0,0.0
14289,2,14289,47,3.39,8.64,4.3,0.4,0.-8,0.-9,3.56,7.79,90885.79,907.22,0.0,0.0,0.0
14335,2,14335,46,3.29,8.60,4.7,0.4,0.-9,0.-9,3.56,7.79,90889.8,907.52,0.0,0.0,0.0
14381,2,14381,46,3.39,8.60,3.99,0.4,0.-9,0.-9,3.56,7.79,90887.96,908.21,0.0,0.0,0.0
14427,2,14427,46,3.39,8.63,4.2,0.3,0.-9,0.-10,3.56,7.78,90882.57,907.81,0.0,0.0,0.0
14470,2,14470,43,3.42,8.63,4.11,0.3,0.-9,0.-9,3.56,7.79,90891.25,907.32,0.0,0.0,0.0
14516,2,14516,46,3.42,8.67,4.3,0.4,0.-9,0.-9,3.56,7.79,90890.14,908.31,0.0,0.0,0.0
14576,2,14576,60,3.38,8.62,4.5,0.3,0.-14,0.-10,3.56,7.78,90882.62,907.91,0.0,0.0,0.0
14622,2,14622,46,3.37,8.68,4.2,0.4,0.-10,0.-10,3.56,7.79,90882.57,908.10,0.0,0.0,0.0
14668,2,14668,46,3.34,8.59,4.1,0.4,0.-9,0.-10,3.56,7.79,90886.97,908.11,0.0,0.0,0.0
14714,2,14714,46,3.48,8.60,4.1,0.4,0.-11,0.-9,3.56,7.78,90883.67,907.21,0.0,0.0,0.0
14757,2,14757,43,3.53,8.62,4.1,0.4,0.-8,0.-10,3.62,7.78,90884.74,907.41,0.0,0.0,0.0
14803,2,14803,46,3.38,8.27,4.16,0.4,0.-9,0.-11,3.56,7.78,90889.8,907.81,0.0,0.0,0.0
14849,2,14849,46,3.34,8.64,4.0,0.5,0.-10,0.-10,3.62,7.79,90878.21,907.81,0.0,0.0,0.0
14895,2,14895,46,3.33,8.64,4.9,0.6,0.-9,0.-9,3.62,7.80,90887.96,908.11,0.0,0.0,0.0
14941,2,14941,46,3.38,8.62,4.3,0.7,0.-7,0.-8,3.62,7.79,90879.28,907.91,0.0,0.0,0.0
14987,2,14987,46,3.46,8.60,4.2,0.6,0.-7,0.-9,3.62,7.78,90884.74,907.81,0.0,0.0,0.0
15030,2,15030,43,3.32,8.65,4.0,0.5,0.-9,0.-9,3.56,7.78,90881.45,908.11,0.0,0.0,0.0
15082,2,15082,52,3.37,8.61,4.6,0.5,0.-10,0.-9,3.56,7.78,90886.85,907.71,0.0,0.0,0.0
15128,2,15128,46,3.52,8.59,3.99,0.4,0.-9,0.-9,3.56,7.79,90885.79,907.72,0.0,0.0,0.0
15174,2,15174,46,3.37,8.59,4.0,0.4,0.-9,0.-10,3.62,7.80,90883.62,908.1,0.0,0.0,0.0
15220,2,15220,46,3.36,8.70,4.7,0.4,0.-9,0.-10,3.56,7.79,90878.16,908.11,0.0,0.0,0.0
15266,2,15266,46,3.43,8.60,4.4,0.5,0.-10,0.-10,3.50,7.79,90890.14,908.11,0.0,0.0,0.0
15310,2,15310,44,3.40,8.58,3.95,0.5,0.-8,0.-9,3.62,7.79,90881.45,907.61,0.0,0.0,0.0
15356,2,15356,46,3.33,8.62,4.1,0.4,0.-11,0.-10,3.62,7.80,90889.3,907.82,0.0,0.0,0.0
15402,2,15402,46,3.42,8.66,4.1,0.3,0.-15,0.-8,3.62,7.79,90887.91,908.1,0.0,0.0,0.0
15448,2,15448,46,3.57,8.62,4.10,0.3,0.-15,0.-8,3.62,7.80,90883.56,907.61,0.0,0.0,0.0
15494,2,15494,46,3.51,8.61,3.97,0.5,0.-8,0.-10,3.68,7.80,90887.91,907.91,0.0,0.0,0.0
15540,2,15540,46,3.44,8.59,3.86,0.4,0.-6,0.-10,3.62,7.78,90893.37,907.61,0.0,0.0,0.0
15588,2,15588,48,3.44,8.63,3.99,0.3,0.-9,0.-11,3.68,7.79,90887.96,908.0,0.0,0.0,0.0
15634,2,15634,46,3.34,8.67,4.8,0.3,0.-10,0.-11,3.62,7.79,90892.32,907.91,0.0,0.0,0.0
15680,2,15680,46,3.35,8.70,4.7,0.5,0.-9,0.-9,3.56,7.80,90885.79,907.82,0.0,0.0,0.0
15726,2,15726,46,3.43,8.60,3.99,0.5,0.-7,0.-9,3.56,7.80,90882.50,908.11,0.0,0.0,0.0
15772,2,15772,46,3.37,8.61,3.97,0.6,0.-7,0.-10,3.56,7.80,90887.91,907.72,0.0,0.0,0.0
15818,2,15818,46,3.51,8.62,4.0,0.4,0.-7,0.-9,3.50,7.80,90891.14,907.61,0.0,0.0,0.0
15861,2,15861,43,3.33,8.67,4.7,0.5,0.-10,0.-9,3.56,7.79,90886.79,907.72,0.0,0.0,0.0
15907,2,15907,46,3.49,8.59,4.1,0.6,0.-9,0.-8,3.56,7.80,90883.62,908.21,0.0,0.0,0.0
15953,2,15953,46,3.52,8.62,3.90,0.5,0.-8,0.-9,3.56,7.80,90882.50,907.82,0.0,0.0,0.0
15999,2,15999,46,3.53,8.61,3.90,0.4,0.-8,0.-10,3.56,7.80,90890.8,907.42,0.0,0.0,0.0
16045,2,16045,46,3.49,8.62,3.89,0.2,0.-10,0.-11,3.50,7.80,90891.14,907.72,0.0,0.0,0.0
16096,2,16096,51,3.33,8.59,4.20,0.3,0.-9,0.-10,3.56,7.80,90882.57,907.91,0.0,0.0,0.0
16139,2,16139,43,3.48,8.60,3.91,0.5,0.-8,0.-9,3.56,7.80,90880.33,907.3,0.0,0.0,0.0
16185,2,16185,46,3.37,8.62,4.0,0.4,0.-10,0.-9,3.62,7.79,90884.67,908.11,0.0,0.0,0.0
16231,2,16231,46,3.45,8.57,4.2,0.4,0.-9,0.-9,3.62,7.80,90885.73,907.91,0.0,0.0,0.0
16277,2,16277,46,3.35,8.64,3.95,0.4,0.-8,0.-10,3.56,7.80,90879.28,907.62,0.0,0.0,0.0
16324,2,16324,47,3.45,8.64,3.96,0.3,0.-10,0.-10,3.56,7.80,90885.73,907.62,0.0,0.0,0.0
16370,2,16370,46,3.39,8.62,4.4,0.3,0.-10,0.-10,3.62,7.80,90882.57,908.1,0.0,0.0,0.0
16415,2,16415,45,3.32,8.64,4.4,0.4,0.-11,0.-9,3.56,7.80,90881.45,907.82,0.0,0.0,0.0
16461,2,16461,46,3.46,8.59,4.5,0.4,0.-11,0.-9,3.62,7.80,90886.85,907.62,0.0,0.0,0.0
16507,2,16507,46,3.46,8.57,3.92,0.5,0.-8,0.-9,3.56,7.80,90887.91,908.40,0.0,0.0,0.0
16553,2,16553,46,3.45,8.59,3.99,0.5,0.-9,0.-10,3.56,7.80,90882.44,907.52,0.0,0.0,0.0
16615,2,16615,62,3.42,8.60,3.95,0.5,0.-9,0.-9,3.62,7.78,90889.3,908.11,0.0,0.0,0.0
16661,2,16661,46,3.54,8.61,4.1,0.5,0.-10,0.-10,3.62,7.79,90884.74,907.91,0.0,0.0,0.0
16704,2,16704,43,3.43,8.59,4.5,0.5,0.-6,0.-10,3.62,7.79,90883.62,907.61,0.0,0.0,0.0
16750,2,16750,46,3.27,8.67,3.98,0.5,0.-8,0.-10,3.62,7.79,90885.79,908.21,0.0,0.0,0.0
16796,2,16796,46,3.45,8.59,3.99,0.5,0.-10,0.-9,3.62,7.79,90880.33,908.2,0.0,0.0,0.0
16842,2,16842,46,3.35,8.62,4.0,0.5,0.-9,0.-10,3.62,7.80,90888.96,906.83,0.0,0.0,0.0
16888,2,16888,46,3.47,8.61,3.97,0.5,0.-10,0.-9,3.62,7.80,90882.39,907.43,0.0,0.0,0.0
16934,2,16934,46,3.36,8.62,4.0,0.4,0.-7,0.-9,3.68,7.80,90879.28,907.72,0.0,0.0,0.0
16977,2,16977,43,3.46,8.59,3.99,0.4,0.-10,0.-9,3.68,7.80,90884.62,907.42,0.0,0.0,0.0
17023,2,17023,46,3.39,8.61,3.92,0.4,0.-9,0.-9,3.56,7.80,90881.39,908.51,0.0,0.0,0.0
17069,2,17069,46,3.42,8.60,4.5,0.4,0.-10,0.-10,3.62,7.81,90883.50,908.12,0.0,0.0,0.0
17121,2,17121,52,3.43,8.62,3.98,0.5,0.-8,0.-10,3.56,7.80,90882.44,908.11,0.0,0.0,0.0
17167,2,17167,46,3.45,8.61,4.2,0.4,0.-9,0.-9,3.62,7.80,90883.50,907.52,0.0,0.0,0.0
17213,2,17213,46,3.42,8.64,4.4,0.5,0.-9,0.-9,3.56,7.80,90891.20,907.92,0.0,0.0,0.0
17256,2,17256,43,3.44,8.58,4.0,0.5,0.-10,0.-10,3.62,7.80,90891.14,907.72,0.0,0.0,0.0
17302,2,17302,46,3.41,8.59,3.96,0.4,0.-9,0.-9,3.56,7.80,90885.67,908.12,0.0,0.0,0.0
17349,2,17349,47,3.51,8.59,4.2,0.4,0.-9,0.-9,3.56,7.81,90882.39,907.82,0.0,0.0,0.0
17395,2,17395,46,3.44,8.60,3.95,0.5,0.-10,0.-9,3.56,7.82,90879.15,908.2,0.0,0.0,0.0
17441,2,17441,46,3.41,8.62,4.5,0.5,0.-9,0.-10,3.62,7.80,90880.27,907.63,0.0,0.0,0.0
17487,2,17487,46,3.47,8.59,4.4,0.4,0.-9,0.-9,3.56,7.81,90885.67,907.53,0.0,0.0,0.0
17530,2,17530,43,3.42,8.58,3.96,0.5,0.-9,0.-9,3.62,7.81,90891.14,907.53,0.0,0.0,0.0
17576,2,17576,46,3.44,8.64,4.2,0.4,0.-9,0.-9,3.56,7.80,90882.39,908.12,0.0,0.0,0.0
17627,2,17627,51,3.41,8.56,3.94,0.5,0.-9,0.-10,3.50,7.81,90885.67,907.62,0.0,0.0,0.0
17673,2,17673,46,3.45,8.68,4.0,0.4,0.-9,0.-9,3.62,7.81,90892.19,907.92,0.0,0.0,0.0
17719,2,17719,46,3.41,8.61,4.7,0.5,0.-9,0.-9,3.62,7.80,90881.33,907.73,0.0,0.0,0.0
17765,2,17765,46,3.39,8.56,3.94,0.5,0.-9,0.-9,3.62,7.81,90888.78,908.3,0.0,0.0,0.0
17808,2,17808,43,3.51,8.62,4.2,0.5,0.-9,0.-10,3.62,7.81,90887.78,907.33,0.0,0.0,0.0
17854,2,17854,46,3.47,8.59,4.2,0.4,0.-9,0.-9,3.62,7.81,90886.67,907.93,0.0,0.0,0.0
17900,2,17900,46,3.47,8.62,3.98,0.5,0.-9,0.-10,3.62,7.82,90885.61,907.64,0.0,0.0,0.0
17946,2,17946,46,3.49,8.59,4.2,0.4,0.-9,0.-9,3.62,7.82,90891.2,907.63,0.0,0.0,0.0
17992,2,17992,46,3.44,8.55,4.0,0.5,0.-10,0.-9,3.68,7.82,90891.2,908.42,0.0,0.0,0.0
18038,2,18038,46,3.46,8.60,3.98,0.4,0.-9,0.-9,3.62,7.82,90886.67,907.74,0.0,0.0,0.0
18081,2,18081,43,3.37,8.62,3.90,0.5,0.-9,0.-9,3.62,7.82,90886.67,907.73,0.0,0.0,0.0
18132,2,18132,51,3.42,8.59,3.97,0.5,0.-9,0.-9,3.62,7.81,90887.78,907.92,0.0,0.0,0.0
18178,2,18178,46,3.43,8.60,3.98,0.5,0.-8,0.-10,3.62,7.81,90883.44,908.71,0.0,0.0,0.0
18224,2,18224,46,3.45,8.57,3.94,0.5,0.-9,0.-9,3.62,7.81,90882.39,907.43,0.0,0.0,0.0
18270,2,18270,46,3.46,8.58,4.1,0.5,0.-9,0.-9,3.68,7.81,90887.85,908.3,0.0,0.0,0.0
18316,2,18316,46,3.48,8.57,4.1,0.4,0.-9,0.-9,3.56,7.82,90887.78,907.84,0.0,0.0,0.0
18360,2,18360,44,3.55,8.63,4.2,0.5,0.-9,0.-9,3.62,7.82,90888.85,907.92,0.0,0.0,0.0
18406,2,18406,46,3.47,8.61,3.96,0.5,0.-9,0.-10,3.56,7.82,90882.32,907.73,0.0,0.0,0.0
18452,2,18452,46,3.44,8.57,3.95,0.5,0.-9,0.-9,3.62,7.82,90884.56,907.44,0.0,0.0,0.0
18498,2,18498,46,3.42,8.58,3.98,0.5,0.-9,0.-9,3.62,7.81,90881.27,907.93,0.0,0.0,0.0
18544,2,18544,46,3.47,8.61,3.99,0.4,0.-8,0.-10,3.62,7.81,90881.27,907.73,0.0,0.0,0.0
18590,2,18590,46,3.46,8.57,3.97,0.5,0.-9,0.-9,3.62,7.82,90886.67,907.53,0.0,0.0,0.0
18662,2,18662,72,3.52,8.58,4.4,0.5,0.-9,0.-9,3.68,7.80,90879.21,908.2,0.0,0.0,0.0
18708,2,18708,46,3.41,8.59,3.96,0.5,0.-9,0.-9,3.68,7.80,90886.79,907.72,0.0,0.0,0.0
18754,2,18754,46,3.46,8.63,3.96,0.5,0.-9,0.-10,3.68,7.81,90883.50,907.82,0.0,0.0,0.0
18800,2,18800,46,3.53,8.59,4.0,0.4,0.-9,0.-9,3.68,7.81,90886.73,907.83,0.0,0.0,0.0
18846,2,18846,46,3.49,8.60,3.95,0.4,0.-9,0.-9,3.62,7.81,90882.39,908.3,0.0,0.0,0.0
18892,2,18892,46,3.45,8.61,3.98,0.5,0.-9,0.-10,3.56,7.81,90885.61,908.3,0.0,0.0,0.0
18941,2,18941,49,3.52,8.58,4.0,0.4,0.-10,0.-10,3.56,7.81,90884.56,908.3,0.0,0.0,0.0
18987,2,18987,46,3.40,8.59,4.5,0.4,0.-9,0.-10,3.62,7.81,90879.3,907.44,0.0,0.0,0.0
19033,2,19033,46,3.52,8.58,4.2,0.5,0.-9,0.-9,3.62,7.81,90886.67,908.12,0.0,0.0,0.0
19079,2,19079,46,3.45,8.62,3.98,0.4,0.-9,0.-10,3.62,7.82,90889.90,908.42,0.0,0.0,0.0
19125,2,19125,46,3.44,8.63,4.1,0.5,0.-9,0.-9,3.68,7.82,90886.67,907.53,0.0,0.0,0.0
19177,2,19177,52,3.42,8.59,3.97,0.4,0.-9,0.-9,3.62,7.82,90882.39,908.3,0.0,0.0,0.0
19226,2,19226,49,3.43,8.57,3.99,0.4,0.-9,0.-9,3.56,7.81,90884.56,907.83,0.0,0.0,0.0
19272,2,19272,46,3.45,8.58,3.98,0.5,0.-9,0.-9,3.62,7.81,90882.32,908.13,0.0,0.0,0.0
19318,2,19318,46,3.46,8.59,3.98,0.5,0.-9,0.-10,3.62,7.82,90885.56,907.53,0.0,0.0,0.0
19365,2,19365,47,3.43,8.58,3.98,0.5,0.-8,0.-10,3.68,7.81,90883.44,908.3,0.0,0.0,0.0
19411,2,19411,46,3.43,8.55,3.93,0.5,0.-9,0.-10,3.62,7.83,90883.44,907.44,0.0,0.0,0.0
19457,2,19457,46,3.41,8.57,4.7,0.4,0.-8,0.-9,3.68,7.82,90876.92,908.13,0.0,0.0,0.0
19506,2,19506,49,3.45,8.59,3.95,0.5,0.-9,0.-10,3.62,7.82,90887.78,907.83,0.0,0.0,0.0
19552,2,19552,46,3.48,8.33,3.94,0.5,0.-9,0.-10,3.62,7.82,90882.32,907.93,0.0,0.0,0.0
19598,2,19598,46,3.52,8.60,4.2,0.5,0.-9,0.-9,3.56,7.82,90884.50,907.14,0.0,0.0,0.0
19644,2,19644,46,3.38,8.64,3.92,0.5,0.-9,0.-10,3.56,7.82,90885.56,907.73,0.0,0.0,0.0
19695,2,19695,51,3.40,8.58,3.98,0.5,0.-9,0.-10,3.62,7.82,90882.32,907.83,0.0,0.0,0.0
19741,2,19741,46,3.45,8.58,3.94,0.5,0.-9,0.-9,3.62,7.82,90886.67,907.53,0.0,0.0,0.0
19790,2,19790,49,3.43,8.63,4.5,0.4,0.-9,0.-10,3.62,7.83,90889.90,907.93,0.0,0.0,0.0
19836,2,19836,46,3.56,8.63,4.2,0.5,0.-9,0.-9,3.62,7.82,90883.38,907.54,0.0,0.0,0.0
19882,2,19882,46,3.39,8.62,4.5,0.5,0.-9,0.-10,3.50,7.83,90889.90,907.44,0.0,0.0,0.0
19928,2,19928,46,3.46,8.61,4.1,0.5,0.-9,0.-9,3.62,7.82,90881.21,907.83,0.0,0.0,0.0
19974,2,19974,46,3.44,8.62,3.96,0.5,0.-9,0.-10,3.56,7.83,90881.15,907.93,0.0,0.0,0.0
20020,2,20020,46,3.46,8.59,3.99,0.4,0.-9,0.-9,3.68,7.83,90887.67,908.43,0.0,0.0,0.0
20069,2,20069,49,3.50,8.56,3.99,0.5,0.-9,0.-10,3.68,7.83,90890.96,907.34,0.0,0.0,0.0
20115,2,20115,46,3.43,8.59,3.98,0.5,0.-9,0.-10,3.56,7.83,90880.9,908.13,0.0,0.0,0.0
20161,2,20161,46,3.49,8.59,4.0,0.4,0.-9,0.-9,3.62,7.84,90886.61,907.84,0.0,0.0,0.0
20212,2,20212,51,3.65,8.60,3.84,0.3,0.-9,0.-11,3.68,7.82,90893.14,907.54,0.0,0.0,0.0
20258,2,20258,46,3.44,8.59,3.94,0.1,0.-10,0.-14,3.62,7.82,90888.78,908.13,0.0,0.0,0.0
20304,2,20304,46,3.15,8.59,4.26,0.2,0.-12,0.-12,3.56,7.83,90886.67,908.3,0.0,0.0,0.0
20353,2,20353,49,3.34,8.64,4.8,0.6,0.-9,0.-7,3.56,7.83,90881.21,907.83,0.0,0.0,0.0
20400,2,20400,47,3.55,8.59,3.94,0.7,0.-9,0.-7,3.56,7.83,90880.9,907.44,0.0,0.0,0.0
