millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
12139,5,12139,80,0.409,0.215,0.377,34.215,2.2,51.315,0.14,0.54,0.29,-619.0,10.342,90702.320,924.209,-4051.179,0.12,-25.468,12133.0,0.377,12133.0,923.397,30.817,0.245
12245,5,12245,106,0.495,0.21,0.442,34.419,1.242,51.198,0.10,0.29,0.19,-619.0,10.328,90703.750,924.269,-4090.812,0.4,1.654,12239.0,0.370,12239.0,923.925,-88.658,0.287
12325,5,12325,80,0.208,0.7,0.413,35.19,1.330,51.534,0.22,0.17,0.14,-619.0,10.328,90708.312,924.702,-4118.715,0.4,1.724,12319.0,0.327,12319.0,924.305,-86.598,0.268
12405,5,12405,80,0.344,0.78,0.391,35.165,1.242,51.666,0.14,0.37,0.25,-619.0,10.338,90709.156,924.2,-4150.924,0.6,3.40,12399.0,0.477,12399.0,923.795,-62.418,0.254
12485,5,12485,80,0.71,0.229,0.434,34.785,1.256,51.578,0.25,0.7,0.12,-619.0,10.342,90709.156,924.97,-4184.856,0.1,1.899,12479.0,0.370,12479.0,923.907,-82.493,0.282
12565,5,12565,80,0.394,0.129,0.391,34.814,1.578,51.286,0.15,0.37,0.17,-619.0,10.342,90701.273,924.512,-4219.76,0.2,1.827,12559.0,0.485,12559.0,924.115,-83.842,0.254
12645,5,12645,80,0.107,0.258,0.355,34.887,1.753,51.607,0.32,0.36,0.12,-619.0,10.347,90705.835,924.209,-4252.721,0.3,2.432,12639.0,0.355,12639.0,923.813,-72.64,0.231
12748,5,12748,103,0.272,0.43,0.413,35.545,2.46,51.388,0.33,0.30,0.9,-619.0,10.319,90706.31,923.646,-4286.832,0.4,1.707,12741.0,0.312,12741.0,924.227,-87.294,0.268
12827,5,12827,79,0.107,0.64,0.341,35.340,1.520,51.710,0.5,0.32,0.22,-619.0,10.338,90704.789,923.569,-4317.31,0.6,3.200,12821.0,0.442,12821.0,923.681,-59.886,0.221
12907,5,12907,80,0.172,0.143,0.327,35.705,1.461,51.914,0.35,0.32,0.10,-619.0,10.338,90701.273,924.80,-4346.656,0.6,1.654,12901.0,0.298,12901.0,924.209,-88.438,0.212
12987,5,12987,80,0.236,0.100,0.470,35.808,1.300,51.826,0.26,0.44,0.16,-619.0,10.338,90703.750,924.589,-4377.143,0.11,14.342,12981.0,0.463,12981.0,923.284,6.608,0.305
13073,5,13073,86,0.244,0.186,0.406,35.179,1.23,51.929,0.19,0.39,0.19,-619.0,10.333,90710.390,924.400,-4414.854,0.7,1.616,13067.0,0.413,13067.0,923.907,-90.67,0.263
13153,5,13153,80,0.394,0.57,0.434,35.837,1.549,51.476,0.37,0.50,0.13,-619.0,10.338,90706.875,924.512,-4448.787,0.11,1.519,13147.0,0.434,13147.0,924.833,-92.150,0.282
13243,5,13243,90,0.581,0.14,0.492,35.340,1.256,51.8,0.18,0.54,0.15,-619.0,10.328,90702.710,924.287,-4481.792,0.6,3.535,13237.0,0.298,13237.0,924.227,-55.413,0.319
13328,5,13328,85,0.394,0.358,0.203,35.77,1.607,50.906,0.21,0.43,0.11,-619.0,10.333,90708.117,924.192,-4490.83,0.5,2.761,13322.0,0.103,13322.0,923.795,-65.814,0.132
13408,5,13408,80,0.524,0.57,0.506,35.282,1.140,51.651,0.21,0.46,0.11,-619.0,10.333,90705.835,923.795,-4503.341,0.0,1.982,13402.0,0.434,13402.0,923.813,-80.934,0.329
13488,5,13488,80,0.480,0.136,0.456,34.916,1.198,51.900,0.22,0.33,0.13,-619.0,10.342,90710.390,924.97,-4534.976,0.0,2.0,13482.0,0.355,13482.0,923.813,-79.515,0.296
13574,5,13574,86,0.251,0.21,0.456,34.975,1.388,51.973,0.22,0.33,0.14,-619.0,10.342,90704.593,924.209,-4565.588,0.7,3.656,13568.0,0.355,13568.0,923.189,-53.920,0.296
13654,5,13654,80,0.545,0.157,0.370,35.92,1.388,51.943,0.13,0.24,0.19,-619.0,10.342,90700.39,924.97,-4602.105,0.18,1.407,13648.0,0.556,13648.0,924.642,-95.612,0.240
13744,5,13744,90,0.114,0.186,0.442,35.647,1.344,51.359,0.32,0.3,0.12,-619.0,10.333,90704.789,923.759,-4641.248,0.2,2.261,13738.0,0.312,13738.0,924.435,-74.757,0.287
13830,5,13830,86,0.143,0.114,0.542,35.603,1.534,51.900,0.18,0.0,0.21,-619.0,10.338,90700.234,924.702,-4662.47,0.7,3.779,13823.0,0.176,13823.0,923.795,-52.87,0.352
13909,5,13909,79,0.445,0.416,0.291,35.296,1.680,51.636,0.32,0.0,0.11,-619.0,10.333,90698.992,924.2,-4697.989,0.5,1.706,13903.0,0.722,13903.0,924.209,-87.152,0.189
13989,5,13989,80,0.380,0.193,0.434,34.755,1.359,51.958,0.13,0.65,0.21,-619.0,10.342,90702.515,924.209,-4743.120,0.0,1.982,13983.0,0.406,13983.0,924.227,-80.295,0.282
14069,5,14069,80,0.638,0.236,0.341,35.618,1.593,52.338,0.20,0.28,0.10,-619.0,10.342,90714.757,924.209,-4774.755,0.4,2.470,14063.0,0.384,14063.0,923.907,-70.666,0.221
14149,5,14149,80,0.258,0.165,0.320,35.77,1.432,51.739,0.16,0.34,0.16,-619.0,10.338,90700.39,925.135,-4803.806,0.7,1.616,14143.0,0.341,14143.0,924.530,-88.840,0.207
14229,5,14229,80,0.57,0.394,0.399,35.325,1.300,51.695,0.4,0.34,0.18,-619.0,10.338,90704.593,924.192,-4837.164,0.5,2.710,14223.0,0.492,14223.0,924.115,-66.724,0.259
14336,5,14336,107,0.244,0.279,0.413,35.325,1.271,51.403,0.38,0.21,0.15,-619.0,10.314,90702.710,924.251,-4887.541,0.0,1.913,14330.0,0.449,14330.0,924.209,-81.795,0.268
14416,5,14416,80,0.107,0.21,0.427,35.618,1.315,51.724,0.11,0.40,0.17,-619.0,10.324,90708.312,924.684,-4920.899,0.1,2.173,14410.0,0.384,14410.0,924.61,-76.792,0.277
14496,5,14496,80,0.653,0.265,0.485,34.945,1.680,51.607,0.15,0.40,0.13,-587.0,10.328,90702.515,924.512,-4958.277,0.3,1.804,14490.0,0.549,14490.0,924.305,-85.57,0.315
14575,5,14575,79,0.308,0.100,0.442,35.179,1.66,51.724,0.28,0.22,0.13,-619.0,10.338,90705.835,924.702,-4994.904,0.2,1.828,14569.0,0.377,14569.0,924.512,-84.464,0.287
14655,5,14655,80,0.294,0.179,0.355,35.530,1.388,51.403,0.8,0.27,0.16,-619.0,10.347,90704.789,924.287,-5024.529,0.4,2.658,14649.0,0.363,14649.0,924.115,-67.252,0.231
14735,5,14735,80,0.208,0.14,0.434,34.858,1.505,51.198,0.35,0.29,0.12,-619.0,10.338,90702.515,923.889,-5054.441,0.1,1.913,14729.0,0.384,14729.0,924.209,-82.69,0.282
14826,5,14826,91,0.229,0.21,0.427,35.150,0.701,51.534,0.15,0.28,0.27,-619.0,10.328,90700.234,924.702,-5090.426,0.2,2.261,14820.0,0.406,14820.0,924.2,-74.666,0.277
14907,5,14907,81,0.251,0.839,4.274,35.252,0.789,52.630,0.16,0.29,0.15,-619.0,10.328,90702.710,924.607,-4929.965,0.6,1.662,14900.0,4.417,14900.0,924.512,-88.25,2.775
14986,5,14986,79,0.308,0.35,0.456,34.945,0.847,50.774,0.23,0.31,0.14,-619.0,10.333,90703.554,924.287,-4769.504,0.6,3.40,14980.0,0.406,14980.0,924.2,-61.516,0.296
15066,5,15066,80,0.114,0.35,0.391,35.662,1.198,51.900,0.17,0.35,0.11,-619.0,10.338,90704.789,923.681,-4800.565,0.6,1.654,15060.0,0.370,15060.0,924.530,-88.627,0.254
15151,5,15151,85,0.466,0.150,0.442,34.945,1.96,51.446,0.23,0.35,0.16,-619.0,10.338,90703.750,925.22,-4836.923,0.3,2.472,15145.0,0.485,15145.0,924.209,-70.544,0.287
15231,5,15231,80,0.279,0.0,0.377,34.989,1.286,51.841,0.20,0.26,0.13,-619.0,10.333,90707.70,924.305,-4872.4,0.0,2.0,15225.0,0.391,15225.0,924.209,-79.815,0.245
15311,5,15311,80,0.244,0.107,0.377,35.486,1.140,51.198,0.25,0.35,0.13,-619.0,10.338,90696.914,924.494,-4902.204,0.5,2.708,15305.0,0.363,15305.0,923.795,-66.158,0.245
15407,5,15407,96,0.157,0.7,0.363,35.267,1.256,51.37,0.28,0.40,0.11,-619.0,10.328,90700.429,923.872,-4937.409,0.4,1.706,15401.0,0.370,15401.0,924.209,-87.395,0.235
15487,5,15487,80,0.445,0.93,0.434,34.989,0.643,51.66,0.16,0.47,0.15,-619.0,10.328,90701.273,924.797,-4969.44,0.1,2.126,15481.0,0.420,15481.0,924.97,-77.971,0.282
15567,5,15567,80,0.416,1.816,0.312,35.77,1.300,51.315,0.26,0.31,0.10,-619.0,10.333,90700.429,924.589,-5002.689,0.0,2.0,15561.0,0.420,15561.0,924.97,-80.233,0.203
15652,5,15652,85,0.315,0.35,0.406,34.887,1.140,51.446,0.18,0.41,0.12,-619.0,10.328,90702.515,924.494,-5037.217,0.2,1.828,15646.0,0.391,15646.0,924.305,-84.257,0.263
15732,5,15732,80,0.452,0.78,0.334,34.25,0.920,51.549,0.18,0.32,0.16,-619.0,10.338,90709.351,924.97,-5066.555,0.0,1.982,15726.0,0.341,15726.0,924.322,-80.207,0.217
15812,5,15812,80,0.323,0.7,0.427,35.442,0.979,51.490,0.21,0.36,0.14,-619.0,10.333,90699.187,924.287,-5097.616,0.1,1.898,15806.0,0.434,15806.0,924.435,-82.225,0.277
15930,5,15930,118,0.208,0.50,0.406,34.682,0.950,51.695,0.18,0.21,0.16,-619.0,10.314,90700.625,923.948,-5147.242,0.0,1.928,15923.0,0.413,15923.0,924.512,-81.534,0.263
16009,5,16009,79,0.179,0.86,0.449,35.179,1.198,51.563,0.17,0.33,0.15,-619.0,10.328,90703.750,924.987,-5182.36,0.1,1.913,16003.0,0.456,16003.0,924.607,-81.896,0.291
16089,5,16089,80,0.143,0.28,0.442,35.369,1.154,51.563,0.27,0.25,0.15,-619.0,10.324,90703.750,924.97,-5216.829,0.0,2.0,16083.0,0.413,16083.0,924.607,-80.255,0.287
16169,5,16169,80,0.323,0.64,0.413,34.902,1.110,51.724,0.17,0.40,0.19,-619.0,10.328,90707.70,925.22,-5253.59,0.3,2.433,16163.0,0.492,16163.0,924.305,-71.447,0.268
16249,5,16249,80,0.323,0.107,0.370,34.989,1.330,51.812,0.17,0.25,0.16,-587.0,10.338,90702.515,925.22,-5290.724,0.0,1.982,16243.0,0.449,16243.0,924.322,-80.410,0.240
16329,5,16329,80,0.165,0.64,0.427,35.384,1.914,51.724,0.26,0.30,0.11,-619.0,10.333,90702.515,924.702,-5324.369,0.4,1.715,16323.0,0.391,16323.0,924.720,-86.951,0.277
16419,5,16419,90,0.308,0.50,0.442,34.872,1.666,51.753,0.11,0.40,0.23,-587.0,10.324,90699.187,923.872,-5361.896,0.4,2.660,16413.0,0.442,16413.0,924.322,-68.69,0.287
16499,5,16499,80,0.315,0.315,-1.217,34.448,2.396,51.563,0.21,0.23,0.14,-619.0,10.328,90698.992,924.400,-5361.372,0.0,2.17,16493.0,0.455,16493.0,924.305,-79.843,0.790
16579,5,16579,80,0.157,0.28,0.320,34.551,1.841,50.979,0.21,0.25,0.11,-619.0,10.338,90703.554,923.889,-5356.541,0.1,2.105,16573.0,0.334,16573.0,924.209,-77.985,0.207
16659,5,16659,80,0.409,0.43,0.442,34.799,1.315,51.125,0.17,0.37,0.18,-619.0,10.338,90700.234,924.607,-5387.889,0.2,2.261,16653.0,0.449,16653.0,924.2,-74.949,0.287
16739,5,16739,80,0.323,0.107,0.363,34.244,1.710,51.344,0.25,0.31,0.12,-619.0,10.342,90704.593,924.400,-5423.831,0.2,2.261,16733.0,0.449,16733.0,923.795,-74.944,0.235
16819,5,16819,80,0.394,0.35,0.384,35.4,1.636,50.950,0.18,0.36,0.16,-619.0,10.333,90698.992,924.209,-5459.199,0.5,1.706,16813.0,0.434,16813.0,924.209,-87.471,0.249
16898,5,16898,79,0.366,0.129,0.348,34.98,1.943,51.403,0.16,0.28,0.16,-619.0,10.328,90703.554,924.97,-5489.305,0.0,2.0,16892.0,0.327,16892.0,924.209,-79.637,0.226
16989,5,16989,91,0.337,0.21,0.384,33.995,1.783,51.125,0.26,0.32,0.13,-619.0,10.328,90695.867,924.269,-5521.341,0.3,2.433,16982.0,0.384,16982.0,923.907,-71.40,0.249
17068,5,17068,79,0.430,0.14,0.427,34.127,1.856,51.578,0.21,0.35,0.14,-619.0,10.328,90700.429,924.382,-5551.828,0.4,1.715,17062.0,0.377,17062.0,924.305,-86.558,0.277
17148,5,17148,80,0.545,0.28,0.363,34.448,2.133,51.680,0.12,0.25,0.11,-619.0,10.333,90703.750,924.494,-5584.324,0.3,2.433,17142.0,0.434,17142.0,924.2,-71.661,0.235
17234,5,17234,86,0.186,0.172,0.348,34.258,1.768,51.753,0.7,0.28,0.21,-619.0,10.328,90701.664,923.889,-5618.641,0.8,1.582,17228.0,0.363,17228.0,924.720,-90.296,0.226
17314,5,17314,80,0.818,0.14,0.499,35.19,1.929,51.534,0.23,0.33,0.8,-619.0,10.328,90704.789,924.494,-5653.147,0.11,18.429,17308.0,0.499,17308.0,923.777,16.944,0.324
17394,5,17394,80,0.315,0.150,0.477,34.975,1.710,51.154,0.7,0.15,0.14,-619.0,10.333,90711.632,924.684,-5692.248,0.6,1.654,17388.0,0.477,17388.0,924.305,-88.133,0.310
17479,5,17479,85,0.394,0.165,0.513,35.179,2.75,51.125,0.18,0.29,0.8,-619.0,10.338,90704.789,924.494,-5734.97,0.1,1.913,17473.0,0.506,17473.0,924.400,-82.182,0.333
17569,5,17569,90,0.559,0.50,0.477,35.121,1.900,51.183,0.26,0.25,0.11,-619.0,10.324,90710.585,924.476,-5772.594,0.2,2.235,17563.0,0.348,17563.0,924.209,-75.586,0.310
17649,5,17649,80,0.272,0.35,0.370,35.19,2.250,51.81,0.14,0.14,0.19,-619.0,10.319,90701.664,924.269,-5803.81,0.4,1.715,17643.0,0.413,17643.0,924.607,-87.286,0.240
17735,5,17735,86,0.114,0.7,0.327,35.764,1.578,51.183,0.18,0.23,0.14,-619.0,10.324,90701.468,924.382,-5838.324,0.4,2.710,17729.0,0.406,17729.0,924.192,-66.548,0.212
17815,5,17815,80,0.279,0.172,0.442,35.603,1.417,51.432,0.5,0.30,0.18,-619.0,10.328,90708.312,923.854,-5871.682,0.10,1.546,17809.0,0.427,17809.0,925.22,-91.0,0.287
17895,5,17895,80,0.129,0.150,0.341,35.676,1.622,51.227,0.27,0.31,0.13,-619.0,10.324,90700.429,924.476,-5907.337,0.11,14.352,17889.0,0.463,17889.0,924.97,6.588,0.221
17980,5,17980,85,0.236,0.14,0.327,35.647,1.856,51.154,0.24,0.36,0.21,-619.0,10.324,90703.750,924.779,-5946.441,0.3,1.778,17974.0,0.456,17974.0,924.382,-85.799,0.212
18088,5,18088,108,0.323,0.100,0.391,35.632,1.929,51.286,0.20,0.32,0.21,-619.0,10.305,90705.382,924.856,-6002.579,0.2,1.816,18081.0,0.592,18081.0,924.607,-84.411,0.254
18167,5,18167,79,0.358,0.0,0.391,35.282,2.250,51.563,0.25,0.40,0.19,-619.0,10.314,90709.546,924.346,-6042.541,0.8,3.931,18161.0,0.406,18161.0,923.948,-50.387,0.254
18246,5,18246,79,0.323,0.7,0.434,35.179,1.373,51.417,0.18,0.28,0.18,-619.0,10.319,90697.109,924.269,-6077.467,0.8,1.609,18240.0,0.477,18240.0,924.589,-89.242,0.282
18326,5,18326,80,0.301,0.150,0.470,35.428,1.870,51.227,0.23,0.30,0.18,-619.0,10.328,90698.343,924.684,-6113.696,0.2,2.261,18320.0,0.427,18320.0,924.382,-75.82,0.305
18406,5,18406,80,0.287,0.28,0.427,34.989,1.344,51.330,0.17,0.34,0.17,-619.0,10.328,90702.710,924.891,-6148.777,0.2,2.234,18400.0,0.449,18400.0,924.192,-75.201,0.277
18486,5,18486,80,0.344,0.7,0.406,34.887,1.973,51.520,0.15,0.31,0.13,-619.0,10.333,90703.750,924.797,-6180.699,0.4,1.757,18480.0,0.348,18480.0,924.512,-85.605,0.263
18577,5,18577,91,0.366,0.71,0.370,35.472,2.133,51.198,0.25,0.32,0.10,-587.0,10.324,90699.390,924.459,-6214.398,0.1,2.104,18571.0,0.391,18571.0,924.417,-76.787,0.240
18657,5,18657,80,0.351,0.14,0.406,35.574,2.75,51.403,0.19,0.34,0.19,-619.0,10.314,90700.429,924.779,-6248.43,0.1,2.149,18651.0,0.449,18651.0,924.287,-77.293,0.263
18736,5,18736,79,0.358,0.193,0.427,35.121,0.964,51.286,0.17,0.29,0.10,-619.0,10.328,90700.429,924.476,-6280.984,0.1,1.898,18730.0,0.384,18730.0,924.400,-82.835,0.277
18816,5,18816,80,0.409,0.14,0.384,34.785,1.110,51.666,0.24,0.24,0.17,-619.0,10.328,90706.31,925.4,-6313.768,0.2,2.262,18810.0,0.434,18810.0,924.192,-74.754,0.249
18896,5,18896,80,0.251,0.129,0.399,35.413,1.856,51.461,0.18,0.30,0.14,-619.0,10.333,90702.710,924.589,-6346.838,0.3,1.767,18890.0,0.391,18890.0,924.494,-85.769,0.259
18976,5,18976,80,0.287,0.114,0.492,35.121,1.490,51.286,0.19,0.34,0.8,-619.0,10.324,90700.429,924.476,-6379.622,0.2,1.816,18970.0,0.427,18970.0,924.720,-85.1,0.319
19056,5,19056,80,0.229,0.21,0.348,35.179,2.31,50.906,0.20,0.30,0.16,-619.0,10.319,90707.265,925.4,-6412.980,0.5,2.710,19050.0,0.406,19050.0,924.305,-66.542,0.226
19147,5,19147,91,0.208,0.50,0.470,35.238,1.856,51.388,0.20,0.31,0.19,-619.0,10.324,90702.710,924.269,-6444.47,0.7,4.542,19140.0,0.284,19140.0,923.587,-44.365,0.305
19231,5,19231,84,0.366,0.86,0.449,34.916,2.104,51.710,0.23,0.35,0.17,-619.0,10.324,90702.710,924.589,-6474.608,0.8,1.588,19225.0,0.434,19225.0,924.287,-90.56,0.291
19311,5,19311,80,0.337,0.14,0.434,34.726,2.31,51.403,0.20,0.31,0.15,-619.0,10.324,90700.429,924.684,-6507.966,0.7,1.616,19305.0,0.399,19305.0,924.909,-89.154,0.282
19391,5,19391,80,0.265,0.21,0.413,35.238,1.505,51.753,0.19,0.34,0.17,-619.0,10.333,90702.515,924.269,-6542.186,0.8,4.535,19385.0,0.456,19385.0,924.192,-44.116,0.268
19471,5,19471,80,0.236,0.64,0.391,35.62,1.753,51.783,0.19,0.32,0.16,-619.0,10.328,90699.187,924.891,-6578.415,0.0,1.982,19465.0,0.449,19465.0,924.209,-80.839,0.254
19557,5,19557,86,0.344,0.35,0.413,35.954,1.856,51.753,0.20,0.32,0.14,-619.0,10.328,90696.914,924.382,-6615.201,0.2,2.291,19551.0,0.406,19551.0,923.984,-73.987,0.268
19647,5,19647,90,2.160,7.645,0.483,35.749,2.353,51.826,0.17,0.34,0.22,-619.0,10.319,90692.546,925.194,-6714.104,0.1,2.104,19641.0,-1.791,19641.0,923.889,-77.716,0.314
19727,5,19727,80,0.301,0.43,0.370,36.27,2.148,51.417,0.21,0.28,0.18,-619.0,10.319,90702.710,924.987,-6799.722,0.1,2.126,19721.0,0.348,19721.0,923.777,-77.778,0.240
19812,5,19812,85,0.272,0.21,0.420,35.399,1.870,51.315,0.19,0.34,0.13,-619.0,10.338,90703.750,924.382,-6831.503,0.4,1.706,19806.0,0.399,19806.0,924.192,-86.972,0.273
19892,5,19892,80,0.330,0.78,0.413,35.559,2.75,51.286,0.20,0.29,0.18,-619.0,10.333,90703.750,925.22,-6863.426,0.3,2.433,19886.0,0.399,19886.0,923.889,-71.454,0.268
19972,5,19972,80,0.301,0.43,0.463,35.559,1.958,51.797,0.19,0.25,0.17,-619.0,10.333,90699.390,924.684,-6895.348,0.0,2.0,19966.0,0.399,19966.0,923.889,-80.48,0.301
20063,5,20063,91,0.244,0.28,0.399,35.603,1.929,51.593,0.17,0.28,0.13,-619.0,10.324,90702.710,924.589,-6930.353,0.12,1.468,20057.0,0.370,20057.0,925.22,-93.440,0.259
20170,5,20170,107,0.337,0.35,0.477,35.223,2.104,51.563,0.17,0.30,0.8,-619.0,10.305,90698.539,924.251,-6975.313,0.7,6.899,20163.0,0.477,20163.0,924.192,-25.466,0.310
20249,5,20249,79,0.294,0.0,0.420,35.311,1.914,50.920,0.23,0.33,0.13,-619.0,10.319,90699.585,924.364,-7013.553,0.4,2.470,20243.0,0.477,20243.0,923.872,-70.391,0.273
20335,5,20335,86,0.430,0.100,0.492,34.843,1.826,51.490,0.18,0.34,0.14,-619.0,10.324,90703.750,924.61,-7050.339,0.8,1.576,20329.0,0.377,20329.0,924.607,-90.877,0.319
20415,5,20415,80,0.200,0.122,0.384,34.989,1.520,51.388,0.28,0.29,0.12,-619.0,10.328,90696.914,924.494,-7080.251,0.6,3.115,20409.0,0.370,20409.0,924.80,-60.740,0.249
20495,5,20495,80,0.337,0.35,0.434,35.735,1.710,51.446,0.15,0.37,0.15,-619.0,10.333,90696.914,923.984,-7109.302,0.5,1.698,20489.0,0.355,20489.0,924.512,-87.403,0.282
20574,5,20574,79,0.409,0.35,0.420,34.858,1.768,51.490,0.21,0.35,0.17,-619.0,10.333,90703.554,924.815,-7141.108,0.5,2.708,20568.0,0.449,20568.0,924.97,-66.891,0.273
20665,5,20665,91,0.287,0.7,0.406,35.121,1.680,51.739,0.21,0.30,0.9,-619.0,10.324,90700.429,923.966,-7179.380,0.1,1.899,20659.0,0.391,20659.0,924.209,-82.933,0.263
20745,5,20745,80,0.330,0.43,0.449,35.194,1.578,51.622,0.18,0.34,0.12,-619.0,10.333,90703.750,924.589,-7211.15,0.2,2.261,20739.0,0.399,20739.0,924.2,-74.756,0.291
20825,5,20825,80,0.323,0.107,0.370,35.77,1.432,50.979,0.20,0.24,0.17,-619.0,10.338,90699.187,925.135,-7244.373,0.4,1.757,20819.0,0.434,20819.0,924.322,-86.99,0.240
20905,5,20905,80,0.208,0.35,0.363,34.390,1.680,51.841,0.23,0.35,0.11,-619.0,10.328,90700.234,923.681,-7276.583,0.1,1.913,20899.0,0.370,20899.0,924.417,-81.578,0.235
20985,5,20985,80,0.423,0.7,0.427,35.165,1.563,51.739,0.21,0.40,0.11,-619.0,10.333,90700.234,924.494,-7305.920,0.1,2.105,20979.0,0.363,20979.0,924.322,-77.994,0.277
21064,5,21064,79,0.358,0.71,0.427,35.486,1.563,51.330,0.19,0.34,0.15,-619.0,10.333,90701.273,924.927,-7333.757,0.3,1.767,21058.0,0.341,21058.0,924.625,-85.317,0.277
21144,5,21144,80,0.251,0.21,0.434,34.770,1.973,51.242,0.19,0.32,0.11,-619.0,10.342,90693.390,924.607,-7363.95,0.2,2.261,21138.0,0.391,21138.0,924.417,-74.953,0.282
21235,5,21235,91,1.686,7.350,-3.500,35.618,1.651,51.768,0.15,0.39,0.13,-619.0,10.328,90701.468,924.400,-7483.319,0.0,2.0,21228.0,-2.279,21228.0,924.417,-80.29,-2.272
21314,5,21314,79,0.423,0.129,0.442,35.77,0.964,51.710,0.19,0.37,0.16,-619.0,10.333,90705.835,924.400,-7591.907,0.2,2.291,21308.0,0.434,21308.0,924.192,-74.392,0.287
21394,5,21394,80,0.337,0.64,0.384,34.975,1.520,51.768,0.26,0.28,0.17,-587.0,10.333,90698.796,924.607,-7626.414,0.3,2.398,21388.0,0.427,21388.0,923.907,-72.197,0.249
21474,5,21474,80,0.315,0.7,0.384,35.267,1.680,51.622,0.20,0.29,0.14,-619.0,10.338,90702.515,924.512,-7660.633,0.4,1.715,21468.0,0.427,21468.0,924.305,-86.630,0.249
21559,5,21559,85,0.208,0.50,0.420,34.887,1.666,51.563,0.21,0.31,0.18,-619.0,10.328,90705.835,923.569,-7696.381,0.1,2.105,21553.0,0.413,21553.0,924.209,-77.689,0.273
21639,5,21639,80,0.236,0.57,0.456,35.457,1.636,51.315,0.23,0.32,0.13,-587.0,10.338,90696.914,925.117,-7728.303,0.1,1.898,21633.0,0.384,21633.0,924.322,-82.821,0.296
21719,5,21719,80,0.330,0.7,0.535,35.939,1.973,51.651,0.18,0.28,0.16,-619.0,10.338,90704.593,923.889,-7758.502,0.1,2.127,21713.0,0.370,21713.0,924.209,-76.922,0.347
21809,5,21809,90,0.208,0.78,0.420,35.574,1.943,51.183,0.19,0.25,0.18,-619.0,10.328,90701.273,924.400,-7791.831,0.1,2.104,21803.0,0.370,21803.0,924.115,-78.26,0.273
21895,5,21895,86,0.272,0.50,0.420,35.267,1.826,51.8,0.23,0.29,0.15,-619.0,10.338,90704.789,924.494,-7827.73,0.3,2.470,21889.0,0.449,21889.0,923.795,-70.872,0.273
21975,5,21975,80,0.251,0.122,0.363,35.559,1.549,51.37,0.18,0.28,0.10,-619.0,10.338,90702.320,924.305,-7860.431,0.4,1.757,21969.0,0.384,21969.0,924.115,-85.701,0.235
22055,5,22055,80,0.193,0.136,0.341,35.121,1.563,51.724,0.21,0.33,0.14,-619.0,10.342,90705.835,924.494,-7892.354,0.1,2.127,22049.0,0.413,22049.0,924.2,-77.446,0.221
22140,5,22140,85,0.287,0.64,0.399,35.92,1.651,51.534,0.23,0.33,0.13,-619.0,10.333,90698.992,924.512,-7927.796,0.7,1.616,22134.0,0.420,22134.0,924.625,-89.349,0.259
22220,5,22220,80,0.488,0.122,0.434,34.989,1.724,51.8,0.20,0.37,0.16,-619.0,10.352,90702.320,924.417,-7962.590,0.4,2.660,22214.0,0.449,22214.0,924.227,-67.961,0.282
22328,5,22328,108,0.323,0.57,0.456,35.705,1.534,51.446,0.23,0.33,0.12,-619.0,10.310,90703.945,924.156,-8012.967,0.2,2.290,22321.0,0.492,22321.0,924.2,-73.716,0.296
22412,5,22412,84,0.358,0.28,0.370,35.179,1.636,51.812,0.20,0.32,0.13,-619.0,10.324,90701.468,924.192,-8052.681,0.0,2.18,22406.0,0.442,22406.0,923.984,-79.436,0.240
22492,5,22492,80,0.344,0.7,0.377,35.92,1.461,51.271,0.15,0.31,0.18,-619.0,10.338,90702.515,924.909,-8086.326,0.0,1.982,22486.0,0.399,22486.0,924.2,-80.626,0.245
22572,5,22572,80,0.358,0.143,0.406,35.179,1.66,51.52,0.25,0.29,0.12,-619.0,10.338,90702.320,924.305,-8117.387,0.2,2.207,22566.0,0.377,22566.0,923.830,-75.510,0.263
22652,5,22652,80,0.236,0.14,0.370,35.19,1.476,51.651,0.21,0.30,0.15,-619.0,10.338,90708.960,925.230,-8147.12,0.7,1.623,22646.0,0.363,22646.0,924.435,-89.470,0.240
22732,5,22732,80,0.301,0.64,0.427,35.764,1.900,51.622,0.18,0.34,0.13,-619.0,10.342,90706.875,924.417,-8177.498,0.8,1.588,22726.0,0.399,22726.0,925.135,-89.798,0.277
22823,5,22823,91,-1.730,0.28,0.404,35.252,1.973,51.432,0.24,0.39,0.18,-619.0,10.328,90703.554,925.4,-7720.613,0.6,3.420,22817.0,10.440,22817.0,924.548,-57.376,0.262
22902,5,22902,79,0.358,0.93,0.420,34.975,1.695,51.739,0.24,0.38,0.9,-587.0,10.333,90700.39,924.97,-7325.111,0.1,2.150,22896.0,0.427,22896.0,924.417,-76.759,0.273
22982,5,22982,80,0.344,0.57,0.406,34.653,1.783,51.344,0.17,0.33,0.18,-619.0,10.342,90702.320,924.512,-7360.479,0.7,3.528,22976.0,0.456,22976.0,923.813,-54.983,0.263
