millis(),currentState,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude
729926,2,0.69,9.94,0.25,0.5,0.4,0.-8,-1.-31,1.98,93466.32,675.75
729970,2,0.51,10.4,0.47,0.4,0.-25,0.-7,-1.-25,1.99,93468.52,676.4
730010,2,0.72,7.40,0.57,0.6,0.-26,0.-8,-1.-18,1.98,93468.52,676.22
730054,2,0.63,7.39,0.44,0.11,0.-1,0.-7,-1.-18,1.99,93468.47,675.75
730098,2,0.66,10.57,0.61,0.9,0.-31,0.-8,-1.-18,1.98,93470.67,675.84
730142,2,0.59,12.46,0.-32,0.12,0.-12,0.-9,-1.-18,1.99,93469.57,675.74
730186,2,0.48,11.81,0.-7,0.4,0.-25,0.-9,-1.-25,1.99,93468.47,675.75
730230,2,0.49,10.54,0.-11,0.4,0.-7,0.-7,-1.-18,1.99,93468.47,676.42
730274,2,0.39,10.1,0.19,0.2,0.-6,0.-7,-1.-18,1.98,93464.17,676.42
730318,2,0.74,10.7,0.42,0.2,0.-13,0.-7,-1.-18,1.99,93465.32,675.84
730358,2,0.56,11.64,0.21,0.4,0.-13,0.-7,-1.-25,1.99,93471.77,675.46
730403,2,0.64,11.78,0.-15,0.3,0.-17,0.-8,-1.-25,1.98,93469.57,675.56
730447,2,0.52,10.60,0.12,0.1,0.-1,0.-7,-1.-18,1.98,93464.17,676.32
730491,2,0.49,9.59,0.17,0.4,0.-3,0.-7,-1.-18,1.99,93466.38,675.56
730535,2,0.72,9.22,0.37,0.5,0.-2,0.-7,-1.-25,1.99,93470.67,676.31
730579,2,0.66,9.70,0.13,0.5,0.-6,0.-8,-1.-18,1.99,93467.42,676.51
730623,2,0.79,10.4,0.33,0.5,0.-11,0.-8,-1.-25,1.99,93475.1,675.36
730663,2,0.54,10.71,0.11,0.5,0.-12,0.-8,-1.-12,1.99,93464.23,675.84
730707,2,0.57,10.53,0.3,0.4,0.-10,0.-8,-1.-25,1.99,93473.86,675.65
730751,2,0.52,10.8,0.32,0.5,0.-8,0.-7,-1.-25,1.99,93465.28,676.3
730795,2,0.44,9.68,0.-9,0.5,0.-6,0.-7,-1.-25,1.99,93463.13,675.75
730839,2,0.64,9.34,0.11,0.3,0.-6,0.-7,-1.-18,1.98,93463.13,676.42
730883,2,0.61,9.36,0.33,0.4,0.-7,0.-7,-1.-25,1.99,93473.91,676.4
730927,2,0.67,9.47,0.26,0.4,0.-7,0.-7,-1.-18,1.99,93474.96,675.94
730971,2,0.59,9.71,0.13,0.3,0.-10,0.-7,-1.-18,1.99,93462.8,675.65
731011,2,0.59,9.64,0.14,0.5,0.-4,0.-8,-1.-18,1.99,93465.32,676.3
731055,2,0.59,10.2,0.23,0.4,0.-9,0.-7,-1.-25,1.99,93471.71,675.56
731099,2,0.68,10.76,0.40,0.4,0.-16,0.-8,-1.-18,1.98,93469.57,675.84
731143,2,0.43,10.66,0.9,0.6,0.-10,0.-9,-1.-18,1.99,93464.23,675.46
731187,2,0.55,9.95,0.-9,0.5,0.-6,0.-8,-1.-18,1.99,93465.28,675.94
731231,2,0.60,9.2,0.19,0.3,0.-8,0.-7,-1.-18,1.99,93464.23,676.22
731275,2,0.53,9.16,0.18,0.3,0.-5,0.-7,-1.-12,1.99,93467.42,676.13
731319,2,0.53,9.50,0.40,0.4,0.-10,0.-7,-1.-18,1.99,93464.23,676.3
731359,2,0.70,10.9,0.32,0.4,0.-11,0.-7,-1.-18,1.99,93466.38,675.55
731404,2,0.55,10.1,0.15,0.5,0.-11,0.-8,-1.-18,1.99,93465.28,676.3
731448,2,0.63,10.3,0.12,0.5,0.-7,0.-7,-1.-18,1.99,93464.17,675.93
731492,2,0.60,10.5,0.11,0.5,0.-5,0.-7,-1.-31,1.98,93464.23,675.55
731536,2,0.55,10.5,0.27,0.4,0.-12,0.-7,-1.-18,1.98,93462.3,675.74
731580,2,0.66,10.6,0.21,0.5,0.-4,0.-8,-1.-18,2.0,93465.28,675.36
731624,2,0.58,9.99,0.17,0.5,0.-6,0.-8,-1.-25,1.99,93467.42,675.55
731670,2,0.61,10.1,0.35,0.5,0.-7,0.-8,-1.-25,1.98,93467.42,675.55
731714,2,0.61,10.1,0.18,0.5,0.-18,0.-8,-1.-18,1.98,93468.52,676.3
731758,2,0.56,9.96,0.18,0.5,0.-14,0.-9,-1.-12,1.99,93466.32,675.94
731813,2,0.52,8.69,0.23,0.4,0.-20,0.-8,-1.-12,1.98,93467.42,675.84
731857,2,0.52,9.3,0.35,0.5,0.-17,0.-7,-1.-18,1.98,93462.3,675.75
731901,2,0.45,10.40,0.42,0.6,0.-12,0.-7,-1.-18,1.98,93460.93,675.84
731945,2,0.59,11.15,0.-20,0.8,0.-12,0.-7,-1.-18,1.98,93469.57,675.37
731989,2,0.46,10.26,0.-33,0.4,0.-15,0.-7,-1.-18,1.98,93466.38,675.27
732030,2,0.72,10.42,0.10,0.4,0.-4,0.-7,-1.-18,1.99,93467.42,676.13
732074,2,0.75,11.5,0.51,0.3,0.-20,0.-7,-1.-18,2.0,93472.82,676.22
732118,2,0.65,9.99,0.12,0.5,0.-15,0.-8,-1.-18,1.99,93467.47,675.93
732162,2,0.48,10.20,0.37,0.5,0.-11,0.-8,-1.-25,1.99,93469.62,676.41
732206,2,0.58,10.33,0.9,0.5,0.-12,0.-7,-1.-18,1.99,93466.38,675.36
732250,2,0.49,10.12,0.14,0.5,0.-10,0.-7,-1.-25,1.99,93466.38,675.36
732294,2,0.71,9.74,0.12,0.5,0.-12,0.-7,-1.-18,1.99,93468.52,676.31
732338,2,0.65,9.79,0.22,0.5,0.-17,0.-8,-1.-25,1.99,93467.47,676.13
732378,2,0.73,9.97,0.31,0.5,0.-18,0.-8,-1.-18,2.0,93466.38,675.84
732423,2,0.56,10.0,0.10,0.7,0.-8,0.-9,-1.-25,1.99,93474.96,675.55
732467,2,0.55,10.2,0.9,0.5,0.-16,0.-8,-1.-25,1.99,93465.32,676.22
732511,2,0.49,10.5,0.11,0.5,0.-7,0.-7,-1.-25,1.99,93468.52,675.55
732555,2,0.58,10.17,0.23,0.5,0.-10,0.-7,-1.-25,2.0,93470.67,675.75
732599,2,0.60,10.18,0.7,0.8,0.-9,0.-9,-1.-25,2.0,93463.18,675.93
732643,2,0.53,9.81,0.-1,0.5,0.-15,0.-7,-1.-25,1.99,93470.67,675.65
732693,2,0.68,9.73,0.11,0.5,0.-15,0.-7,-1.-18,1.97,93464.23,675.75
732737,2,0.57,10.4,0.12,0.5,0.-8,0.-7,-1.-25,1.99,93462.3,675.65
732781,2,0.63,10.23,0.20,0.5,0.-11,0.-7,-1.-25,1.99,93464.23,676.3
732825,2,0.57,10.54,0.29,0.6,0.-11,0.-8,-1.-25,2.0,93465.28,675.93
732869,2,0.66,10.53,0.3,0.8,0.-7,0.-9,-1.-25,1.99,93458.84,675.93
732913,2,0.48,10.41,0.-3,0.6,0.-4,0.-8,-1.-18,2.0,93467.47,676.51
732957,2,0.47,9.73,0.-15,0.4,0.-1,0.-7,-1.-25,1.99,93469.57,675.64
733001,2,0.49,9.95,0.11,0.4,0.2,0.-8,-1.-31,1.99,93466.47,675.26
733041,2,0.54,10.18,0.38,0.3,0.-2,0.-7,-1.-25,1.99,93470.72,676.51
733085,2,0.60,10.14,0.10,0.5,0.-13,0.-7,-1.-25,2.0,93465.32,676.3
733129,2,0.53,10.10,0.-4,0.4,0.-6,0.-7,-1.-18,1.99,93466.38,676.13
733173,2,0.66,10.36,0.33,0.4,0.-2,0.-7,-1.-25,2.0,93467.47,675.93
733217,2,0.66,10.8,0.26,0.5,0.-1,0.-7,-1.-18,1.99,93465.32,676.12
733261,2,0.56,9.86,0.-2,0.5,0.-9,0.-8,-1.-18,2.0,93471.77,675.55
733305,2,0.68,9.64,0.11,0.4,0.-8,0.-8,-1.-25,1.99,93467.47,676.31
733349,2,0.57,9.62,0.29,0.5,0.-12,0.-7,-1.-31,1.99,93467.42,675.74
733399,2,0.61,10.6,0.-2,0.5,0.-12,0.-7,-1.-25,1.99,93466.38,675.94
733444,2,0.75,10.54,0.24,0.5,0.-8,0.-8,-1.-25,1.99,93462.3,675.36
733488,2,0.50,10.58,0.17,0.6,0.-7,0.-8,-1.-18,1.99,93468.52,675.84
733532,2,0.61,9.92,0.-16,0.4,0.-12,0.-8,-1.-18,2.0,93466.38,675.74
733576,2,0.55,10.4,0.13,0.3,0.-4,0.-8,-1.-18,1.99,93465.28,675.94
733620,2,0.53,9.79,0.9,0.4,0.-4,0.-7,-1.-25,1.99,93472.86,675.93
733664,2,0.68,9.70,0.13,0.4,0.-15,0.-6,-1.-25,1.99,93463.18,676.3
733708,2,0.59,9.77,0.20,0.5,0.-6,0.-7,-1.-25,1.99,93466.42,675.74
733748,2,0.72,9.92,0.32,0.5,0.-6,0.-6,-1.-18,2.0,93467.47,675.74
733792,2,0.70,10.4,0.27,0.6,0.-7,0.-8,-1.-25,2.0,93459.93,675.26
733836,2,0.61,10.16,0.-6,0.6,0.-7,0.-8,-1.-18,2.1,93470.67,676.12
733880,2,0.59,10.18,0.0,0.5,0.-4,0.-8,-1.-25,1.99,93465.32,676.13
733924,2,0.63,10.20,0.9,0.4,0.-4,0.-8,-1.-18,2.0,93463.18,676.22
733968,2,0.65,10.10,0.16,0.4,0.-15,0.-8,-1.-25,2.0,93464.23,676.41
734012,2,0.57,9.75,0.21,0.5,0.-10,0.-9,-1.-18,2.0,93466.38,675.74
734058,2,0.64,9.60,0.11,0.5,0.-10,0.-7,-1.-25,2.0,93470.67,676.12
734102,2,0.54,9.90,0.24,0.6,0.-5,0.-8,-1.-18,1.99,93469.67,675.84
734146,2,0.54,10.16,0.-3,0.6,0.-6,0.-8,-1.-25,2.0,93465.32,675.93
734190,2,0.59,10.38,0.8,0.5,0.-2,0.-7,-1.-18,2.0,93462.8,675.46
734234,2,0.47,10.60,0.-10,0.5,0.-6,0.-7,-1.-18,2.0,93458.89,675.93
734278,2,0.77,10.18,0.11,0.4,0.-3,0.-8,-1.-18,1.99,93467.53,675.93
734322,2,0.43,10.31,0.4,0.4,0.-7,0.-8,-1.-25,2.0,93463.18,676.12
734366,2,0.71,9.87,0.51,0.4,0.-6,0.-7,-1.-25,2.1,93467.53,675.84
734406,2,0.47,9.89,0.12,0.5,0.-4,0.-9,-1.-18,2.0,93465.32,676.22
734451,2,0.60,9.82,0.28,0.4,0.-6,0.-7,-1.-18,2.0,93466.38,675.45
734495,2,0.64,10.8,0.14,0.5,0.-2,0.-8,-1.-18,2.0,93466.42,675.84
734539,2,0.52,10.18,0.28,0.5,0.-3,0.-8,-1.-25,2.0,93469.62,676.12
734583,2,0.53,9.43,0.-39,0.3,0.-4,0.-7,-1.-25,1.99,93463.18,676.22
734627,2,0.68,9.71,0.44,0.4,0.16,0.-8,-1.-18,2.0,93466.38,675.74
734671,2,0.34,10.9,0.75,0.4,0.-9,0.-7,-1.-18,2.1,93465.32,675.64
734715,2,0.64,9.69,0.-39,0.6,0.-6,0.-8,-1.-25,2.0,93464.33,676.21
734755,2,0.33,10.21,0.47,0.1,0.2,0.-8,-1.-25,2.0,93471.77,676.12
734799,2,0.93,10.1,0.29,0.5,0.-9,0.-3,-1.-25,2.0,93464.23,675.84
734843,2,0.45,9.78,0.5,0.11,0.-14,0.-7,-1.-25,2.1,93466.42,676.12
734887,2,0.49,10.33,0.10,0.4,0.-7,0.-6,-1.-18,2.0,93457.84,676.3
734931,2,1.2,9.92,0.-10,0.5,0.-21,0.-5,-1.-12,2.0,93464.28,675.84
734975,2,0.97,9.58,0.-25,0.3,0.-7,0.-5,-1.-18,2.0,93465.32,675.93
735019,2,0.76,9.98,0.49,0.3,0.-6,0.-8,-1.-18,2.0,93471.82,676.41
735063,2,0.71,10.5,0.3,0.5,0.-13,0.-8,-1.-18,2.0,93463.18,676.31
735103,2,0.47,10.12,0.25,0.5,0.-1,0.-8,-1.-18,2.0,93470.72,676.2
735147,2,0.77,10.8,0.-20,0.7,0.-13,0.-9,-1.-18,1.99,93465.38,675.93
735191,2,0.72,10.1,0.17,0.3,0.-3,0.-8,-1.-25,2.0,93462.8,675.93
735235,2,0.85,10.10,0.-12,0.5,0.-16,0.-9,-1.-18,2.1,93461.3,675.93
735279,2,0.57,10.6,0.29,0.1,0.-11,0.-10,-1.-25,2.1,93467.53,675.45
735323,2,0.33,9.98,0.26,0.2,0.-17,0.-9,-1.-18,1.99,93467.53,676.41
735367,2,0.34,10.11,0.47,0.4,0.-7,0.-8,-1.-18,1.99,93461.3,675.74
735411,2,0.46,10.4,0.40,0.5,0.2,0.-7,-1.-25,2.0,93458.89,676.40
735452,2,0.49,10.4,0.13,0.5,0.0,0.-7,-1.-25,2.0,93464.28,675.93
735496,2,0.60,10.4,0.5,0.6,0.0,0.-7,-1.-25,2.0,93466.38,675.93
735540,2,0.74,9.99,0.2,0.5,0.-10,0.-7,-1.-25,2.0,93459.99,676.3
735584,2,0.78,10.3,0.-10,0.4,0.-10,0.-8,-1.-25,2.1,93468.57,675.45
735628,2,0.72,10.5,0.33,0.3,0.-12,0.-9,-1.-18,2.1,93471.82,675.36
735672,2,0.78,10.0,0.16,0.4,0.-8,0.-10,-1.-25,2.0,93462.13,675.84
735716,2,0.32,9.99,0.34,0.3,0.-9,0.-9,-1.-18,2.0,93473.96,676.3
735762,2,0.40,10.0,0.30,0.5,0.-8,0.-9,-1.-18,2.0,93464.28,676.22
735806,2,0.55,10.4,0.10,0.5,0.1,0.-8,-1.-18,2.0,93469.67,675.84
735850,2,0.47,10.2,0.-6,0.5,0.-3,0.-9,-1.-25,2.0,93465.32,675.93
735894,2,0.61,10.2,0.4,0.4,0.-7,0.-8,-1.-25,2.1,93463.18,676.41
735938,2,0.53,10.1,0.5,0.4,0.-6,0.-9,-1.-25,2.0,93463.23,675.84
735982,2,0.78,10.4,0.24,0.3,0.-13,0.-9,-1.-18,2.0,93468.57,676.41
736026,2,0.42,9.76,0.7,0.2,0.-10,0.-9,-1.-18,2.0,93465.32,675.93
736070,2,0.56,10.18,0.51,0.0,0.-6,0.-8,-1.-12,2.0,93464.28,675.54
736116,2,0.69,9.62,0.25,0.6,0.1,0.-2,-1.-25,2.0,93464.28,676.12
736160,2,0.22,10.15,0.-22,0.3,0.-3,0.-10,-1.-18,1.99,93468.57,676.12
736204,2,0.10,10.12,0.73,0.1,0.-20,0.-10,-1.-18,2.0,93467.47,676.12
736248,2,0.49,10.4,0.17,0.4,0.-11,0.-10,-1.-18,2.0,93463.18,675.93
736292,2,0.28,9.97,0.53,0.3,0.-3,0.-9,-1.-25,2.0,93469.67,675.74
736336,2,0.34,10.4,0.21,0.3,0.-19,0.-9,-1.-18,2.0,93469.67,675.74
736380,2,0.28,9.97,0.22,0.5,0.-11,0.-9,-1.-25,2.1,93465.32,676.3
736424,2,0.43,10.5,0.25,0.5,0.-10,0.-9,-1.-18,2.1,93464.28,675.83
736465,2,0.34,10.5,0.20,0.5,0.-7,0.-8,-1.-25,2.1,93469.67,676.3
736509,2,0.39,10.4,0.22,0.5,0.-8,0.-7,-1.-18,2.0,93469.62,676.2
736553,2,0.33,10.4,0.32,0.4,0.-15,0.-7,-1.-25,2.1,93462.13,676.31
736597,2,0.33,10.2,0.28,0.5,0.-11,0.-6,-1.-25,2.0,93464.33,675.64
736641,2,0.33,10.4,0.25,0.5,0.-9,0.-6,-1.-25,2.1,93465.38,675.55
736685,2,0.21,10.5,0.5,0.4,0.-2,0.-7,-1.-18,2.0,93468.62,676.12
736729,2,0.65,9.98,0.37,0.1,0.-3,0.-7,-1.-25,2.1,93461.3,676.41
736773,2,0.50,9.98,0.19,0.3,0.-7,0.-9,-1.-18,2.0,93467.57,675.93
736813,2,0.62,10.0,0.-7,0.6,0.-9,0.-8,-1.-18,2.1,93464.33,676.12
736857,2,0.55,10.10,0.10,0.0,0.-13,0.-16,-1.-18,2.0,93465.38,676.21
736901,2,0.13,10.4,0.55,0.4,0.-9,0.-10,-1.-18,2.1,93465.38,676.31
736945,2,0.25,10.10,0.-12,0.8,0.0,0.-3,-1.-18,2.1,93464.28,675.36
736989,2,0.51,10.0,0.35,0.4,0.-1,0.-1,-1.-18,2.1,93461.8,676.21
737033,2,0.99,10.2,0.44,0.5,0.0,0.-4,-1.-25,2.0,93469.67,675.92
737077,2,0.58,9.99,0.11,0.5,0.-8,0.-4,-1.-25,2.0,93464.28,675.64
737121,2,0.76,10.3,0.10,0.6,0.-5,0.-5,-1.-25,2.1,93467.53,675.83
737161,2,0.60,10.4,0.21,0.3,0.-11,0.-7,-1.-25,2.0,93464.33,675.64
737205,2,0.71,10.1,0.23,0.5,0.-6,0.-10,-1.-25,2.1,93461.3,676.2
737249,2,0.33,10.0,0.35,0.3,0.-9,0.-10,-1.-18,2.0,93467.53,675.16
737293,2,0.35,10.2,0.22,0.4,0.-1,0.-7,-1.-18,2.1,93467.47,675.35
737337,2,0.13,10.3,0.31,0.4,0.1,0.-6,-1.-25,2.1,93463.28,676.12
737381,2,0.86,10.1,0.41,0.5,0.-7,0.-3,-1.-18,2.1,93465.38,676.12
737425,2,0.84,10.0,0.3,0.7,0.-2,0.-8,-1.-18,2.1,93462.18,676.22
737470,2,0.62,9.99,0.44,0.0,0.-7,0.-10,-1.-18,2.1,93469.67,675.83
737510,2,0.44,10.5,0.43,0.5,0.-5,0.-8,-1.-18,2.1,93464.28,676.31
737554,2,0.40,10.2,0.17,0.4,0.-13,0.-6,-1.-18,2.1,93466.47,676.12
737598,2,0.76,10.3,0.41,0.5,0.-6,0.-5,-1.-18,2.0,93470.77,676.2
737642,2,0.45,10.6,0.26,0.5,0.-10,0.-9,-1.-18,2.1,93470.77,675.64
737686,2,0.39,10.3,0.86,0.6,0.-25,0.-8,-1.-18,2.1,93461.8,675.92
737730,2,0.56,9.99,0.-9,0.11,0.-16,0.-4,-1.-25,2.0,93464.33,676.22
737774,2,0.58,10.5,0.-16,0.4,0.1,0.-9,-1.-18,2.1,93469.67,676.2
737818,2,0.17,10.9,0.51,0.1,0.0,0.-8,-1.-18,2.1,93468.67,675.45
737858,2,0.71,10.3,0.46,0.5,0.-10,0.-5,-1.-18,2.1,93464.33,675.74
737902,2,0.57,10.5,0.7,0.5,0.-19,0.-7,-1.-18,2.1,93465.42,675.54
737946,2,0.44,10.4,0.32,0.5,0.-6,0.-7,-1.-18,2.1,93463.23,675.73
737990,2,0.69,10.2,0.34,0.4,0.-4,0.-7,-1.-25,2.1,93465.38,675.83
738034,2,0.50,10.0,0.28,0.4,0.-2,0.-6,-1.-12,2.1,93470.77,676.41
738078,2,0.92,10.0,0.48,0.5,0.-7,0.-7,-1.-12,2.1,93467.53,675.73
738122,2,0.28,10.8,0.16,0.5,0.-15,0.-9,-1.-18,2.1,93471.82,675.83
738168,2,0.83,10.4,0.58,0.5,0.-13,0.-7,-1.-18,2.0,93475.6,675.74
738212,2,0.48,10.7,0.0,0.8,0.-8,0.-9,-1.-18,2.1,93468.62,675.93
738256,2,0.18,10.0,0.27,0.3,0.-12,0.-9,-1.-18,2.1,93465.42,676.2
738300,2,0.70,10.3,0.59,0.5,0.-21,0.-7,-1.-18,2.1,93461.8,676.2
738344,2,0.49,9.97,0.30,0.5,0.-17,0.-7,-1.-12,2.1,93462.13,675.74
738388,2,0.62,9.96,0.27,0.7,0.-3,0.-9,-1.-12,2.1,93465.38,676.31
738432,2,0.58,9.99,0.17,0.5,0.-12,0.-7,-1.-18,2.1,93462.18,675.73
738477,2,0.55,10.1,0.-2,0.5,0.-17,0.-8,-1.-18,2.1,93468.62,675.64
738522,2,0.38,9.99,0.0,0.3,0.-16,0.-8,-1.-18,2.1,93470.77,676.12
738566,2,0.88,10.1,0.11,0.3,0.-13,0.-8,-1.-18,2.1,93467.53,675.83
738610,2,0.60,10.0,0.34,0.3,0.-5,0.-9,-1.-12,2.1,93463.23,675.92
738654,2,0.60,10.4,0.57,0.4,0.2,0.-9,-1.-12,2.1,93467.57,676.2
738698,2,0.61,10.7,0.24,0.6,0.0,0.-10,-1.-12,2.1,93464.33,676.12
738742,2,0.64,10.2,0.33,0.6,0.-1,0.-10,-1.-18,2.1,93468.67,675.92
738786,2,0.36,10.1,0.-20,0.5,0.-7,0.-10,-1.-18,2.1,93463.23,675.64
738830,2,0.8,10.5,0.45,0.4,0.4,0.-9,-1.-25,2.1,93463.23,676.50
738870,2,0.18,9.96,0.-1,0.5,0.-1,0.-7,-1.-18,2.1,93463.28,676.31
738914,2,0.36,10.5,0.21,0.4,0.7,0.-6,-1.-18,2.1,93462.23,675.54
738958,2,0.66,10.4,0.16,0.4,0.-5,0.-7,-1.-12,2.1,93464.33,675.73
739002,2,0.80,10.0,0.59,0.3,0.-13,0.-7,-1.-18,2.1,93465.38,676.2
739046,2,0.85,10.1,0.45,0.3,0.-31,0.-8,-1.-18,2.1,93463.28,676.12
739090,2,0.75,10.0,0.18,0.4,0.-18,0.-9,-1.-18,2.1,93466.47,675.73
739134,2,0.74,10.1,0.59,0.5,0.-24,0.-10,-1.-12,2.1,93464.33,675.93
739178,2,0.41,10.2,0.2,0.6,0.-20,0.-11,-1.-18,2.1,93464.33,675.54
739218,2,0.29,10.3,0.21,0.7,0.10,0.-11,-1.-25,2.1,93469.72,675.45
739262,2,0.4,10.4,0.30,0.6,0.9,0.-10,-1.-18,2.1,93454.64,675.64
739306,2,0.24,10.6,0.41,0.6,0.-9,0.-7,-1.-18,2.1,93465.42,675.92
739350,2,0.38,10.1,0.-4,0.5,0.-13,0.-6,-1.-18,2.2,93464.33,676.59
739394,2,0.74,9.97,0.16,0.4,0.-21,0.-7,-1.-25,2.1,93467.57,676.12
739438,2,0.55,10.4,0.16,0.3,0.-10,0.-8,-1.-18,2.1,93460.3,675.54
739483,2,0.37,10.1,0.59,0.4,0.-10,0.-8,-1.-25,2.1,93469.72,676.2
739527,2,0.46,10.4,0.32,0.5,0.-14,0.-9,-1.-18,2.1,93464.38,675.83
739567,2,0.41,9.99,0.23,0.6,0.-12,0.-8,-1.-18,2.1,93467.57,675.54
739611,2,0.43,10.4,0.14,0.5,0.-3,0.-8,-1.-18,2.1,93466.47,676.21
739655,2,0.52,10.6,0.12,0.4,0.-5,0.-7,-1.-12,2.2,93464.33,676.12
739699,2,0.53,10.5,0.44,0.4,0.-5,0.-8,-1.-18,2.1,93469.72,676.31
739743,2,0.50,9.98,0.43,0.5,0.-18,0.-8,-1.-18,2.1,93461.14,675.83
739787,2,0.48,10.4,0.-2,0.4,0.-15,0.-8,-1.-18,2.1,93464.33,676.2
739831,2,0.28,10.6,0.42,0.5,0.-2,0.-7,-1.-18,2.1,93464.38,675.54
739875,2,0.48,10.8,0.21,0.5,0.-6,0.-8,-1.-18,2.1,93466.47,675.83
739915,2,0.50,10.4,0.41,0.5,0.-9,0.-7,-1.-25,2.2,93458.99,675.83
739959,2,0.56,10.3,0.0,0.6,0.-6,0.-8,-1.-18,2.1,93464.38,675.64
740003,2,0.39,10.2,0.25,0.6,0.5,0.-8,-1.-18,2.1,93464.38,675.92
740047,2,0.41,9.99,0.1,0.4,0.-15,0.-7,-1.-18,2.1,93470.77,675.73
740091,2,0.53,10.2,0.20,0.4,0.-4,0.-7,-1.-25,2.1,93460.3,675.64
740135,2,0.63,10.6,0.38,0.4,0.-8,0.-8,-1.-18,2.1,93468.62,676.2
740179,2,0.53,10.4,0.44,0.5,0.-13,0.-8,-1.-18,2.1,93465.42,675.73
740223,2,0.64,10.4,0.18,0.5,0.-15,0.-8,-1.-18,2.2,93465.48,675.73
740263,2,0.47,10.2,0.17,0.6,0.-8,0.-9,-1.-18,2.2,93463.28,676.31
740307,2,0.38,10.6,0.0,0.4,0.-6,0.-8,-1.-25,2.2,93467.57,675.92
740351,2,0.31,10.6,0.23,0.4,0.-8,0.-7,-1.-12,2.1,93468.67,676.2
740395,2,0.50,10.3,0.36,0.5,0.-9,0.-8,-1.-18,2.1,93461.14,675.35
740439,2,0.46,10.1,0.34,0.5,0.-9,0.-8,-1.-12,2.2,93462.18,676.12
740484,2,0.49,10.4,0.29,0.5,0.-5,0.-7,-1.-12,2.1,93469.72,676.12
740528,2,0.42,10.6,0.18,0.5,0.-7,0.-7,-1.-12,2.1,93466.53,676.2
740574,2,0.49,10.3,0.19,0.4,0.-5,0.-7,-1.-18,2.1,93465.38,675.92
740618,2,0.54,10.1,0.25,0.4,0.-11,0.-7,-1.-12,2.2,93466.47,674.97
740662,2,0.48,10.0,0.25,0.5,0.-9,0.-7,-1.-18,2.1,93468.67,676.2
740706,2,0.53,10.0,0.25,0.5,0.-6,0.-7,-1.-12,2.1,93468.62,675.92
740750,2,0.54,10.7,0.30,0.5,0.-11,0.-8,-1.-18,2.1,93464.33,675.73
740794,2,0.61,10.2,0.20,0.5,0.-12,0.-8,-1.-18,2.1,93469.72,676.21
740838,2,0.46,9.97,0.19,0.5,0.-10,0.-8,-1.-18,2.1,93471.87,675.93
740882,2,0.53,10.5,0.21,0.5,0.-11,0.-8,-1.-18,2.1,93462.18,675.82
740928,2,0.37,9.99,0.22,0.5,0.-10,0.-8,-1.-25,2.1,93468.67,675.26
740972,2,0.40,10.5,0.27,0.4,0.-11,0.-7,-1.-18,2.1,93455.75,675.25
741016,2,0.39,10.7,0.27,0.4,0.-12,0.-7,-1.-18,2.2,93466.47,675.83
741060,2,0.56,9.99,0.22,0.5,0.-16,0.-7,-1.-12,2.2,93465.42,675.73
741104,2,0.52,10.1,0.28,0.5,0.-12,0.-8,-1.-25,2.2,93470.82,676.2
741148,2,0.60,10.4,0.22,0.5,0.-7,0.-8,-1.-18,2.1,93466.53,676.31
741192,2,0.35,10.4,0.23,0.5,0.-7,0.-8,-1.-18,2.2,93471.87,676.12
741236,2,0.31,9.98,0.-1,0.5,0.-8,0.-8,-1.-18,2.1,93463.33,675.35
741276,2,0.42,10.2,0.27,0.4,0.-5,0.-8,-1.-12,2.2,93471.87,675.73
741320,2,0.59,10.2,0.42,0.5,0.-13,0.-8,-1.-12,2.2,93460.9,675.83
741364,2,0.62,10.4,0.22,0.6,0.-16,0.-9,-1.-18,2.1,93465.48,676.2
741408,2,0.58,10.8,0.25,0.6,0.0,0.-9,-1.-18,2.1,93466.53,676.21
741452,2,0.27,10.3,0.-1,0.5,0.-6,0.-9,-1.-18,2.2,93466.53,675.92
741497,2,0.38,10.1,0.-3,0.5,0.-11,0.-9,-1.-18,2.2,93468.67,675.92
741541,2,0.30,10.0,0.13,0.3,0.-8,0.-8,-1.-25,2.1,93472.92,675.73
741585,2,0.37,10.4,0.43,0.4,0.-9,0.-8,-1.-25,2.1,93470.87,675.92
741625,2,0.35,10.1,0.39,0.5,0.-11,0.-8,-1.-18,2.1,93465.48,675.64
741669,2,0.50,10.4,0.12,0.5,0.-6,0.-7,-1.-25,2.2,93467.62,676.2
741713,2,0.44,10.2,0.21,0.5,0.-5,0.-7,-1.-18,2.2,93466.53,676.11
741757,2,0.63,10.5,0.19,0.4,0.-12,0.-7,-1.-18,2.1,93469.77,675.73
741801,2,0.63,10.3,0.20,0.5,0.-14,0.-8,-1.-18,2.1,93463.28,675.54
741858,2,0.24,10.3,0.40,0.5,0.-15,0.-8,-1.-18,2.1,93465.42,676.12
741902,2,0.49,10.8,0.19,0.5,0.-21,0.-7,-1.-18,2.1,93463.23,675.54
741946,2,0.40,10.0,0.-11,0.5,0.-13,0.-8,-1.-18,2.1,93463.23,676.11
741987,2,0.42,10.4,0.5,0.5,0.1,0.-8,-1.-18,2.1,93464.38,675.35
742031,2,0.33,10.0,0.26,0.4,0.-4,0.-7,-1.-18,2.1,93465.42,675.83
