millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Orientation_roll,Orientation_pitch,Orientation_yaw
2144747,21,453959,32,10.25,0.28,1.90,0.12,0.6,-0.21,10.6,12.58,92914.89,724.9,152.91,-4.29,143.67
2144782,21,453994,35,10.14,-0.18,2.23,0.10,0.50,-0.19,10.6,12.58,92917.2,724.9,140.68,13.57,128.81
2144817,21,454029,35,9.47,-0.22,3.1,0.13,0.55,-0.12,10.12,12.59,92918.15,724.68,140.68,13.57,128.81
2144852,21,454064,35,9.30,-0.44,2.1,0.4,0.13,-0.4,10.12,12.58,92919.28,724.29,136.14,16.79,120.29
2144888,21,454100,36,9.35,-0.44,2.48,-0.1,0.2,-0.2,10.12,12.58,92917.8,724.49,136.14,16.79,120.29
2144926,21,454138,38,9.66,0.11,3.9,-0.13,0.14,0.4,10.6,12.58,92920.41,724.78,137.93,27.86,120.15
2144961,21,454173,35,9.43,-1.0,2.54,-0.16,-0.13,0.7,10.6,12.59,92921.48,724.58,137.93,27.86,120.15
2144996,21,454208,35,9.66,-0.30,1.96,-0.5,-0.11,0.0,10.6,12.58,92910.50,724.97,141.99,25.0,127.87
2145031,21,454243,35,9.35,-0.53,1.80,-0.2,0.26,0.4,10.0,12.58,92918.21,725.17,141.99,25.0,127.87
2145066,21,454278,35,9.53,-0.97,2.26,0.13,0.32,0.4,10.12,12.58,92920.35,724.68,135.29,33.69,106.81
2145105,21,454317,39,8.70,-0.44,3.3,0.28,0.3,-0.5,10.12,12.58,92912.69,724.49,135.29,33.69,106.81
2145140,21,454352,35,8.66,-0.10,2.94,0.10,-0.21,-0.15,10.12,12.58,92918.15,724.28,126.45,20.45,106.94
2145199,21,454411,59,9.60,-0.20,3.22,-0.2,-0.30,-0.16,10.12,12.59,92919.35,725.26,126.45,20.45,106.94
2145234,21,454446,35,9.44,-0.31,3.43,-0.6,-0.35,-0.17,10.12,12.57,92920.47,725.7,122.11,10.44,125.52
2145269,21,454481,35,9.52,-0.34,3.31,-0.20,-0.56,-0.15,10.6,12.57,92916.8,724.67,122.11,10.44,125.52
2145307,21,454519,38,9.51,-0.66,1.66,-0.34,-0.57,-0.11,10.12,12.58,92916.8,724.77,126.74,5.20,163.40
2145342,21,454554,35,9.88,-0.61,1.65,-0.20,-0.36,-0.11,10.12,12.57,92928.7,724.78,126.74,5.20,163.40
2145377,21,454589,35,9.67,-0.55,2.61,-0.7,-0.60,-0.10,10.12,12.58,92916.2,724.58,121.9,-7.87,-171.82
2145412,21,454624,35,10.14,-0.29,2.12,-0.18,-0.71,-0.9,10.12,12.58,92917.15,724.68,121.9,-7.87,-171.82
2145447,21,454659,35,9.73,-0.40,2.4,-0.29,-0.56,-0.10,10.6,12.58,92912.69,724.19,113.52,-10.65,-136.8
2145485,21,454697,38,9.74,-0.43,1.42,-0.33,-0.70,-0.3,10.12,12.57,92917.8,724.97,113.52,-10.65,-136.8
2145520,21,454732,35,10.27,-0.59,0.13,-0.35,-0.65,0.3,10.18,12.57,92919.28,724.39,115.60,-7.39,-93.41
2145555,21,454767,35,9.69,-1.18,0.70,-0.23,-0.38,0.4,10.12,12.58,92921.42,724.59,115.60,-7.39,-93.41
2145590,21,454802,35,9.87,-1.67,0.17,-0.2,-0.61,0.5,10.12,12.58,92909.36,724.78,111.26,-19.53,-59.30
2145625,21,454837,35,10.48,-0.84,0.15,0.17,-0.51,0.3,10.6,12.58,92919.28,724.29,111.26,-19.53,-59.30
2145663,21,454875,38,9.82,-0.81,0.44,0.16,-0.24,-0.1,10.12,12.57,92913.82,724.58,103.92,-32.79,-47.76
2145705,21,454917,42,9.84,-0.66,0.71,0.32,-0.37,-0.4,10.0,12.58,92914.89,724.38,103.92,-32.79,-47.76
2145740,21,454952,35,9.33,-0.84,0.28,0.37,-0.26,-0.1,10.6,12.58,92918.21,724.87,88.5,-55.88,-30.57
2145775,21,454987,35,10.0,-0.84,0.3,0.48,-0.12,-0.3,10.6,12.58,92913.82,724.39,88.5,-55.88,-30.57
2145810,21,455022,35,10.35,-0.85,0.68,0.54,0.18,-0.8,10.6,12.58,92910.50,724.39,158.39,-80.35,-105.90
2145849,21,455061,39,9.56,-0.42,1.56,0.51,0.0,-0.6,10.12,12.58,92916.2,724.87,158.39,-80.35,-105.90
2145884,21,455096,35,9.89,-0.11,0.22,0.14,-0.3,0.6,10.12,12.58,92918.21,724.87,-143.46,-81.48,-161.6
2145920,21,455132,36,9.85,-1.14,0.0,0.3,0.15,0.12,10.12,12.58,92920.35,724.49,-143.46,-81.48,-161.6
2145955,21,455167,35,9.41,-1.24,0.31,0.29,-0.43,0.13,10.6,12.58,92917.8,724.68,-44.30,-62.26,101.92
2145990,21,455202,35,9.92,-0.58,0.43,0.28,-0.37,0.6,10.12,12.59,92914.89,724.59,-44.30,-62.26,101.92
2146023,21,455235,33,8.98,-0.74,1.47,0.11,-0.19,-0.3,10.6,12.58,92917.2,724.49,-46.81,-49.67,102.42
2146058,21,455270,35,8.99,-0.97,0.99,0.0,-0.61,-0.3,10.18,12.59,92914.89,724.49,-46.81,-49.67,102.42
2146093,21,455305,35,9.98,-1.12,0.14,-0.8,-0.42,-0.4,10.6,12.58,92920.35,724.59,-31.63,-33.2,77.56
2146128,21,455340,35,9.34,-1.59,0.78,-0.2,-0.32,-0.8,10.12,12.58,92910.50,724.49,-31.63,-33.2,77.56
2146163,21,455375,35,9.88,-1.34,0.30,0.0,-0.60,-0.12,10.6,12.59,92921.42,724.59,-33.10,-2.54,60.12
2146201,21,455413,38,9.71,-1.22,-0.25,-0.9,-0.26,-0.16,10.12,12.58,92921.48,724.49,-33.10,-2.54,60.12
2146236,21,455448,35,8.37,-1.45,-1.39,-0.7,-0.52,-0.12,10.6,12.59,92919.28,724.58,-42.43,20.13,39.60
2146271,21,455483,35,11.15,-1.5,-0.88,0.14,-0.32,-0.13,10.12,12.58,92920.35,724.97,-42.43,20.13,39.60
2146306,21,455518,35,9.95,-1.42,-0.17,0.19,0.3,-0.13,10.12,12.58,92922.54,724.68,-45.44,25.79,50.63
2146341,21,455553,35,9.42,-1.20,-0.60,0.16,-0.60,-0.3,10.12,12.59,92920.41,724.10,-45.44,25.79,50.63
2146379,21,455591,38,9.70,-1.1,-1.52,0.10,-0.44,-0.7,10.6,12.58,92918.15,724.58,-70.13,50.68,19.27
2146414,21,455626,35,9.59,-1.23,-1.9,0.13,-0.3,-0.20,10.12,12.59,92912.69,724.68,-70.13,50.68,19.27
2146449,21,455661,35,10.0,-1.25,-0.40,0.17,-0.14,-0.28,10.6,12.58,92911.62,725.37,-91.75,62.65,12.86
2146484,21,455696,35,10.29,-1.25,-1.90,0.15,-0.9,-0.25,10.12,12.58,92919.28,724.88,-91.75,62.65,12.86
2146519,21,455731,35,10.19,-1.21,-0.73,0.32,0.15,-0.15,10.6,12.58,92919.28,724.78,-56.31,77.80,57.51
2146558,21,455770,39,9.74,-0.82,0.26,0.23,0.0,0.0,10.12,12.58,92910.50,724.97,-56.31,77.80,57.51
2146593,21,455805,35,9.37,-0.87,-0.7,0.2,-0.28,0.9,10.6,12.58,92909.42,724.59,-131.82,77.42,-24.36
2146628,21,455840,35,9.42,-1.17,-0.89,-0.15,-0.32,0.10,10.12,12.58,92915.96,724.88,-131.82,77.42,-24.36
2146663,21,455875,35,9.17,-1.46,-0.94,-0.16,-0.22,0.2,10.18,12.58,92920.35,724.68,-136.55,61.73,-32.18
2146709,21,455921,46,9.48,-1.37,-0.87,-0.1,-0.18,-0.16,10.18,12.58,92918.21,724.87,-136.55,61.73,-32.18
2146747,21,455959,38,9.33,-0.96,-0.74,-0.3,-0.16,-0.30,10.12,12.57,92913.89,724.87,-161.17,53.29,-40.86
2146782,21,455994,35,9.61,-0.87,-1.17,-0.4,-0.9,-0.37,10.12,12.58,92914.89,724.49,-161.17,53.29,-40.86
2146817,21,456029,35,10.32,-1.9,-1.10,0.10,0.6,-0.38,10.12,12.59,92921.48,724.39,170.22,58.28,-48.99
2146852,21,456064,35,10.15,-0.66,-1.26,0.19,0.10,-0.32,10.12,12.58,92919.22,724.88,170.22,58.28,-48.99
2146887,21,456099,35,10.0,-0.58,-0.85,0.25,0.21,-0.22,10.12,12.58,92920.35,724.68,124.97,63.46,-87.60
2146926,21,456138,39,9.48,-0.82,-0.52,0.20,0.22,-0.12,10.12,12.59,92921.48,724.68,124.97,63.46,-87.60
2146961,21,456173,35,9.52,-0.91,-0.43,0.21,-0.3,-0.6,10.12,12.58,92911.56,724.88,113.42,51.97,-96.42
2146996,21,456208,35,9.75,-0.65,-0.56,0.21,-0.2,-0.12,10.6,12.58,92922.54,724.49,113.42,51.97,-96.42
2147031,21,456243,35,9.76,-0.74,-0.51,0.19,0.19,-0.23,10.12,12.59,92912.63,724.78,85.22,44.53,-117.22
2147066,21,456278,35,9.71,-0.48,-0.27,0.19,0.9,-0.24,10.6,12.58,92918.21,724.98,85.22,44.53,-117.22
2147104,21,456316,38,9.93,-0.40,-0.1,0.18,-0.4,-0.15,10.12,12.58,92919.28,725.8,78.15,33.53,-112.17
2147139,21,456351,35,9.67,-0.25,-0.23,0.16,-0.4,-0.13,10.12,12.58,92918.15,724.49,78.15,33.53,-112.17
2147174,21,456386,35,9.58,-0.58,-0.33,0.22,-0.11,-0.13,10.12,12.58,92923.61,724.88,74.17,21.83,-102.29
2147215,21,456427,41,9.60,-0.51,-0.47,0.26,-0.10,-0.20,10.12,12.59,92914.95,724.39,74.17,21.83,-102.29
2147250,21,456462,35,9.51,-0.45,-0.26,0.27,-0.11,-0.23,10.12,12.58,92918.15,724.78,62.79,8.13,-91.27
2147288,21,456500,38,9.50,-0.61,-0.26,0.34,-0.24,-0.24,10.12,12.57,92920.41,724.19,62.79,8.13,-91.27
2147323,21,456535,35,9.69,-0.65,-0.30,0.38,-0.23,-0.29,10.12,12.59,92914.89,724.88,44.10,-5.12,-69.29
2147358,21,456570,35,9.84,-0.40,-0.32,0.40,-0.17,-0.33,10.12,12.58,92919.28,724.98,44.10,-5.12,-69.29
2147393,21,456605,35,9.86,-0.74,-0.6,0.40,-0.1,-0.34,10.12,12.58,92917.2,724.68,20.1,-20.37,-50.95
2147431,21,456643,38,9.99,-0.46,0.0,0.40,-0.11,-0.25,10.18,12.59,92912.69,724.39,20.1,-20.37,-50.95
2147466,21,456678,35,10.26,-0.43,-0.2,0.41,-0.6,-0.22,10.12,12.58,92918.15,725.8,-3.11,-22.73,-25.27
2147501,21,456713,35,10.5,-0.64,0.36,0.37,0.4,-0.23,10.12,12.58,92922.48,724.68,-3.11,-22.73,-25.27
2147536,21,456748,35,10.7,-0.36,0.30,0.35,-0.9,-0.21,10.12,12.58,92915.96,724.69,-23.45,-14.86,-4.54
2147571,21,456783,35,10.9,-0.20,0.27,0.28,0.0,-0.16,10.6,12.59,92921.42,724.68,-23.45,-14.86,-4.54
2147609,21,456821,38,9.74,-0.19,0.34,0.20,-0.16,-0.9,10.12,12.59,92913.76,724.49,-32.12,-4.75,4.57
2147644,21,456856,35,9.79,0.14,0.12,0.21,-0.21,-0.2,10.18,12.58,92923.67,724.58,-32.12,-4.75,4.57
2147679,21,456891,35,9.65,-0.31,0.33,0.20,0.5,-0.2,10.12,12.58,92918.15,724.78,-33.63,0.58,15.62
2147719,21,456931,40,9.72,-0.35,0.22,0.22,-0.12,-0.7,10.18,12.58,92921.48,724.68,-33.63,0.58,15.62
2147754,21,456966,35,9.81,-0.44,0.30,0.23,-0.3,-0.13,10.12,12.58,92918.15,724.20,-40.68,9.75,25.64
2147792,21,457004,38,9.73,-0.59,0.42,0.18,0.6,-0.21,10.18,12.57,92924.81,724.59,-40.68,9.75,25.64
2147827,21,457039,35,9.74,-0.30,0.52,0.14,-0.9,-0.20,10.12,12.59,92912.69,724.29,-51.83,17.61,30.87
2147862,21,457074,35,10.11,-0.17,0.30,0.12,-0.17,-0.19,10.12,12.58,92919.28,724.59,-51.83,17.61,30.87
2147897,21,457109,35,10.18,-0.13,0.54,0.6,0.0,-0.20,10.18,12.58,92920.35,725.8,-62.64,21.91,32.78
2147933,21,457145,36,10.4,-0.8,0.41,0.2,-0.17,-0.17,10.18,12.59,92915.96,724.68,-62.64,21.91,32.78
2147972,21,457184,39,10.16,0.12,0.17,-0.3,-0.22,-0.13,10.18,12.58,92920.35,723.99,-75.43,25.47,19.8
2148007,21,457219,35,9.93,-0.25,0.0,-0.12,-0.20,-0.7,10.12,12.59,92913.76,724.9,-75.43,25.47,19.8
2148042,21,457254,35,9.84,-0.30,-0.13,-0.18,-0.25,-0.5,10.12,12.58,92921.48,724.20,-84.2,18.36,1.26
2148077,21,457289,35,9.67,-0.57,-0.20,-0.15,-0.30,-0.3,10.12,12.59,92915.96,723.61,-84.2,18.36,1.26
2148112,21,457324,35,9.76,-0.64,-0.26,-0.13,-0.42,-0.4,10.12,12.59,92915.96,724.88,-92.1,12.18,-24.58
2148147,21,457359,35,10.7,-0.43,-0.52,-0.7,-0.43,-0.9,10.12,12.58,92916.2,724.39,-92.1,12.18,-24.58
2148185,21,457397,38,10.1,-0.56,-0.32,0.0,-0.33,-0.14,10.6,12.58,92922.54,724.79,-103.61,10.30,-44.12
2148232,21,457444,47,9.71,-0.21,-0.36,0.6,-0.29,-0.12,10.12,12.58,92919.28,724.97,-103.61,10.30,-44.12
2148267,21,457479,35,9.65,0.1,-0.56,0.9,-0.26,-0.5,10.18,12.59,92916.2,724.9,-110.43,11.24,-60.35
2148302,21,457514,35,9.40,-0.7,-0.42,0.9,-0.22,0.0,10.12,12.58,92920.41,724.49,-110.43,11.24,-60.35
2148340,21,457552,38,9.52,-0.12,-0.45,0.12,-0.21,-0.1,10.18,12.58,92914.89,724.29,-114.94,13.39,-74.55
2148375,21,457587,35,9.78,-0.19,-0.69,0.12,-0.29,-0.8,10.12,12.59,92912.69,724.39,-114.94,13.39,-74.55
2148410,21,457622,35,10.35,-0.33,-0.61,0.9,-0.28,-0.17,10.12,12.58,92914.89,724.20,-129.29,10.65,-92.10
2148445,21,457657,35,10.13,-0.7,-0.95,0.1,-0.26,-0.24,10.12,12.59,92922.54,724.29,-129.29,10.65,-92.10
2148480,21,457692,35,10.0,0.22,-0.91,0.0,-0.28,-0.16,10.12,12.59,92914.89,724.49,-140.15,0.26,-104.94
2148518,21,457730,38,10.10,-0.9,-0.82,0.1,-0.35,0.0,10.12,12.59,92909.36,724.68,-140.15,0.26,-104.94
2148553,21,457765,35,9.87,-0.18,-0.65,0.2,-0.45,0.16,10.6,12.59,92924.75,725.8,-127.99,-18.55,-123.32
2148588,21,457800,35,9.78,-0.37,-0.43,0.2,-0.85,0.27,10.18,12.59,92914.82,725.56,-127.99,-18.55,-123.32
2148623,21,457835,35,10.40,-0.31,-1.29,-0.9,-1.26,0.38,10.18,12.59,92923.61,724.88,-52.55,-42.32,153.62
2148658,21,457870,35,10.63,-0.18,-1.71,-0.26,-0.78,0.38,10.12,12.59,92917.8,724.49,-52.55,-42.32,153.62
2148696,21,457908,38,8.82,-0.66,-0.66,-0.34,-1.2,0.40,10.18,12.59,92913.76,724.49,4.6,-2.89,101.98
2148737,21,457949,41,9.8,-0.9,-2.38,-0.44,-2.25,0.48,10.18,12.59,92920.35,724.19,4.6,-2.89,101.98
2148772,21,457984,35,8.56,-0.98,-4.56,-0.45,-2.29,0.61,10.12,12.59,92921.48,724.58,-151.99,48.83,-109.71
2148807,21,458019,35,7.33,-1.62,-5.59,-0.4,-2.64,0.67,10.12,12.58,92923.61,724.49,-151.99,48.83,-109.71
2148842,21,458054,35,6.65,-1.47,-6.6,0.16,-2.11,0.10,10.18,12.58,92918.15,724.68,-147.74,-65.17,-161.16
2148880,21,458092,38,7.21,-1.16,-6.11,0.0,-0.16,-0.63,10.6,12.58,92922.54,724.9,-147.74,-65.17,-161.16
2148915,21,458127,35,6.70,-0.50,-4.79,-0.3,0.0,-0.59,10.12,12.58,92917.2,724.59,173.79,-66.30,-156.44
2148951,21,458163,36,7.62,-0.88,-5.44,-0.24,-0.18,-0.18,10.6,12.59,92913.76,724.39,173.79,-66.30,-156.44
2148986,21,458198,35,8.18,-0.56,-5.75,-0.24,0.31,-0.27,10.12,12.59,92917.8,724.49,142.33,-45.11,-140.24
2149021,21,458233,35,8.40,-1.15,-5.44,-0.19,0.28,-0.39,10.18,12.60,92914.82,724.59,142.33,-45.11,-140.24
2149059,21,458271,38,8.55,-1.40,-5.45,-0.18,0.35,-0.45,10.12,12.59,92914.89,724.49,117.13,-22.62,-145.15
2149094,21,458306,35,7.91,-0.86,-5.23,-0.21,0.47,-0.47,10.18,12.59,92919.22,725.18,117.13,-22.62,-145.15
2149129,21,458341,35,7.39,-0.28,-4.77,-0.2,0.17,-0.39,10.12,12.59,92912.69,724.59,97.52,-16.56,-154.0
2149164,21,458376,35,7.97,-0.27,-4.63,0.4,0.15,-0.36,10.18,12.58,92921.42,724.97,97.52,-16.56,-154.0
2149202,21,458414,38,8.81,0.42,-4.21,0.8,0.55,-0.56,10.18,12.58,92922.54,724.88,75.52,-14.15,172.97
2149242,21,458454,40,8.68,0.62,-4.25,0.17,0.39,-0.73,10.18,12.58,92913.76,724.88,75.52,-14.15,172.97
2149277,21,458489,35,8.77,0.22,-4.31,0.15,0.18,-0.70,10.12,12.58,92919.22,724.59,38.70,-25.32,164.14
2149312,21,458524,35,9.11,0.4,-4.71,0.1,0.28,-0.54,10.18,12.58,92919.22,724.88,38.70,-25.32,164.14
2149347,21,458559,35,9.71,0.79,-5.6,-0.10,0.43,-0.23,10.12,12.58,92915.96,724.49,37.58,-38.97,138.82
2149388,21,458600,41,9.63,1.11,-5.28,0.3,0.46,0.0,10.12,12.59,92914.89,724.20,37.58,-38.97,138.82
2149423,21,458635,35,9.60,0.66,-4.23,0.27,0.49,0.25,10.12,12.59,92918.15,723.90,70.35,-70.9,122.0
2149458,21,458670,35,8.28,-0.86,-3.28,0.46,0.94,0.55,10.18,12.59,92918.15,724.9,70.35,-70.9,122.0
2149493,21,458705,35,10.24,-1.50,-2.83,0.46,1.32,0.79,10.6,12.58,92913.76,724.29,-126.4,-20.56,11.41
2149528,21,458740,35,10.82,-0.92,-3.5,0.42,1.29,0.56,10.18,12.59,92919.22,724.59,-126.4,-20.56,11.41
2149565,21,458777,37,9.82,-0.65,-2.43,0.43,1.9,0.13,10.6,12.59,92917.2,724.40,-99.44,29.23,55.48
2149600,21,458812,35,10.42,-0.75,-1.7,0.37,0.70,0.14,10.18,12.58,92917.2,723.90,-99.44,29.23,55.48
2149635,21,458847,35,9.57,-1.25,-1.14,0.33,0.10,0.24,10.18,12.59,92923.61,725.37,-82.1,49.21,59.49
2149670,21,458882,35,9.87,-0.54,-1.39,0.25,0.51,0.29,10.18,12.59,92914.82,724.68,-82.1,49.21,59.49
2149705,21,458917,35,10.34,-0.71,-1.77,0.14,0.8,0.0,10.18,12.59,92913.69,724.49,-72.38,56.37,70.80
2149755,21,458967,50,9.75,-1.77,-1.57,-0.7,-0.33,-0.4,10.18,12.59,92917.8,724.78,-72.38,56.37,70.80
2149790,21,459002,35,9.69,-1.90,-2.14,-0.19,-0.35,-0.3,10.12,12.58,92919.28,724.19,-99.74,46.77,36.33
2149825,21,459037,35,10.10,-1.61,-1.98,0.11,0.18,-0.8,10.25,12.58,92922.54,724.9,-99.74,46.77,36.33
2149860,21,459072,35,9.73,-1.43,-0.29,0.14,1.13,-0.5,10.12,12.59,92920.35,724.78,-43.70,32.67,113.62
2149895,21,459107,35,8.60,-0.91,0.52,-0.5,1.15,0.2,10.18,12.58,92918.15,724.39,-43.70,32.67,113.62
2149933,21,459145,38,8.32,-1.55,-1.74,-0.10,0.22,0.6,10.18,12.59,92912.63,724.39,-38.64,18.91,118.63
2149969,21,459181,36,9.90,-1.83,-1.26,0.0,0.56,-0.11,10.25,12.59,92915.96,724.78,-38.64,18.91,118.63
2150004,21,459216,35,10.21,-1.52,0.19,0.8,1.47,-0.48,10.25,12.59,92920.35,724.59,-79.49,-44.45,-179.79
2150039,21,459251,35,8.97,-0.55,1.50,0.16,0.52,-0.41,10.18,12.58,92921.42,724.68,-79.49,-44.45,-179.79
2150074,21,459286,35,9.51,-0.55,0.41,0.10,-0.37,-0.17,10.18,12.59,92922.42,724.69,-75.88,-32.27,156.37
2150106,21,459318,32,9.22,-0.83,-0.38,0.4,-0.17,0.3,10.25,12.59,92914.82,724.49,-75.88,-32.27,156.37
2150141,21,459353,35,9.69,-1.9,0.33,0.2,-0.10,0.28,10.18,12.60,92915.89,724.78,-56.41,-29.29,150.6
2150176,21,459388,35,9.93,-1.58,0.25,0.9,-0.27,0.51,10.25,12.60,92920.28,724.88,-56.41,-29.29,150.6
2150211,21,459423,35,9.17,-1.76,0.85,0.14,-0.27,0.37,10.18,12.58,92919.15,724.20,-32.74,-13.40,140.97
2150252,21,459464,41,9.16,-2.24,0.78,0.14,0.27,-0.8,10.18,12.59,92921.42,724.39,-32.74,-13.40,140.97
2150290,21,459502,38,8.65,-1.45,0.0,0.6,-0.25,-0.8,10.18,12.58,92921.35,724.49,-37.72,0.86,136.50
2150325,21,459537,35,8.85,-1.44,-0.5,0.2,0.0,-0.33,10.12,12.60,92918.15,724.49,-37.72,0.86,136.50
2150360,21,459572,35,8.89,-0.99,-0.1,0.5,0.20,-0.57,10.18,12.59,92911.56,724.98,-70.72,-6.54,146.4
2150395,21,459607,35,9.16,-0.73,0.30,0.8,-0.33,-0.45,10.18,12.59,92919.28,723.80,-70.72,-6.54,146.4
2150430,21,459642,35,9.90,-1.4,0.58,0.6,0.4,-0.60,10.18,12.59,92921.42,724.59,-105.47,-4.1,149.45
2150468,21,459680,38,9.70,-1.12,0.15,0.11,-0.19,-0.63,10.18,12.59,92921.42,724.30,-105.47,-4.1,149.45
2150503,21,459715,35,9.73,-0.88,-0.13,0.1,-0.47,-0.45,10.12,12.59,92915.96,724.0,-128.35,-9.86,122.70
2150538,21,459750,35,9.89,-0.37,0.22,0.10,-0.30,-0.41,10.18,12.59,92915.89,724.40,-128.35,-9.86,122.70
2150573,21,459785,35,9.86,-0.42,0.26,0.17,-0.20,-0.40,10.18,12.59,92912.63,725.77,-150.10,-9.18,107.35
2150608,21,459820,35,9.24,-0.29,-0.5,0.13,-0.39,-0.20,10.18,12.58,92908.23,726.75,-150.10,-9.18,107.35
2150646,21,459858,38,10.76,0.77,-0.89,0.0,-0.58,0.17,10.12,12.59,92901.58,734.99,-131.94,-37.59,87.45
2150681,21,459893,35,7.72,-2.2,1.49,-0.10,-0.62,0.5,10.12,12.59,92848.91,730.87,-131.94,-37.59,87.45
2150716,21,459928,35,9.3,1.8,-0.37,-0.8,0.10,-0.29,10.12,12.59,92915.89,724.98,-154.94,-36.75,96.96
2150756,21,459968,40,10.93,-2.43,0.96,0.45,-0.9,-0.52,10.6,12.59,92912.69,724.49,-154.94,-36.75,96.96
2150791,21,460003,35,10.40,-1.6,0.31,0.50,-0.22,-0.26,10.6,12.58,92920.35,724.59,-151.86,-30.93,59.46
2150831,21,460043,40,9.75,0.49,-0.6,0.50,-0.19,-0.10,10.12,12.59,92919.28,724.39,-151.86,-30.93,59.46
2150866,21,460078,35,9.26,-0.52,0.13,0.58,-0.18,-0.12,10.18,12.59,92918.15,724.49,-145.74,-19.89,22.60
2150901,21,460113,35,9.35,-1.25,0.28,0.62,-0.17,-0.28,10.12,12.59,92917.2,724.68,-145.74,-19.89,22.60
2150936,21,460148,35,9.18,-1.44,0.22,0.45,-0.40,-0.44,10.12,12.60,92913.76,724.88,-163.28,-21.90,-14.3
2150972,21,460184,36,9.22,-0.54,0.13,0.19,-0.43,-0.48,10.12,12.59,92911.50,724.88,-163.28,-21.90,-14.3
2151010,21,460222,38,10.0,-0.37,-0.59,0.13,-0.62,-0.38,10.18,12.59,92915.96,724.98,-171.31,-51.98,-40.62
2151045,21,460257,35,9.53,0.22,-1.27,0.29,-0.42,-0.57,10.18,12.59,92918.9,724.49,-171.31,-51.98,-40.62
2151080,21,460292,35,10.11,0.58,-0.15,0.45,-0.5,-0.61,10.18,12.60,92910.50,724.88,-178.45,-44.9,-78.85
2151115,21,460327,35,11.14,-0.27,-0.4,0.56,-0.39,-0.53,10.12,12.59,92912.63,725.28,-178.45,-44.9,-78.85
2151153,21,460365,38,10.5,0.6,-1.7,0.45,-0.22,-0.34,10.12,12.59,92908.23,725.27,-170.14,-49.73,-120.61
2151188,21,460400,35,10.5,0.43,-0.93,0.34,-0.21,-0.26,10.12,12.59,92917.2,724.98,-170.14,-49.73,-120.61
2151223,21,460435,35,9.91,0.33,-0.93,0.28,-0.48,-0.25,10.12,12.59,92912.63,725.57,-140.82,-66.25,-175.28
2151270,21,460482,47,9.32,-1.69,-1.0,0.23,-0.40,-0.28,10.12,12.58,92814.89,725.37,-140.82,-66.25,-175.28
2151305,21,460517,35,7.45,-2.32,0.2,-0.8,0.0,0.18,10.12,12.58,92924.75,724.58,-139.69,-68.64,-164.92
2151343,21,460555,38,15.43,-0.66,-0.60,-1.9,-0.18,0.85,10.12,12.58,92919.28,724.29,-139.69,-68.64,-164.92
2151378,21,460590,35,8.70,3.48,1.5,-1.16,-1.41,-1.5,10.0,12.57,92920.35,724.78,43.5,-20.48,41.70
2151413,21,460625,35,3.89,4.70,-2.13,0.48,-0.27,-0.76,10.12,12.57,92917.15,724.48,43.5,-20.48,41.70
2151448,21,460660,35,11.8,2.53,-2.69,0.76,0.52,0.71,10.0,12.58,92921.54,724.68,97.95,-78.4,35.96
2151483,21,460695,35,11.13,1.25,-2.3,0.54,-0.29,0.11,10.0,12.57,92921.54,723.98,97.95,-78.4,35.96
2151521,21,460733,38,8.99,0.17,-1.89,0.14,-0.47,-0.53,10.6,12.56,92916.14,724.86,-22.92,-64.35,126.90
2151556,21,460768,35,9.4,0.48,-0.69,-0.19,-0.12,-0.59,10.0,12.56,92915.8,724.47,-22.92,-64.35,126.90
2151591,21,460803,35,9.75,0.68,-1.16,-0.25,-0.28,-0.50,10.6,12.55,92926.7,724.95,-23.28,-50.21,95.80
2151626,21,460838,35,9.67,0.92,-1.22,-0.15,-0.30,-0.83,10.0,12.55,92913.0,724.46,-23.28,-50.21,95.80
2151661,21,460873,35,9.76,0.99,-1.84,-0.15,-0.18,-0.96,10.6,12.54,92921.79,723.96,-65.34,-42.64,78.78
2151710,21,460922,49,8.21,1.40,-2.39,-0.32,0.0,-0.58,10.6,12.53,92921.79,723.87,-65.34,-42.64,78.78
2151745,21,460957,35,9.47,1.33,-1.39,-0.40,0.53,-0.18,10.0,12.52,92920.73,724.46,-118.85,-70.33,118.30
2151787,21,460999,42,10.56,1.73,-1.26,-0.11,0.39,-0.26,10.6,12.53,92913.7,724.55,-118.85,-70.33,118.30
2151822,21,461034,35,10.2,1.61,-1.53,-0.2,0.36,-0.27,10.6,12.52,92921.79,723.77,-167.8,-56.17,153.70
2151857,21,461069,35,9.40,1.68,-1.35,-0.14,0.42,-0.7,9.93,12.53,92921.79,724.95,-167.8,-56.17,153.70
2151895,21,461107,38,8.81,1.65,-1.3,-0.40,0.91,0.32,10.0,12.54,92916.33,724.85,-173.88,-4.2,178.8
2151930,21,461142,35,9.24,1.47,-0.26,-0.55,0.87,0.57,10.0,12.54,92919.53,724.26,-173.88,-4.2,178.8
2151965,21,461177,35,9.41,0.89,0.31,-0.57,0.66,0.67,9.93,12.53,92924.0,724.65,-137.91,31.54,-146.89
2152001,21,461213,36,9.63,0.35,0.66,-0.40,0.98,0.71,9.93,12.54,92916.27,723.97,-137.91,31.54,-146.89
