millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,IMU_maRaw_g_Y,IMU_mag_Raw_Z,Raw_IMU_gyro_X,IMU_gyro_Raw_Y,IMU_gyro_Raw_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Air_brake_angle,Battery_voltage,Z_accel_times_burnoutMass
1057901,3,1057901,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.644,91584.46,844.512,6.654,91580.46,844.73,1057901,-9.810,844.512,-2147483648.2147483647,0.830,2.25,26641.867,0.0,3.660,-6.82
1057937,3,1057937,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.650,91584.265,844.517,6.654,91584.710,844.794,1057937,-9.810,844.517,-2147483648.2147483647,0.140,1.995,26642.386,0.0,3.660,-6.82
1057977,3,1057977,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.653,91584.203,844.419,6.654,91582.312,844.481,1057977,-9.810,844.419,-2147483648.2147483647,-2.461,2.79,26642.628,0.0,3.660,-6.82
1058013,3,1058013,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.655,91582.335,844.301,6.663,91585.632,844.86,1058013,-9.810,844.301,-2147483648.2147483647,-3.260,2.108,26643.357,0.0,3.667,-6.82
1058053,3,1058053,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.655,91584.335,844.446,6.649,91588.953,844.794,1058053,-9.810,844.446,-2147483648.2147483647,3.605,1.902,26642.912,0.0,3.667,-6.82
1058101,3,1058101,48,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.655,91585.687,844.568,6.658,91586.835,844.686,1058101,-9.810,844.568,-2147483648.2147483647,2.555,1.928,26642.820,0.0,3.660,-6.82
1058140,3,1058140,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.656,91586.328,844.607,6.658,91587.890,844.986,1058140,-9.810,844.607,-2147483648.2147483647,0.981,1.971,26642.826,0.0,3.660,-6.82
1058176,3,1058176,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.657,91587.671,844.487,6.658,91589.93,843.882,1058176,-9.810,844.487,-2147483648.2147483647,-3.333,2.111,26642.468,0.0,3.667,-6.82
1058216,3,1058216,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.656,91587.710,844.568,6.658,91585.773,844.495,1058216,-9.810,844.568,-2147483648.2147483647,2.46,1.942,26642.517,0.0,3.660,-6.82
1058255,3,1058255,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.659,91586.804,844.528,6.663,91584.429,844.590,1058255,-9.810,844.528,-2147483648.2147483647,-1.46,2.32,26643.56,0.0,3.667,-6.82
1058291,3,1058291,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.660,91586.796,844.470,6.663,91586.835,844.399,1058291,-9.810,844.470,-2147483648.2147483647,-1.595,2.50,26643.144,0.0,3.660,-6.82
1058331,3,1058331,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.660,91586.593,844.350,6.658,91586.835,844.385,1058331,-9.810,844.350,-2147483648.2147483647,-3.2,2.99,26643.148,0.0,3.667,-6.82
1058367,3,1058367,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.660,91585.875,844.413,6.658,91585.492,844.195,1058367,-9.810,844.413,-2147483648.2147483647,1.736,1.950,26643.472,0.0,3.660,-6.82
1058407,3,1058407,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.661,91585.640,844.434,6.663,91584.570,844.603,1058407,-9.810,844.434,-2147483648.2147483647,0.544,1.983,26643.710,0.0,3.660,-6.82
1058443,3,1058443,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.660,91587.445,844.475,6.658,91593.476,844.794,1058443,-9.810,844.475,-2147483648.2147483647,1.134,1.967,26643.214,0.0,3.660,-6.82
1058483,3,1058483,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.659,91587.414,844.497,6.658,91586.687,844.507,1058483,-9.810,844.497,-2147483648.2147483647,0.543,1.983,26643.222,0.0,3.660,-6.82
1058519,3,1058519,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.659,91587.382,844.396,6.658,91586.687,843.882,1058519,-9.810,844.396,-2147483648.2147483647,-2.799,2.91,26643.189,0.0,3.660,-6.82
1058559,3,1058559,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.661,91588.312,844.497,6.668,91590.156,844.699,1058559,-9.810,844.497,-2147483648.2147483647,2.522,1.929,26643.265,0.0,3.660,-6.82
1058610,3,1058610,51,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.663,91590.93,844.432,6.672,91593.476,844.277,1058610,-9.810,844.432,-2147483648.2147483647,-1.279,2.39,26642.949,0.0,3.660,-6.82
1058646,3,1058646,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.663,91588.523,844.309,6.658,91585.632,844.182,1058646,-9.810,844.309,-2147483648.2147483647,-3.401,2.113,26643.332,0.0,3.667,-6.82
1058686,3,1058686,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.663,91587.648,844.203,6.658,91582.312,843.977,1058686,-9.810,844.203,-2147483648.2147483647,-2.651,2.86,26643.537,0.0,3.667,-6.82
1058722,3,1058722,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91586.742,844.304,6.663,91582.164,844.385,1058722,-9.810,844.304,-2147483648.2147483647,2.797,1.922,26644.37,0.0,3.673,-6.82
1058762,3,1058762,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.662,91586.46,844.304,6.658,91586.687,844.699,1058762,-9.810,844.304,-2147483648.2147483647,0.1,1.999,26644.130,0.0,3.667,-6.82
1058798,3,1058798,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.659,91584.906,844.369,6.658,91587.750,844.603,1058798,-9.810,844.369,-2147483648.2147483647,1.812,1.948,26644.318,0.0,3.673,-6.82
1058838,3,1058838,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.660,91584.671,844.432,6.663,91584.429,844.495,1058838,-9.810,844.432,-2147483648.2147483647,1.565,1.955,26644.599,0.0,3.667,-6.82
1058874,3,1058874,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.661,91585.757,844.538,6.663,91587.750,844.507,1058874,-9.810,844.538,-2147483648.2147483647,2.939,1.918,26644.541,0.0,3.673,-6.82
1058914,3,1058914,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.662,91586.0,844.519,6.668,91583.367,844.291,1058914,-9.810,844.519,-2147483648.2147483647,0.473,2.14,26644.605,0.0,3.673,-6.82
1058953,3,1058953,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.663,91585.335,844.519,6.663,91583.367,844.699,1058953,-9.810,844.519,-2147483648.2147483647,0.0,2.0,26644.943,0.0,3.673,-6.82
1058989,3,1058989,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91585.335,844.579,6.668,91587.750,844.903,1058989,-9.810,844.579,-2147483648.2147483647,1.664,1.952,26645.232,0.0,3.667,-6.82
1059029,3,1059029,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.667,91585.93,844.579,6.672,91583.226,844.495,1059029,-9.810,844.579,-2147483648.2147483647,0.0,2.0,26645.539,0.0,3.667,-6.82
1059065,3,1059065,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91585.93,844.576,6.668,91587.750,844.495,1059065,-9.810,844.576,-2147483648.2147483647,0.69,2.2,26645.683,0.0,3.673,-6.82
1059116,3,1059116,51,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91586.0,844.595,6.672,91587.890,844.385,1059116,-9.810,844.595,-2147483648.2147483647,0.370,1.988,26645.615,0.0,3.667,-6.82
1059152,3,1059152,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91585.992,844.574,6.658,91583.367,844.590,1059152,-9.810,844.574,-2147483648.2147483647,0.601,2.18,26645.564,0.0,3.673,-6.82
1059192,3,1059192,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91585.328,844.552,6.672,91584.429,844.794,1059192,-9.810,844.552,-2147483648.2147483647,0.541,2.16,26645.882,0.0,3.667,-6.82
1059228,3,1059228,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.667,91585.812,844.489,6.663,91585.632,844.182,1059228,-9.810,844.489,-2147483648.2147483647,-1.736,2.54,26645.568,0.0,3.667,-6.82
1059268,3,1059268,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.667,91585.148,844.489,6.668,91584.429,844.495,1059268,-9.810,844.489,-2147483648.2147483647,0.3,2.0,26645.822,0.0,3.667,-6.82
1059304,3,1059304,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91585.359,844.574,6.663,91588.953,844.807,1059304,-9.810,844.574,-2147483648.2147483647,2.343,1.934,26645.732,0.0,3.673,-6.82
1059344,3,1059344,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91584.914,844.617,6.658,91581.109,844.807,1059344,-9.810,844.617,-2147483648.2147483647,1.86,1.968,26645.966,0.0,3.673,-6.82
1059383,3,1059383,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91584.671,844.557,6.672,91583.226,844.495,1059383,-9.810,844.557,-2147483648.2147483647,-1.533,2.48,26646.39,0.0,3.660,-6.82
1059419,3,1059419,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.666,91584.187,844.478,6.668,91583.226,843.786,1059419,-9.810,844.478,-2147483648.2147483647,-2.204,2.70,26646.244,0.0,3.673,-6.82
1059459,3,1059459,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91584.609,844.600,6.658,91586.546,845.107,1059459,-9.810,844.600,-2147483648.2147483647,3.63,1.915,26646.136,0.0,3.673,-6.82
1059495,3,1059495,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91583.39,844.456,6.668,91581.109,844.86,1059495,-9.810,844.456,-2147483648.2147483647,-4.7,2.136,26646.582,0.0,3.667,-6.82
1059535,3,1059535,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.666,91583.250,844.293,6.663,91582.164,843.990,1059535,-9.810,844.293,-2147483648.2147483647,-4.84,2.139,26646.511,0.0,3.667,-6.82
1059571,3,1059571,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91583.492,844.314,6.663,91584.429,844.603,1059571,-9.810,844.314,-2147483648.2147483647,0.601,1.982,26646.351,0.0,3.667,-6.82
1059623,3,1059623,52,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91583.765,844.394,6.668,91584.570,844.182,1059623,-9.810,844.394,-2147483648.2147483647,1.523,1.956,26646.435,0.0,3.660,-6.82
1059659,3,1059659,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.666,91584.39,844.249,6.668,91587.890,844.385,1059659,-9.810,844.249,-2147483648.2147483647,-4.9,2.136,26646.443,0.0,3.667,-6.82
1059699,3,1059699,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91585.148,844.514,6.663,91586.687,845.408,1059699,-9.810,844.514,-2147483648.2147483647,6.608,1.834,26646.375,0.0,3.660,-6.82
1059738,3,1059738,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.665,91585.835,844.533,6.663,91585.632,844.86,1059738,-9.810,844.533,-2147483648.2147483647,0.491,1.985,26646.261,0.0,3.667,-6.82
1059774,3,1059774,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91587.414,844.492,6.658,91592.273,844.399,1059774,-9.810,844.492,-2147483648.2147483647,-1.137,2.35,26645.746,0.0,3.660,-6.82
1059814,3,1059814,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91586.476,844.453,6.668,91579.906,843.990,1059814,-9.810,844.453,-2147483648.2147483647,0.959,2.29,26646.37,0.0,3.667,-6.82
1059850,3,1059850,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.664,91586.476,844.415,6.668,91587.890,844.195,1059850,-9.810,844.415,-2147483648.2147483647,-1.59,2.32,26646.58,0.0,3.660,-6.82
1059890,3,1059890,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.666,91586.484,844.151,6.672,91586.687,844.86,1059890,-9.810,844.151,-2147483648.2147483647,-6.608,2.247,26646.29,0.0,3.667,-6.82
1059926,3,1059926,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.667,91585.546,844.374,6.668,91580.968,845.203,1059926,-9.810,844.374,-2147483648.2147483647,6.203,1.843,26646.664,0.0,3.660,-6.82
1059966,3,1059966,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91584.640,844.355,6.668,91587.750,844.303,1059966,-9.810,844.355,-2147483648.2147483647,0.476,2.14,26647.136,0.0,3.667,-6.82
1060002,3,1060002,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91586.875,844.396,6.668,91591.70,844.195,1060002,-9.810,844.396,-2147483648.2147483647,1.135,1.967,26646.603,0.0,3.660,-6.82
1060042,3,1060042,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91586.421,844.478,6.663,91585.632,844.603,1060042,-9.810,844.478,-2147483648.2147483647,2.43,1.942,26646.792,0.0,3.660,-6.82
1060078,3,1060078,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91585.62,844.641,6.672,91579.906,844.903,1060078,-9.810,844.641,-2147483648.2147483647,4.542,1.880,26647.398,0.0,3.660,-6.82
1060834,3,1060834,756,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.668,91586.93,844.532,6.668,91586.125,844.654,1060834,-9.810,844.532,-2147483648.2147483647,0.145,2.4,26648.220,0.0,3.654,-6.82
1061204,3,1061204,370,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.649,91584.859,844.580,6.575,91581.601,844.545,1061204,-9.810,844.580,-2147483648.2147483647,0.130,1.996,26647.498,0.0,3.660,-6.82
1061240,3,1061240,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.629,91582.921,844.720,6.570,91581.320,844.897,1061240,-9.810,844.720,-2147483648.2147483647,3.901,1.895,26646.437,0.0,3.667,-6.82
1061280,3,1061280,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.614,91582.875,844.724,6.584,91585.421,844.622,1061280,-9.810,844.724,-2147483648.2147483647,0.97,1.997,26645.54,0.0,3.667,-6.82
1061316,3,1061316,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.599,91583.468,844.692,6.598,91582.875,844.743,1061316,-9.810,844.692,-2147483648.2147483647,0.886,2.27,26643.537,0.0,3.667,-6.82
1061356,3,1061356,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.590,91583.265,844.609,6.621,91585.140,844.239,1061356,-9.810,844.609,-2147483648.2147483647,-2.72,2.66,26642.716,0.0,3.667,-6.82
1061397,3,1061397,41,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.602,91583.265,844.570,6.635,91581.531,844.348,1061397,-9.810,844.570,-2147483648.2147483647,0.964,2.29,26643.861,0.0,3.673,-6.82
1061436,3,1061436,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.615,91583.273,844.542,6.635,91581.390,844.757,1061436,-9.810,844.542,-2147483648.2147483647,0.719,2.22,26645.99,0.0,3.673,-6.82
1061472,3,1061472,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.626,91583.375,844.530,6.640,91585.914,844.565,1061472,-9.810,844.530,-2147483648.2147483647,0.318,2.9,26646.152,0.0,3.667,-6.82
1061512,3,1061512,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.635,91583.734,844.437,6.644,91584.710,844.277,1061512,-9.810,844.437,-2147483648.2147483647,-2.334,2.75,26646.880,0.0,3.673,-6.82
1061551,3,1061551,39,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.642,91583.867,844.464,6.654,91585.773,844.373,1061551,-9.810,844.464,-2147483648.2147483647,0.685,1.979,26647.537,0.0,3.667,-6.82
1061587,3,1061587,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.645,91584.46,844.510,6.654,91582.453,844.578,1061587,-9.810,844.510,-2147483648.2147483647,1.274,1.963,26647.933,0.0,3.673,-6.82
1061627,3,1061627,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.649,91584.265,844.351,6.654,91582.453,843.964,1061627,-9.810,844.351,-2147483648.2147483647,-3.961,2.134,26648.123,0.0,3.673,-6.82
1061663,3,1061663,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.650,91584.687,844.479,6.644,91588.31,845.203,1061663,-9.810,844.479,-2147483648.2147483647,3.546,1.903,26648.275,0.0,3.673,-6.82
1061703,3,1061703,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.652,91584.867,844.542,6.654,91585.632,844.590,1061703,-9.810,844.542,-2147483648.2147483647,1.568,1.955,26648.525,0.0,3.673,-6.82
1061739,3,1061739,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.651,91584.625,844.566,6.649,91584.570,844.495,1061739,-9.810,844.566,-2147483648.2147483647,0.674,1.980,26648.589,0.0,3.673,-6.82
1061779,3,1061779,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.653,91585.734,844.609,6.663,91588.31,844.794,1061779,-9.810,844.609,-2147483648.2147483647,1.83,1.968,26648.556,0.0,3.667,-6.82
1061815,3,1061815,36,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.653,91585.476,844.838,6.654,91581.109,845.107,1061815,-9.810,844.838,-2147483648.2147483647,6.351,1.839,26648.916,0.0,3.667,-6.82
1061855,3,1061855,40,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,0.0,0.0,-9.810,-313.782,28.778,-17.202,3.208,9.788,-5.615,-363.0,6.656,91584.750,844.634,6.663,91584.429,844.182,1061855,-9.810,844.634,-2147483648.2147483647,-5.105,2.180,26649.326,0.0,3.667,-6.82
