millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,Raw_IMU_accel_X,Raw_IMU_accel_Y,Raw_IMU_accel_Z,Raw_IMU_mag_X,Raw_IMU_mag_Y,Raw_IMU_mag_Z,Raw_IMU_gyro_X,Raw_IMU_gyro_Y,Raw_IMU_gyro_Z,Raw_IMU_temp,BARO_temp,BARO_press,BARO_alt,Raw_BARO_temp,Raw_BARO_press,Raw_BARO_alt,Velocity_lastUpdate,Velocity_lastZAccel,Velocity_lastAlt,Velocity_inte,Velocity_diff,Velocity_est,Est_apogee,Target_air_brake_angle,Air_brake_angle,Air_brake_error,Battery_voltage,Z_accel_times_burnoutMass
752965,9,208103,36,8.372,-2.782,-13.547,-1.517,37.284,-7.936,0.154,0.328,0.265,-203.0,8.506,-3.7,-13.291,-2.294,37.240,-9.441,0.352,0.306,0.203,-203.0,19.101,92240.257,785.376,19.90,92240.250,785.424,752965,-13.547,785.424,-1114240128.0,-2.156,2.69,0.0,0.0,0.0,0.0,4.60,-8.160
753007,9,208145,42,8.210,-2.953,-13.486,-1.876,36.869,-8.392,0.260,0.291,0.245,-203.0,8.154,-3.237,-13.636,-2.323,36.392,-9.90,0.408,0.56,0.236,-203.0,19.100,92240.960,785.392,19.104,92245.914,785.313,753007,-13.486,785.313,-1114807808.0,-2.647,2.86,0.0,0.0,0.0,0.0,4.60,-8.124
753043,9,208181,36,8.169,-3.85,-13.462,-2.84,36.717,-8.997,0.353,0.218,0.252,-203.0,8.635,-3.395,-13.370,-1.724,37.50,-10.114,0.510,0.26,0.222,-203.0,19.101,92241.171,785.312,19.104,92242.367,785.28,753043,-13.462,785.28,-1115292928.0,-7.927,2.312,0.0,0.0,0.0,0.0,4.54,-8.109
753087,9,208225,44,8.239,-3.175,-13.446,-2.394,36.629,-9.497,0.435,0.140,0.164,-203.0,7.652,-3.43,-13.506,-3.259,36.85,-10.450,0.625,0.23,0.361,-203.0,19.100,92240.671,785.278,19.104,92239.7,785.123,753087,-13.446,785.123,-1115884928.0,2.158,1.939,0.0,0.0,0.0,0.0,4.54,-8.100
753123,9,208261,36,8.68,-3.50,-13.495,-2.812,36.346,-10.11,0.483,0.35,0.15,-203.0,7.393,-2.569,-13.672,-4.457,34.960,-10.961,0.519,0.135,0.375,-203.0,19.103,92241.734,785.138,19.113,92241.117,784.804,753123,-13.495,784.804,-1116369920.0,-8.846,2.361,0.0,0.0,0.0,0.0,4.54,-8.129
753165,9,208303,42,7.906,-2.971,-13.597,-3.335,35.723,-10.289,0.490,0.61,0.104,-203.0,7.695,-2.612,-13.801,-4.910,34.127,-10.830,0.389,0.178,0.244,-203.0,19.106,92241.656,785.138,19.104,92239.875,785.424,753165,-13.597,785.424,-1116938880.0,14.764,1.693,0.0,0.0,0.0,0.0,4.47,-8.191
753201,9,208339,36,7.909,-2.859,-13.670,-3.864,35.153,-10.672,0.471,0.98,0.221,-203.0,8.169,-2.677,-14.2,-4.969,33.542,-11.5,0.314,0.128,0.349,-203.0,19.107,92241.117,785.40,19.113,92243.234,784.820,753201,-13.670,784.820,-1117429760.0,-16.772,3.12,0.0,0.0,0.0,0.0,4.47,-8.235
753244,9,208382,43,7.805,-2.686,-13.805,-4.793,34.349,-10.783,0.400,0.123,0.347,-203.0,8.118,-2.526,-14.45,-6.372,33.31,-10.669,0.153,0.152,0.405,-203.0,19.109,92240.867,785.59,19.113,92241.117,785.123,753244,-13.805,785.123,-1118020480.0,7.27,1.825,0.0,0.0,0.0,0.0,4.54,-8.316
753280,9,208418,36,7.876,-2.569,-13.934,-5.676,33.598,-10.859,0.277,0.148,0.335,-203.0,8.3,-2.462,-14.152,-7.673,32.329,-10.830,0.13,0.149,0.302,-203.0,19.112,92240.796,785.224,19.118,92238.625,785.950,753280,-13.934,785.950,-1118519808.0,22.983,1.591,0.0,0.0,0.0,0.0,4.54,-8.394
753322,9,208460,42,8.16,-2.518,-14.18,-6.334,32.952,-10.745,0.173,0.132,0.351,-203.0,8.97,-2.311,-14.88,-7.746,31.730,-10.391,0.3,0.54,0.454,-203.0,19.114,92239.414,785.371,19.122,92234.210,785.537,753322,-14.18,785.537,-1119106816.0,-9.844,2.419,0.0,0.0,0.0,0.0,4.41,-8.444
753364,9,208502,42,8.111,-2.419,-14.124,-6.992,32.282,-10.584,0.78,0.121,0.398,-203.0,8.169,-2.117,-14.332,-8.199,30.780,-10.26,0.83,0.122,0.479,-203.0,19.116,92238.78,785.292,19.113,92233.156,785.28,753364,-14.124,785.28,-1119697792.0,-12.116,2.571,0.0,0.0,0.0,0.0,4.54,-8.508
753426,9,208564,62,8.113,-2.183,-14.214,-7.915,31.546,-10.295,0.4,0.144,0.416,-203.0,8.176,-1.500,-14.454,-9.587,29.859,-9.558,0.56,0.241,0.438,-203.0,19.115,92237.476,785.409,19.108,92240.250,785.408,753426,-14.214,785.408,-1120576256.0,6.126,1.844,0.0,0.0,0.0,0.0,4.60,-8.562
753470,9,208608,44,8.184,-1.959,-14.300,-8.710,30.628,-9.845,0.35,0.192,0.459,-203.0,8.477,-1.406,-14.476,-10.347,28.441,-8.418,0.46,0.396,0.622,-203.0,19.112,92236.882,785.590,19.99,92238.140,786.28,753470,-14.300,786.28,-1121203584.0,14.107,1.702,0.0,0.0,0.0,0.0,4.60,-8.614
753506,9,208644,36,8.489,-1.695,-14.224,-9.514,29.622,-9.356,0.12,0.271,0.558,-203.0,9.525,-1.141,-13.772,-11.692,27.301,-8.389,0.126,0.544,0.798,-203.0,19.109,92236.242,785.342,19.104,92235.453,784.709,753506,-14.224,784.709,-1121716992.0,-36.653,-9.40,0.0,0.0,0.0,0.0,4.60,-8.568
753548,9,208686,42,8.716,-1.491,-14.118,-10.540,28.167,-8.684,0.39,0.419,0.770,-203.0,9.231,-1.292,-13.557,-12.876,24.451,-7.30,0.255,0.791,1.514,-203.0,19.106,92239.468,785.319,19.104,92250.328,785.424,753548,-14.118,785.424,-1122312192.0,17.37,1.661,0.0,0.0,0.0,0.0,4.60,-8.504
753584,9,208722,36,8.927,-1.181,-13.821,-11.707,26.457,-7.711,0.96,0.607,0.958,-203.0,9.224,0.567,-12.846,-14.30,22.230,-5.159,0.201,-1.65,1.418,-203.0,19.104,92240.390,785.297,19.104,92237.757,784.915,753584,-13.821,784.915,-1122815104.0,-14.136,2.736,0.0,0.0,0.0,0.0,4.60,-8.325
753631,9,208769,47,9.376,-1.43,-13.308,-12.917,24.241,-6.349,0.176,0.816,1.198,-203.0,10.423,0.811,-11.891,-15.638,18.781,-2.747,0.344,-1.283,1.640,-203.0,19.104,92240.296,785.364,19.108,92239.875,785.743,753631,-13.308,785.743,-1123452672.0,17.605,1.654,0.0,0.0,0.0,0.0,4.60,-8.17
753667,9,208805,36,9.363,0.719,-12.628,-14.45,21.596,-4.864,0.269,0.980,1.450,-203.0,8.413,0.215,-11.73,-15.989,15.214,0.993,0.419,-1.215,1.880,-203.0,19.106,92240.687,785.266,19.108,92240.62,785.537,753667,-12.628,785.537,-1123919488.0,-5.728,2.207,0.0,0.0,0.0,0.0,4.60,-7.607
753710,9,208848,43,9.283,0.190,-12.35,-15.86,18.497,-2.747,0.327,-1.77,1.578,-203.0,9.123,1.500,-10.807,-16.895,11.809,2.192,0.414,-1.32,1.436,-203.0,19.107,92241.578,785.412,19.108,92239.875,785.441,753710,-12.35,785.441,-1124449792.0,-2.219,2.71,0.0,0.0,0.0,0.0,4.47,-7.250
753746,9,208884,36,9.294,0.561,-11.323,-15.983,15.241,0.529,0.383,-1.60,1.570,-203.0,9.288,2.469,-9.996,-17.363,8.170,4.63,0.536,0.704,1.477,-203.0,19.107,92239.703,785.517,19.108,92240.929,785.950,753746,-11.323,785.950,-1124870272.0,14.136,1.702,0.0,0.0,0.0,0.0,4.47,-6.821
753789,9,208927,43,9.132,1.3,-10.725,-16.582,11.923,1.525,0.411,0.953,1.502,-203.0,8.413,1.643,-9.860,-17.27,5.641,5.115,0.344,0.529,1.77,-203.0,19.109,92239.914,785.622,19.113,92238.812,785.441,753789,-10.725,785.441,-1125344384.0,-11.835,2.550,0.0,0.0,0.0,0.0,4.60,-6.461
753830,9,208968,41,8.622,1.958,-10.336,-16.793,8.897,3.352,0.348,0.787,1.306,-203.0,7.874,3.962,-9.946,-16.691,3.653,6.387,0.27,0.456,0.658,-203.0,19.110,92239.23,785.441,19.113,92235.453,784.838,753830,-10.336,784.838,-1125776128.0,-14.715,2.790,0.0,0.0,0.0,0.0,4.60,-6.226
753866,9,209004,36,8.706,2.778,-10.79,-16.980,6.506,5.80,0.270,0.603,0.836,-203.0,8.829,4.314,-9.788,-16.924,3.259,7.643,0.28,0.293,0.467,-203.0,19.111,92238.734,785.445,19.113,92238.625,785.553,753866,-10.79,785.553,-1126143616.0,19.878,1.626,0.0,0.0,0.0,0.0,4.60,-6.72
753935,9,209073,69,8.983,3.412,-9.890,-17.9,4.966,6.246,0.230,0.420,0.610,-203.0,10.509,4.673,-9.860,-17.41,4.106,8.23,0.216,0.117,0.302,-203.0,19.112,92238.109,785.438,19.113,92236.703,785.408,753935,-9.890,785.408,-1126832640.0,-2.115,2.67,0.0,0.0,0.0,0.0,4.60,-5.957
753971,9,209109,36,9.171,3.692,-9.901,-16.936,3.946,7.111,0.153,0.334,0.329,-203.0,10.229,3.869,-10.54,-16.997,3.69,8.389,0.150,0.276,0.76,-203.0,19.112,92237.921,785.355,19.108,92240.62,785.537,753971,-9.901,785.537,-1127188864.0,3.585,1.902,0.0,0.0,0.0,0.0,4.60,-5.964
754014,9,209152,43,9.558,4.301,-9.932,-17.120,3.425,8.12,0.37,0.265,0.68,-203.0,10.351,4.687,-10.10,-17.947,3.40,9.617,0.235,0.184,0.229,-203.0,19.111,92238.640,785.292,19.108,92242.367,785.123,754014,-9.932,785.123,-1127615232.0,-9.626,2.406,0.0,0.0,0.0,0.0,4.54,-5.983
754050,9,209188,36,10.303,4.276,-10.2,-17.225,3.379,8.570,0.21,0.159,0.29,-203.0,11.600,3.840,-10.298,-17.217,3.420,9.178,0.266,0.72,0.463,-203.0,19.111,92240.203,785.352,19.113,92243.234,785.139,754050,-10.2,785.139,-1127974016.0,0.452,1.986,0.0,0.0,0.0,0.0,4.60,-6.25
754092,9,209230,42,10.183,4.410,-10.246,-17.237,3.86,8.935,0.77,0.35,0.180,-203.0,8.226,4.981,-11.8,-16.983,1.797,9.470,0.251,0.329,0.286,-203.0,19.112,92241.828,785.247,19.118,92246.781,785.28,754092,-10.246,785.28,-1128399232.0,-2.649,2.86,0.0,0.0,0.0,0.0,4.47,-6.172
754128,9,209266,36,9.626,4.351,-10.707,-17.331,2.902,8.976,0.138,0.126,0.274,-203.0,7.724,4.378,-12.164,-17.509,3.186,8.228,0.88,0.689,-1.970,-203.0,19.112,92242.890,785.216,19.113,92241.984,785.252,754128,-10.707,785.252,-1128776448.0,6.225,1.842,0.0,0.0,0.0,0.0,4.60,-6.450
754171,9,209309,43,9.604,4.299,-10.967,-17.547,3.829,8.582,0.111,0.429,0.512,-203.0,10.121,3.610,-11.353,-18.79,7.702,6.416,0.284,1.238,-1.112,-203.0,19.115,92242.601,785.95,19.122,92238.625,784.932,754171,-10.967,784.932,-1129242496.0,-7.432,2.286,0.0,0.0,0.0,0.0,4.60,-6.606
754207,9,209345,36,9.464,3.849,-11.377,-17.559,4.957,7.512,0.29,0.686,0.654,-203.0,9.647,2.433,-12.64,-18.6,8.681,4.267,0.174,1.104,0.939,-203.0,19.118,92242.62,785.79,19.122,92239.679,785.45,754207,-11.377,785.45,-1129644672.0,3.134,1.914,0.0,0.0,0.0,0.0,4.60,-6.853
754249,9,209387,42,9.283,3.523,-11.992,-17.567,6.693,5.974,0.24,0.881,-1.32,-203.0,10.695,2.210,-13.370,-17.261,12.101,1.490,0.5,1.45,-1.427,-203.0,19.119,92241.804,785.38,19.122,92241.984,784.932,754249,-11.992,784.932,-1130135424.0,-2.687,2.87,0.0,0.0,0.0,0.0,4.60,-7.224
754285,9,209423,36,9.531,2.822,-12.441,-17.573,9.190,4.121,0.126,0.981,-1.372,-203.0,9.468,1.478,-13.255,-17.12,14.279,0.204,0.258,0.827,-1.415,-203.0,19.119,92241.101,785.22,19.118,92243.234,784.950,754285,-12.441,784.950,-1130575232.0,0.496,1.985,0.0,0.0,0.0,0.0,4.60,-7.494
754329,9,209467,44,9.844,2.163,-12.562,-17.269,12.312,2.113,0.235,1.24,-1.389,-203.0,9.288,1.83,-12.767,-15.989,18.795,-1.812,0.454,0.909,-2.51,-203.0,19.121,92239.46,785.64,19.122,92231.718,785.459,754329,-12.562,785.459,-1131125376.0,11.566,1.742,0.0,0.0,0.0,0.0,4.60,-7.567
754365,9,209503,36,9.357,1.418,-12.702,-16.717,15.261,0.114,0.283,1.61,-1.424,-203.0,7.688,0.114,-12.56,-15.317,22.449,-4.720,0.525,1.422,-1.290,-203.0,19.121,92239.515,785.105,19.122,92240.929,785.139,754365,-12.702,785.139,-1131580160.0,-8.890,2.363,0.0,0.0,0.0,0.0,4.60,-7.652
754407,9,209545,42,9.649,0.325,-12.949,-15.787,18.333,-2.285,0.4,1.52,-1.31,-203.0,11.105,-3.29,-13.298,-13.358,24.42,-6.591,-1.267,1.59,1.29,-203.0,19.123,92239.765,785.210,19.131,92240.929,785.570,754407,-12.949,785.570,-1132118912.0,10.269,1.764,0.0,0.0,0.0,0.0,4.54,-7.800
754475,9,209613,68,8.278,0.723,-13.300,-15.100,20.564,-4.77,0.197,1.9,0.848,-203.0,3.840,-3.36,-15.122,-13.826,23.253,-7.468,0.956,0.826,0.516,-203.0,19.125,92238.703,785.576,19.131,92236.703,786.761,754475,-13.300,786.761,-1133011456.0,17.506,1.655,0.0,0.0,0.0,0.0,4.54,-8.12
754512,9,209650,37,7.277,0.223,-13.278,-14.542,22.309,-5.489,0.412,0.737,0.207,-203.0,4.465,3.976,-13.147,-14.220,23.4,-6.854,0.816,0.529,1.790,-203.0,19.122,92238.70,785.610,19.104,92240.62,785.123,754512,-13.278,785.123,-1133503104.0,-44.271,-2.47,0.0,0.0,0.0,0.0,4.60,-7.999
754555,9,209693,43,7.200,0.499,-13.429,-14.402,22.847,-6.42,0.504,0.269,0.44,-203.0,8.901,0.294,-13.521,-15.287,21.484,-4.574,0.6,-1.431,0.791,-203.0,19.120,92241.796,785.607,19.113,92250.328,785.441,754555,-13.429,785.441,-1134077312.0,7.406,1.818,0.0,0.0,0.0,0.0,4.54,-8.89
754591,9,209729,36,6.417,0.766,-13.482,-14.422,22.908,-5.428,0.666,0.314,0.215,-203.0,3.775,-1.450,-12.322,-15.419,22.756,-1.651,0.285,-1.496,0.433,-203.0,19.118,92241.539,785.524,19.113,92239.679,784.726,754591,-13.482,784.726,-1134561664.0,-19.863,3.474,0.0,0.0,0.0,0.0,4.54,-8.121
754633,9,209771,42,5.646,0.330,-13.420,-14.849,22.481,-3.820,0.483,0.825,0.151,-203.0,7.250,0.847,-12.990,-15.492,21.908,1.446,0.354,-1.498,0.706,-203.0,19.118,92241.78,785.543,19.127,92238.625,785.665,754633,-13.420,785.665,-1135126656.0,22.360,1.598,0.0,0.0,0.0,0.0,4.60,-8.84
754669,9,209807,36,7.14,0.891,-13.83,-15.352,21.739,-1.645,0.525,0.921,0.416,-203.0,10.681,3.72,-13.435,-16.340,19.541,3.405,-1.166,0.349,0.811,-203.0,19.116,92242.140,785.302,19.122,92241.984,785.553,754669,-13.83,785.553,-1135603712.0,-3.104,2.102,0.0,0.0,0.0,0.0,4.54,-7.881
754712,9,209850,43,8.236,0.33,-13.37,-15.948,20.707,0.593,0.567,0.866,0.120,-203.0,10.573,0.646,-12.918,-17.202,17.845,4.340,-1.25,0.254,0.312,-203.0,19.119,92243.437,785.414,19.122,92246.593,785.683,754712,-13.37,785.683,-1136165248.0,3.3,1.917,0.0,0.0,0.0,0.0,4.54,-7.853
754748,9,209886,36,8.352,0.38,-12.849,-16.246,19.894,2.513,0.688,0.567,0.260,-203.0,9.482,0.64,-12.580,-16.778,17.421,5.27,0.613,0.60,0.95,-203.0,19.120,92242.234,785.481,19.118,92244.289,785.778,754748,-12.849,785.778,-1136631168.0,2.636,1.926,0.0,0.0,0.0,0.0,4.54,-7.740
754790,9,209928,42,9.499,0.325,-13.54,-16.442,18.880,4.48,0.711,0.308,0.270,-203.0,9.511,0.14,-13.348,-16.398,17.684,6.21,0.397,0.197,0.380,-203.0,19.122,92241.312,785.570,19.122,92235.78,785.174,754790,-13.54,785.174,-1137175168.0,-14.376,2.758,0.0,0.0,0.0,0.0,4.54,-7.864
754826,9,209964,36,10.160,0.317,-12.934,-16.749,18.213,4.940,0.677,0.7,0.64,-203.0,10.552,0.890,-12.387,-17.27,18.576,5.904,0.186,0.2,0.322,-203.0,19.122,92241.523,785.510,19.127,92239.679,785.364,754826,-12.934,785.364,-1137643008.0,5.274,1.863,0.0,0.0,0.0,0.0,4.54,-7.791
754873,9,210011,47,10.301,0.373,-12.582,-16.816,18.91,5.480,0.477,0.45,0.93,-203.0,11.385,0.380,-11.676,-16.676,18.927,6.109,0.166,0.159,0.18,-203.0,19.123,92242.695,785.431,19.127,92247.835,785.157,754873,-12.582,785.157,-1138242688.0,-4.398,2.152,0.0,0.0,0.0,0.0,4.47,-7.579
754909,9,210047,36,10.124,0.363,-12.427,-16.673,18.289,6.144,0.330,0.0,0.234,-203.0,9.690,0.595,-12.143,-16.486,18.839,7.658,0.287,0.20,0.392,-203.0,19.123,92240.390,785.431,19.122,92235.78,785.683,754909,-12.427,785.683,-1138692864.0,14.604,1.695,0.0,0.0,0.0,0.0,4.54,-7.486
754980,9,210118,71,10.52,0.552,-12.461,-16.574,18.579,6.433,0.204,0.35,0.166,-203.0,9.123,0.882,-12.753,-16.281,18.868,6.474,0.15,0.121,0.244,-203.0,19.125,92238.835,785.465,19.127,92236.515,785.950,754980,-12.461,785.950,-1139576448.0,3.766,1.898,0.0,0.0,0.0,0.0,4.54,-7.506
755021,9,210159,41,9.970,0.578,-12.312,-16.518,18.924,6.685,0.113,0.25,0.97,-203.0,9.102,0.143,-12.602,-16.121,19.409,7.278,0.57,0.147,0.34,-203.0,19.124,92240.46,785.519,19.118,92241.117,785.441,755021,-12.312,785.441,-1140084352.0,-12.412,2.593,0.0,0.0,0.0,0.0,4.47,-7.416
755057,9,210195,36,9.889,0.281,-12.491,-16.337,19.38,7.41,0.11,0.10,0.2,-203.0,10.143,0.595,-13.284,-16.121,19.146,7.687,0.322,0.76,0.177,-203.0,19.121,92239.367,785.971,19.113,92236.320,787.622,755057,-12.491,787.622,-1140530816.0,60.592,1.354,0.0,0.0,0.0,0.0,4.47,-7.525
755100,9,210238,43,9.334,0.561,-11.692,-16.202,18.950,7.126,0.393,0.137,0.56,-203.0,8.614,-1.780,-7.677,-16.4,18.488,6.533,1.859,0.472,0.289,-203.0,19.119,92223.460,786.174,19.118,92168.289,786.174,755100,-11.692,786.174,-1141050752.0,-33.694,-91.359,0.0,0.0,0.0,0.0,4.60,-7.43
755136,9,210274,36,9.403,0.401,-10.934,-16.214,18.877,6.641,0.523,0.26,0.96,-203.0,10.35,0.200,-8.352,-16.544,18.474,5.232,0.361,0.530,0.196,-203.0,19.120,92224.601,786.190,19.127,92240.742,785.760,755136,-10.934,785.760,-1141458048.0,-11.484,2.525,0.0,0.0,0.0,0.0,4.54,-6.586
755178,9,210316,42,9.703,0.53,-10.517,-16.275,19.146,6.381,0.446,0.51,0.61,-203.0,10.624,0.861,-10.671,-16.588,20.213,5.173,0.366,0.244,0.544,-203.0,19.120,92226.187,785.884,19.127,92244.476,784.424,755178,-10.517,784.424,-1141908480.0,-31.803,22.791,0.0,0.0,0.0,0.0,4.54,-6.335
755214,9,210352,36,9.201,0.269,-11.202,-16.533,19.330,6.799,0.265,0.39,0.32,-203.0,6.589,-1.227,-16.26,-17.407,20.330,9.368,0.851,0.307,0.111,-203.0,19.122,92233.234,786.15,19.127,92276.343,786.96,755214,-11.202,786.96,-1142299392.0,46.434,1.417,0.0,0.0,0.0,0.0,4.54,-6.748
755257,9,210395,43,9.456,0.501,-10.984,-16.813,19.541,6.501,0.332,0.47,0.67,-203.0,11.420,0.559,-12.193,-17.524,20.198,6.197,0.660,0.117,0.2,-203.0,19.126,92233.445,785.646,19.131,92237.382,785.778,755257,-10.984,785.778,-1142776448.0,-7.407,2.285,0.0,0.0,0.0,0.0,4.41,-6.617
755293,9,210431,36,9.350,0.400,-11.585,-17.103,19.979,6.325,0.69,0.246,0.180,-203.0,8.82,-1.277,-10.685,-17.451,20.681,5.656,0.543,0.519,0.273,-203.0,19.129,92247.265,785.322,19.131,92237.382,784.552,755293,-11.585,784.552,-1143182720.0,-34.28,-46.929,0.0,0.0,0.0,0.0,4.41,-6.979
755335,9,210473,42,9.141,0.480,-12.102,-17.111,20.400,6.235,0.55,0.214,0.73,-203.0,8.987,0.200,-10.937,-16.588,20.578,4.779,0.263,0.372,0.336,-203.0,19.129,92247.226,785.201,19.127,92240.546,785.157,755335,-12.102,785.157,-1143680128.0,14.389,1.698,0.0,0.0,0.0,0.0,4.54,-7.290
755371,9,210509,36,8.704,0.640,-12.672,-17.182,20.467,6.53,0.18,0.302,0.40,-203.0,8.441,0.64,-13.521,-16.939,20.549,4.267,0.180,0.194,0.26,-203.0,19.129,92247.609,785.269,19.131,92246.406,784.760,755371,-12.672,784.760,-1144126080.0,-11.32,2.494,0.0,0.0,0.0,0.0,4.54,-7.634
755414,9,210552,43,9.232,0.478,-11.736,-17.252,20.488,4.814,0.194,0.290,0.35,-203.0,9.231,0.416,-11.346,-17.757,20.432,3.171,0.214,0.245,0.272,-203.0,19.129,92239.562,785.351,19.127,92236.132,786.510,755414,-11.736,786.510,-1144650880.0,40.706,1.450,0.0,0.0,0.0,0.0,4.60,-7.70
755466,9,210604,52,9.29,0.436,-11.736,-17.284,20.736,4.130,0.35,0.164,0.43,-203.0,10.401,0.351,-12.193,-17.684,21.441,2.776,0.135,0.507,0.36,-203.0,19.129,92240.703,785.288,19.131,92243.39,785.459,755466,-11.736,785.459,-1145261184.0,-20.212,3.540,0.0,0.0,0.0,0.0,4.54,-7.70
755502,9,210640,36,9.118,0.278,-11.964,-17.351,20.727,3.636,0.42,0.79,0.61,-203.0,8.528,0.488,-11.827,-17.787,20.637,3.186,0.151,0.703,0.251,-203.0,19.128,92241.835,785.698,19.122,92243.39,786.605,755502,-11.964,786.605,-1145687808.0,31.833,1.511,0.0,0.0,0.0,0.0,4.60,-7.207
755547,9,210685,45,9.230,0.803,-11.847,-17.576,20.719,3.501,0.44,0.133,0.23,-203.0,9.547,-2.828,-10.348,-17.714,20.534,4.106,0.174,0.104,0.147,-203.0,19.129,92242.328,785.717,19.131,92243.39,785.252,755547,-11.847,785.252,-1146223616.0,-30.71,11.218,0.0,0.0,0.0,0.0,4.54,-7.136
755583,9,210721,36,9.759,0.964,-11.696,-17.670,20.356,3.440,0.21,0.121,0.146,-203.0,11.90,0.739,-12.767,-17.407,18.737,3.960,0.294,0.254,0.643,-203.0,19.128,92217.664,790.293,19.127,92123.85,807.639,755583,-11.696,807.639,-1146647424.0,621.858,1.50,0.0,0.0,0.0,0.0,4.60,-7.45
755625,9,210763,42,8.744,0.737,-12.866,-17.667,20.5,3.411,0.140,0.7,0.71,-203.0,4.156,0.717,-17.196,-17.743,18.678,3.25,0.806,0.813,0.646,-203.0,19.129,92199.484,790.252,19.131,92145.257,786.303,755625,-12.866,786.303,-1147163264.0,-507.985,0.929,0.0,0.0,0.0,0.0,4.60,-7.750
755661,9,210799,36,8.961,3.244,-11.295,-17.205,19.973,2.698,0.382,0.61,0.119,-203.0,11.485,19.561,-4.340,-15.375,21.280,0.789,1.76,0.161,0.200,-203.0,19.130,92200.164,790.172,19.140,92246.406,785.61,755661,-11.295,785.61,-1147598208.0,-34.498,-27.609,0.0,0.0,0.0,0.0,4.60,-6.804
755704,9,210842,43,9.100,3.625,-10.387,-16.714,20.84,2.624,0.272,0.130,0.275,-203.0,9.224,1.414,-7.283,-15.331,21.192,2.820,0.398,-1.662,1.33,-203.0,19.134,92200.85,789.972,19.140,92242.664,785.604,755704,-10.387,785.604,-1148064384.0,12.630,1.725,0.0,0.0,0.0,0.0,4.60,-6.257
755740,9,210878,36,8.184,4.970,-10.667,-16.194,20.26,2.847,0.120,0.136,0.185,-203.0,4.967,3.897,-11.748,-15.112,20.242,5.217,0.588,0.74,0.305,-203.0,19.137,92198.843,790.125,19.145,92236.812,786.18,755740,-10.667,786.18,-1148443392.0,11.484,1.743,0.0,0.0,0.0,0.0,4.60,-6.425
755785,9,210923,45,8.904,4.872,-10.563,-15.746,20.464,2.610,0.209,0.140,0.119,-203.0,14.687,-1.227,-12.250,-15.171,20.929,2.776,0.153,0.233,0.317,-203.0,19.140,92220.531,785.813,19.145,92231.523,786.79,755785,-10.563,786.79,-1148921088.0,1.361,1.960,0.0,0.0,0.0,0.0,4.47,-6.363
755821,9,210959,36,9.871,4.901,-9.346,-15.504,20.505,2.703,0.49,0.429,0.426,-203.0,8.994,0.861,-11.109,-16.530,18.883,3.493,0.7,0.629,0.887,-203.0,19.142,92238.453,785.855,19.140,92234.890,786.510,755821,-9.346,786.510,-1149279488.0,11.967,1.735,0.0,0.0,0.0,0.0,4.60,-5.630
755868,9,211006,47,9.317,1.23,-10.619,-15.629,19.774,4.19,0.170,0.461,0.441,-203.0,8.714,0.172,-10.707,-16.4,17.626,5.787,0.27,0.324,0.276,-203.0,19.141,92236.328,786.103,19.136,92235.750,786.303,755868,-10.619,786.303,-1149748736.0,-4.398,2.152,0.0,0.0,0.0,0.0,4.47,-6.397
755904,9,211042,36,9.514,0.713,-11.412,-15.846,19.3,4.767,0.134,0.197,0.303,-203.0,10.207,0.136,-11.245,-16.413,17.334,6.562,0.214,0.341,0.340,-203.0,19.141,92234.984,786.205,19.140,92235.945,786.113,755904,-11.412,786.113,-1150145280.0,-5.276,2.188,0.0,0.0,0.0,0.0,4.60,-6.874
755946,9,211084,42,10.217,0.48,-11.406,-16.74,18.406,5.130,0.27,0.241,0.398,-203.0,8.484,0.574,-11.719,-16.252,17.261,7.30,0.53,0.143,0.172,-203.0,19.141,92235.15,786.100,19.145,92237.0,785.492,755946,-11.406,785.492,-1150624512.0,-14.790,2.797,0.0,0.0,0.0,0.0,4.60,-6.871
756019,9,211157,73,9.11,0.315,-11.163,-16.316,17.608,6.503,0.48,0.274,0.354,-203.0,8.657,0.107,-11.37,-16.384,16.939,9.646,0.48,0.67,0.94,-203.0,19.141,92226.476,787.243,19.145,92188.820,791.797,756019,-11.163,791.797,-1151448320.0,86.368,1.278,0.0,0.0,0.0,0.0,4.60,-6.725
756055,9,211193,36,9.326,0.379,-11.250,-16.270,17.240,7.144,0.57,0.120,0.176,-203.0,10.566,1.177,-11.540,-16.296,17.41,6.693,0.40,0.141,0.1,-203.0,19.140,92106.640,798.307,19.136,91635.687,841.831,756055,-11.250,841.831,-1151851776.0,1389.841,1.23,0.0,0.0,0.0,0.0,4.60,-6.777
756102,9,211240,47,9.445,0.304,-11.238,-16.284,17.38,7.301,0.0,0.50,0.135,-203.0,9.310,0.200,-10.649,-16.77,16.617,6.577,0.255,0.25,0.71,-203.0,19.143,91978.546,809.833,19.150,91595.281,843.930,756102,-11.238,843.930,-1152380288.0,44.647,1.427,0.0,0.0,0.0,0.0,4.60,-6.770
