millis(),currentState,Calculated flight time,Time since last log,IMUAcc.acceleration.x,IMUAcc.acceleration.y,IMUAcc.acceleration.z,IMUGyro.gyro.x,IMUGyro.gyro.y,IMUGyro.gyro.z,IMUTher.temperature,BARO.readTemperature,BARO.readPressure,BARO.readAltitude,orientation.actual.roll,orientation.actual.pitch,orientation.actual.yaw
1120764,21,56706,35,0.-49,10.71,0.53,2.64,0.-57,-1.-35,8.62,11.76,90191.39,971.54,-71.-88,-80.-87,11.95
1120799,21,56741,35,0.-62,10.42,0.19,2.44,0.-92,-1.-52,8.62,11.77,90185.97,971.35,-71.-88,-80.-87,11.95
1120837,21,56779,38,-1.-20,10.93,0.20,2.12,0.-72,-1.-58,8.75,11.77,90200.16,971.34,151.55,30.99,-18.-61
1120872,21,56814,35,-1.-83,12.61,0.95,1.96,0.-89,-1.-37,8.62,11.77,90192.54,970.25,151.55,30.99,-18.-61
1120907,21,56849,35,-2.-32,13.51,1.64,2.15,0.-92,0.-96,8.62,11.77,90195.78,970.54,22.13,-77.-77,-35.-9
1120942,21,56884,35,-2.-15,13.5,2.2,2.83,0.-81,0.-26,8.62,11.76,90196.82,970.44,22.13,-77.-77,-35.-9
1120977,21,56919,35,-1.-62,12.26,1.55,3.35,0.-72,0.14,8.62,11.75,90206.74,970.35,173.53,58.76,-23.-79
1121015,21,56957,38,-1.-27,11.91,0.45,3.80,0.-68,0.44,8.62,11.77,90201.32,970.34,173.53,58.76,-23.-79
1121050,21,56992,35,0.-94,11.77,0.-96,3.57,0.-89,0.46,8.62,11.77,90212.16,969.74,-30.-63,-60.-91,21.99
1121085,21,57027,35,-1.-18,12.11,-1.-23,2.99,-1.-24,0.35,8.68,11.76,90209.97,969.64,-30.-63,-60.-91,21.99
1121120,21,57062,35,-1.-45,11.23,-1.-58,2.8,-1.-91,0.29,8.68,11.77,90207.89,968.55,-122.-61,10.9,-26.-10
1121155,21,57097,35,-1.-85,11.5,0.-72,1.45,-2.-37,0.34,8.62,11.77,90218.74,968.85,-122.-61,10.9,-26.-10
1121187,21,57129,32,-2.-29,11.22,0.16,1.18,-2.-69,0.65,8.62,11.78,90217.59,969.15,-26.-85,-81.-69,139.7
1121229,21,57171,42,-2.-13,10.54,1.5,1.56,-2.-70,1.10,8.68,11.77,90213.32,969.14,-26.-85,-81.-69,139.7
1121264,21,57206,35,-1.-92,10.39,1.34,2.5,-2.-64,1.33,8.62,11.77,90219.89,968.34,-36.-43,-23.-39,57.7
1121299,21,57241,35,-1.-55,10.35,0.71,2.81,-2.-58,1.44,8.62,11.77,90223.12,967.93,-36.-43,-23.-39,57.7
1121334,21,57276,35,-1.-49,11.6,0.15,3.11,-2.-60,1.32,8.62,11.77,90228.66,967.65,-134.-2,1.54,38.12
1121366,21,57308,32,-1.-89,11.47,0.-50,3.4,-2.-81,1.22,8.62,11.77,90228.55,967.44,-134.-2,1.54,38.12
1121401,21,57343,35,-2.-15,11.97,-1.-37,2.64,-3.-21,1.22,8.68,11.78,90228.66,967.13,112.28,-15.-74,61.68
1121436,21,57378,35,-2.-89,12.51,0.-66,2.1,-3.-82,1.46,8.68,11.77,90229.70,967.74,112.28,-15.-74,61.68
1121471,21,57413,35,-2.-82,12.38,0.6,1.97,-4.-9,1.82,8.68,11.77,90239.62,966.84,-16.-91,45.34,10.10
1121506,21,57448,35,-1.-93,11.51,0.59,2.36,-4.-21,2.8,8.68,11.76,90243.89,966.14,-16.-91,45.34,10.10
1121538,21,57480,32,-1.-38,11.53,0.61,2.86,-4.-20,1.98,8.68,11.78,90241.81,966.54,-90.-81,-16.-59,17.67
1121573,21,57515,35,0.-76,11.62,0.16,3.26,-4.-19,1.47,8.75,11.77,90253.81,966.4,-90.-81,-16.-59,17.67
1121608,21,57550,35,-1.-6,12.15,0.-41,3.20,-4.-26,0.97,8.75,11.77,90249.32,966.53,133.63,-4.-85,82.33
1121643,21,57585,35,-1.-75,11.55,0.-91,2.80,-4.-55,0.54,8.75,11.77,90254.85,965.63,133.63,-4.-85,82.33
1121678,21,57620,35,-2.-67,12.60,0.-45,2.48,-4.-84,0.51,8.75,11.77,90256.0,965.14,-97.-7,39.14,-11.-65
1121718,21,57660,40,-3.-16,12.35,0.68,2.54,-5.-2,0.89,8.75,11.77,90257.15,965.22,-97.-7,39.14,-11.-65
1121769,21,57711,51,-2.-40,11.60,0.74,3.22,-4.-98,1.26,8.75,11.76,90261.64,964.22,-153.-53,-5.-51,94.20
1121804,21,57746,35,-1.-86,11.59,0.21,3.68,-4.-99,1.13,8.81,11.76,90266.14,964.23,-153.-53,-5.-51,94.20
1121839,21,57781,35,-1.-54,11.7,0.-37,3.70,-5.-11,0.81,8.75,11.76,90273.65,963.73,-174.-38,49.46,-152.-24
1121874,21,57816,35,-2.0,11.31,0.-85,3.30,-5.-45,0.33,8.87,11.76,90264.99,963.52,-174.-38,49.46,-152.-24
1121911,21,57853,37,-2.-59,11.32,0.-70,2.74,-5.-95,0.15,8.81,11.76,90272.60,963.73,173.1,-21.-34,39.55
1121946,21,57888,35,-2.-82,11.1,0.-11,2.42,-6.-24,0.17,8.75,11.76,90283.46,964.2,173.1,-21.-34,39.55
1121981,21,57923,35,-2.-85,11.20,1.0,2.49,-6.-33,0.37,8.81,11.76,90282.42,962.92,-140.-28,9.77,-103.-42
1122016,21,57958,35,-2.-14,10.70,1.9,2.78,-6.-30,0.40,8.75,11.76,90281.27,963.32,-140.-28,9.77,-103.-42
1122051,21,57993,35,-1.-33,10.67,1.20,3.16,-6.-25,0.2,8.75,11.76,90280.22,962.83,142.9,-9.-48,74.26
1122089,21,58031,38,0.-87,9.94,0.34,3.24,-6.-19,0.-74,8.75,11.77,90283.46,962.32,142.9,-9.-48,74.26
1122124,21,58066,35,-1.-13,10.48,0.8,2.87,-6.-22,-1.-38,8.75,11.76,90287.84,962.3,139.77,2.37,-91.-50
1122159,21,58101,35,-2.-8,10.62,0.26,2.15,-6.-38,-1.-89,8.75,11.77,90296.61,962.23,139.77,2.37,-91.-50
1122194,21,58136,35,-2.-26,10.50,1.2,1.70,-6.-49,-1.-91,8.75,11.76,90287.84,961.92,74.58,-52.-26,169.22
1122229,21,58171,35,-2.-61,10.15,1.64,1.54,-6.-47,-1.-71,8.62,11.77,90296.61,960.61,74.58,-52.-26,169.22
1122273,21,58215,44,-1.-60,10.16,2.30,1.83,-6.-33,-1.-56,8.62,11.76,90301.0,961.11,-168.-60,-20.-68,-30.-16
1122308,21,58250,35,0.-89,9.37,1.98,2.12,-6.-19,-1.-80,8.56,11.76,90306.53,961.12,-168.-60,-20.-68,-30.-16
1122343,21,58285,35,0.-68,9.47,1.46,2.10,-6.-12,-2.-13,8.56,11.76,90307.68,960.32,71.42,28.35,-144.-4
1122378,21,58320,35,0.-79,10.22,1.1,1.66,-6.-8,-2.-53,8.50,11.76,90307.68,960.81,71.42,28.35,-144.-4
1122413,21,58355,35,-1.-37,11.35,1.0,1.16,-6.-11,-2.-69,8.56,11.77,90312.7,960.32,-77.-67,-38.-5,-134.-22
1122451,21,58393,38,-1.-21,11.69,1.23,0.58,-6.-15,-2.-64,8.62,11.76,90311.96,960.32,-77.-67,-38.-5,-134.-22
1122486,21,58428,35,-1.-9,10.87,1.58,0.19,-6.-13,-2.-43,8.62,11.76,90324.7,959.41,137.51,-24.-13,-122.-48
1122521,21,58463,35,0.-55,11.34,1.85,0.11,-6.-5,-2.-27,8.68,11.76,90326.26,959.12,137.51,-24.-13,-122.-48
1122556,21,58498,35,0.8,10.51,1.48,0.0,-5.-92,-2.-29,8.68,11.76,90321.87,958.92,9.66,-8.-27,-136.-30
1122594,21,58536,38,0.31,9.82,1.22,0.-32,-5.-73,-2.-49,8.68,11.76,90326.26,958.92,9.66,-8.-27,-136.-30
1122629,21,58571,35,0.64,10.27,1.4,0.-67,-5.-57,-2.-63,8.75,11.76,90333.88,958.12,-134.-14,-39.-90,175.3
1122664,21,58606,35,0.55,10.56,1.39,-1.-11,-5.-39,-2.-67,8.75,11.77,90338.26,958.1,-134.-14,-39.-90,175.3
1122699,21,58641,35,0.54,11.14,1.73,-1.-26,-5.-28,-2.-53,8.81,11.76,90334.92,958.42,8.40,3.24,-110.-27
1122734,21,58676,35,0.42,11.37,2.9,-1.-27,-5.-11,-2.-38,8.81,11.77,90341.60,958.31,8.40,3.24,-110.-27
1122778,21,58720,44,0.82,12.7,2.1,-1.-10,-4.-95,-2.-21,8.81,11.77,90337.22,957.30,-124.-50,-67.-31,-175.-87
1122813,21,58755,35,0.83,11.63,1.30,-1.-2,-4.-76,-2.-13,8.81,11.76,90343.79,956.80,-124.-50,-67.-31,-175.-87
1122848,21,58790,35,0.79,11.25,0.76,-1.-12,-4.-65,-2.-4,8.81,11.76,90345.99,956.51,16.88,14.77,-120.-55
1122883,21,58825,35,0.24,10.91,1.3,-1.-30,-4.-60,-1.-72,8.81,11.76,90351.52,957.1,16.88,14.77,-120.-55
1122918,21,58860,35,0.46,10.72,0.87,-1.-37,-4.-55,-1.-45,8.87,11.76,90351.52,955.52,-130.-76,-74.-55,-153.-30
1122950,21,58892,32,0.20,10.13,1.67,-1.-39,-4.-52,-1.-15,8.87,11.77,90361.33,956.31,-130.-76,-74.-55,-153.-30
1122985,21,58927,35,1.26,11.27,1.6,-1.-17,-4.-44,0.-80,8.75,11.77,90359.14,955.62,75.16,18.38,-116.-21
1123020,21,58962,35,1.59,12.23,0.51,-1.-14,-4.-30,0.-86,8.75,11.77,90360.18,955.41,75.16,18.38,-116.-21
1123055,21,58997,35,1.34,11.15,0.29,-1.-17,-4.-9,0.-96,8.68,11.76,90363.53,955.2,-49.-36,-49.-24,155.11
1123090,21,59032,35,1.67,11.82,0.-39,-1.-36,-3.-95,-1.-9,8.75,11.76,90361.33,954.81,-49.-36,-49.-24,155.11
1123129,21,59071,39,1.10,11.68,0.11,-1.-91,-3.-85,-1.-17,8.75,11.76,90370.10,954.61,50.38,-6.-62,-129.-64
1123164,21,59106,35,0.64,11.63,0.-11,-2.-18,-3.-85,0.-89,8.68,11.76,90373.44,954.71,50.38,-6.-62,-129.-64
1123199,21,59141,35,0.72,11.8,0.84,-2.-32,-3.-85,0.-49,8.68,11.76,90379.91,954.11,-131.-89,-63.-70,-150.-14
1123234,21,59176,35,0.96,11.45,1.43,-1.-91,-3.-75,0.-19,8.62,11.76,90375.53,954.1,-131.-89,-63.-70,-150.-14
1123285,21,59227,51,1.66,11.77,0.66,-1.-22,-3.-55,0.-9,8.62,11.76,90382.42,953.28,82.59,42.79,-172.-18
1123335,21,59277,50,2.4,11.70,0.-54,0.-94,-3.-16,0.-45,8.50,11.74,90386.81,952.79,82.59,42.79,-172.-18
1123370,21,59312,35,1.26,12.21,-1.-22,-1.-39,-3.0,0.-79,8.56,11.74,90389.0,953.19,-156.-27,-54.-66,-145.-70
1123405,21,59347,35,0.47,12.36,-1.-25,-1.-87,-3.-14,0.-75,8.56,11.76,90389.93,952.90,-156.-27,-54.-66,-145.-70
1123440,21,59382,35,0.2,12.28,0.-71,-2.-43,-3.-45,0.-28,8.50,11.76,90394.32,952.49,30.82,-16.-78,-173.-18
1123479,21,59421,39,0.-2,12.47,0.37,-2.-54,-3.-62,0.48,8.50,11.76,90408.51,952.10,30.82,-16.-78,-173.-18
1123514,21,59456,35,0.78,11.64,0.18,-2.-25,-3.-58,0.93,8.43,11.76,90408.51,951.90,-116.-89,-59.-43,-124.-28
1123549,21,59491,35,1.78,11.48,0.-25,-1.-83,-3.-42,1.0,8.50,11.76,90398.71,951.90,-116.-89,-59.-43,-124.-28
1123584,21,59526,35,2.61,11.57,0.-70,-1.-70,-3.-11,0.69,8.56,11.76,90403.9,951.20,114.98,19.7,-154.-42
1123619,21,59561,35,2.93,11.90,-1.-56,-1.-88,-2.-44,0.-16,8.56,11.76,90410.71,951.39,114.98,19.7,-154.-42
1123657,21,59599,38,1.95,11.34,-1.-26,-2.-39,-2.-4,0.-88,8.62,11.76,90418.43,951.9,-148.-89,-30.-59,-102.-33
1123692,21,59634,35,1.1,11.48,0.-89,-2.-74,-1.-96,-1.-6,8.62,11.75,90412.90,950.0,-148.-89,-30.-59,-102.-33
1123727,21,59669,35,0.10,12.58,0.-5,-2.-98,-2.-4,0.-77,8.56,11.76,90419.47,949.91,51.44,-58.-63,169.25
1123762,21,59704,35,0.-14,12.63,0.27,-2.-89,-2.-5,0.-31,8.62,11.76,90426.5,950.0,51.44,-58.-63,169.25
1123804,21,59746,42,0.47,13.43,0.20,-2.-49,-2.0,0.23,8.62,11.76,90420.73,949.99,-177.-48,-5.-54,-130.-13
1123842,21,59784,38,1.78,12.95,0.-24,-2.-29,-1.-90,0.34,8.68,11.76,90426.16,949.59,-177.-48,-5.-54,-130.-13
1123877,21,59819,35,2.73,13.43,0.-70,-2.-55,-1.-57,0.-20,8.62,11.75,90431.48,949.90,109.15,-83.-99,75.60
1123912,21,59854,35,3.15,12.84,-1.-7,-2.-97,-1.-18,0.-89,8.62,11.75,90430.43,949.20,109.15,-83.-99,75.60
1123947,21,59889,35,2.43,12.43,0.16,-3.-46,0.-66,-1.-79,8.75,11.76,90432.63,948.79,111.71,43.97,-148.-98
1123982,21,59924,35,1.46,12.35,1.37,-3.-45,0.-43,-2.-20,8.68,11.75,90429.39,948.59,111.71,43.97,-148.-98
1124020,21,59962,38,0.66,12.15,2.48,-2.-85,0.-34,-2.-33,8.75,11.76,90440.35,948.40,129.96,-32.-34,1.84
1124055,21,59997,35,0.14,12.19,2.55,-1.-83,0.-40,-2.-6,8.75,11.76,90444.63,948.20,129.96,-32.-34,1.84
1124090,21,60032,35,0.39,11.58,2.4,-1.-16,0.-43,-1.-81,8.75,11.77,90453.40,947.20,27.16,6.87,61.29
1124125,21,60067,35,0.82,10.82,1.15,0.-66,0.-39,-1.-62,8.75,11.76,90445.78,947.0,27.16,6.87,61.29
1124160,21,60102,35,1.37,10.87,0.46,0.-59,0.-35,-1.-68,8.75,11.76,90450.16,947.59,-72.-74,39.46,37.62
1124198,21,60140,38,1.40,10.63,0.39,0.-79,0.-20,-2.-4,8.75,11.76,90456.74,946.40,-72.-74,39.46,37.62
1124233,21,60175,35,1.27,10.85,0.85,0.-99,0.-6,-2.-41,8.68,11.76,90456.74,946.60,146.64,-14.-86,18.92
1124268,21,60210,35,0.87,10.90,1.64,0.-93,0.6,-2.-65,8.75,11.76,90459.97,946.50,146.64,-14.-86,18.92
1124308,21,60250,40,0.30,10.49,2.1,0.-53,0.16,-2.-73,8.75,11.76,90467.70,946.10,-13.-24,10.52,38.67
1124343,21,60285,35,0.4,11.28,2.42,0.9,0.19,-2.-57,8.75,11.75,90466.66,945.30,-13.-24,10.52,38.67
1124381,21,60323,38,0.-35,11.84,2.7,0.81,0.18,-2.-27,8.68,11.76,90469.89,945.50,-131.-86,6.24,86.64
1124416,21,60358,35,0.-38,11.26,1.40,1.14,0.19,-2.-5,8.75,11.76,90476.47,945.60,-131.-86,6.24,86.64
1124451,21,60393,35,0.-16,11.33,0.68,1.24,0.16,-1.-85,8.81,11.76,90483.4,944.90,87.74,56.52,20.62
1124486,21,60428,35,0.-17,11.23,0.27,1.9,0.9,-1.-82,8.75,11.76,90480.85,944.99,87.74,56.52,20.62
1124521,21,60463,35,0.-21,10.78,0.49,0.73,0.-3,-1.-87,8.75,11.76,90484.9,943.99,-18.-39,14.65,24.35
1124560,21,60502,39,0.-32,11.11,0.88,0.52,0.-12,-1.-93,8.81,11.76,90484.19,944.0,-18.-39,14.65,24.35
1124595,21,60537,35,0.-64,11.5,1.46,0.54,0.-15,-1.-93,8.81,11.76,90492.96,943.70,-119.-48,30.80,55.2
1124630,21,60572,35,0.-81,11.5,2.2,0.84,0.-16,-1.-68,8.75,11.76,90494.0,944.30,-119.-48,30.80,55.2
1124665,21,60607,35,-1.-27,10.79,1.94,1.20,0.-14,-1.-42,8.75,11.75,90485.24,943.70,77.5,54.12,-41.-90
1124700,21,60642,35,-1.-12,10.96,1.71,1.63,0.-13,-1.-1,8.75,11.76,90496.20,943.19,77.5,54.12,-41.-90
1124737,21,60679,37,0.-66,10.76,1.11,1.92,0.-12,0.-80,8.75,11.75,90498.39,942.99,20.12,-50.-58,-9.-98
1124772,21,60714,35,0.-63,10.17,0.69,1.90,0.-15,0.-78,8.75,11.76,90500.68,942.60,20.12,-50.-58,-9.-98
1124823,21,60765,51,0.-81,9.14,0.42,1.70,0.-26,0.-81,8.75,11.76,90510.60,942.19,-99.-54,2.92,88.51
1124858,21,60800,35,-1.-6,10.43,0.75,1.52,0.-39,0.-79,8.68,11.75,90508.41,942.9,-99.-54,2.92,88.51
1124893,21,60835,35,-1.-69,11.72,0.64,1.44,0.-48,0.-63,8.68,11.75,90508.41,942.19,150.57,52.51,5.26
1124931,21,60873,38,-1.-58,12.10,1.24,1.58,0.-54,0.-31,8.68,11.75,90511.64,941.39,150.57,52.51,5.26
1124966,21,60908,35,-1.-17,11.87,1.62,2.4,0.-51,0.-7,8.75,11.76,90516.97,941.69,98.72,-47.-67,-38.-26
1125001,21,60943,35,0.-66,12.5,1.79,2.38,0.-48,0.-2,8.68,11.75,90522.60,940.79,98.72,-47.-67,-38.-26
1125036,21,60978,35,0.-63,11.6,0.40,2.59,0.-43,0.-19,8.75,11.75,90518.22,940.59,-113.-89,12.65,121.0
1125071,21,61013,35,0.-66,10.42,0.20,2.50,0.-44,0.-35,8.75,11.76,90533.36,940.79,-113.-89,12.65,121.0
1125103,21,61045,32,-1.-5,10.99,0.-74,2.28,0.-51,0.-49,8.62,11.76,90520.31,941.10,100.30,15.30,-10.-77
1125138,21,61080,35,-2.-3,11.85,0.-81,1.63,0.-94,0.-47,8.75,11.76,90527.93,939.90,100.30,15.30,-10.-77
1125173,21,61115,35,-2.-68,13.6,0.-41,1.16,-1.-42,0.2,8.68,11.76,90528.3,939.70,33.56,-20.-78,67.9
1125208,21,61150,35,-2.-40,12.7,0.47,0.87,-1.-60,0.47,8.75,11.76,90535.55,939.39,33.56,-20.-78,67.9
1125243,21,61185,35,-2.-19,11.86,1.35,1.21,-1.-61,1.0,8.75,11.76,90537.75,939.0,43.54,54.67,128.31
1125275,21,61217,32,-1.-37,10.77,1.63,1.68,-1.-59,1.18,8.75,11.76,90542.23,939.39,43.54,54.67,128.31
1125316,21,61258,41,0.-66,9.67,0.68,2.19,-1.-54,1.2,8.75,11.76,90543.38,939.19,87.8,23.44,-101.-83
1125351,21,61293,35,0.-59,10.15,0.20,2.33,-1.-50,0.76,8.81,11.75,90547.76,937.59,87.8,23.44,-101.-83
1125386,21,61328,35,0.-66,11.5,0.-98,2.12,-1.-52,0.38,8.75,11.76,90547.76,937.50,13.80,0.0,-10.-28
1125421,21,61363,35,-1.-66,13.42,0.-52,1.51,-1.-77,0.16,8.68,11.76,90552.15,937.90,13.80,0.0,-10.-28
1125453,21,61395,32,-1.-90,13.0,0.-36,1.17,-2.-3,0.22,8.68,11.76,90552.4,937.70,171.81,75.34,-142.-86
1125488,21,61430,35,-2.-39,13.2,0.16,1.0,-2.-21,0.45,8.68,11.76,90556.42,937.40,171.81,75.34,-142.-86
1125523,21,61465,35,-2.-6,11.95,0.97,1.20,-2.-30,0.86,8.75,11.75,90560.92,937.70,143.30,-23.-18,-91.-2
1125558,21,61500,35,-1.-73,11.16,1.0,1.57,-2.-30,0.96,8.75,11.75,90561.96,937.39,143.30,-23.-18,-91.-2
1125593,21,61535,35,-1.-36,9.70,0.62,1.91,-2.-31,0.85,8.75,11.76,90569.58,936.60,13.30,-16.-46,-8.-71
1125625,21,61567,32,-1.-28,9.26,0.36,2.1,-2.-32,0.69,8.75,11.76,90570.63,936.50,13.30,-16.-46,-8.-71
1125660,21,61602,35,-1.-56,11.7,0.-63,1.71,-2.-49,0.49,8.75,11.75,90569.68,936.50,-123.-43,46.0,-62.-45
1125695,21,61637,35,-1.-90,11.90,0.-21,1.43,-2.-72,0.46,8.75,11.76,90570.83,935.60,-123.-43,46.0,-62.-45
1125730,21,61672,35,-2.-10,11.95,0.15,1.9,-3.-3,0.58,8.75,11.76,90577.31,935.30,85.43,-61.-65,-5.-20
1125765,21,61707,35,-2.-40,12.55,0.57,0.99,-3.-17,0.76,8.75,11.75,90587.2,935.30,85.43,-61.-65,-5.-20
1125797,21,61739,32,-1.-58,12.98,0.89,1.22,-3.-20,0.90,8.75,11.76,90587.12,934.80,-45.-77,47.58,-17.-38
1125838,21,61780,41,0.-71,11.96,1.61,1.83,-3.-15,0.60,8.75,11.76,90585.3,935.9,-45.-77,47.58,-17.-38
1125873,21,61815,35,0.-55,11.5,0.74,2.8,-3.-5,0.22,8.81,11.76,90593.80,934.79,131.2,0.-98,-59.-28
1125908,21,61850,35,0.-91,10.91,0.37,1.93,-2.-98,0.-34,8.81,11.75,90595.99,934.39,131.2,0.-98,-59.-28
1125943,21,61885,35,-1.-73,10.74,0.34,1.76,-3.-6,0.-55,8.68,11.75,90598.18,933.90,-44.-48,42.97,14.77
1125976,21,61918,33,-2.-24,11.44,0.42,1.53,-3.-21,0.-48,8.81,11.76,90608.0,932.70,-44.-48,42.97,14.77
1126011,21,61953,35,-2.-76,13.41,0.83,1.29,-3.-42,0.-10,8.75,11.75,90600.38,932.70,115.20,-53.-9,-35.-37
1126046,21,61988,35,-2.-17,12.20,0.96,1.26,-3.-54,0.42,8.81,11.75,90611.34,932.90,115.20,-53.-9,-35.-37
1126081,21,62023,35,-1.-93,11.89,0.38,1.36,-3.-62,0.56,8.68,11.76,90615.72,932.80,-66.-5,47.47,-39.-65
1126116,21,62058,35,0.-69,11.94,0.77,1.29,-3.-74,0.50,8.62,11.75,90612.38,932.40,-66.-5,47.47,-39.-65
1126154,21,62096,38,0.-54,11.98,0.48,1.19,-3.-78,0.20,8.68,11.75,90611.34,932.10,70.28,-57.-23,-13.-5
1126189,21,62131,35,0.-52,11.23,0.46,0.83,-3.-83,0.-20,8.68,11.76,90623.44,931.61,70.28,-57.-23,-13.-5
1126224,21,62166,35,0.-72,11.15,0.89,0.52,-3.-88,0.-42,8.68,11.76,90627.72,931.80,153.96,37.0,-120.-97
1126259,21,62201,35,-1.-41,11.62,1.26,0.29,-3.-90,0.-57,8.62,11.76,90631.7,931.29,153.96,37.0,-120.-97
1126294,21,62236,35,-1.-47,11.67,1.85,0.38,-3.-90,0.-49,8.56,11.75,90623.44,931.69,3.3,9.95,64.49
1126332,21,62274,38,-1.-17,11.4,2.13,0.54,-3.-88,0.-42,8.50,11.75,90631.17,931.20,3.3,9.95,64.49
1126382,21,62324,50,0.-89,10.73,2.49,0.78,-3.-87,0.-33,8.56,11.75,90626.89,930.68,147.64,-45.-91,-61.-34
1126417,21,62359,35,-1.-19,10.58,1.85,0.88,-3.-88,0.-22,8.62,11.74,90633.46,929.98,147.64,-45.-91,-61.-34
1126452,21,62394,35,0.-78,10.58,1.95,0.87,-3.-92,0.-8,8.50,11.75,90635.65,930.79,-113.-55,70.82,-46.-45
1126487,21,62429,35,-1.-15,10.39,1.78,0.92,-3.-96,0.16,8.56,11.75,90638.89,929.89,-113.-55,70.82,-46.-45
1126525,21,62467,38,0.-71,10.10,1.68,0.95,-3.-98,0.42,8.56,11.74,90645.46,929.70,65.62,-25.-34,39.87
1126560,21,62502,35,0.6,10.57,1.69,0.99,-4.0,0.54,8.56,11.74,90641.8,929.30,65.62,-25.-34,39.87
1126595,21,62537,35,0.51,12.82,1.84,1.15,-3.-96,0.58,8.62,11.75,90661.75,928.80,-142.-94,20.73,-58.-47
1126630,21,62572,35,1.79,13.53,0.96,1.19,-3.-88,0.39,8.56,11.75,90658.52,928.60,-142.-94,20.73,-58.-47
1126665,21,62607,35,1.97,13.68,0.88,0.99,-3.-63,0.-29,8.68,11.76,90650.89,928.9,-17.-65,-13.-68,57.32
1126703,21,62645,38,1.74,13.40,0.61,0.69,-3.-40,0.-81,8.62,11.75,90663.95,928.30,-17.-65,-13.-68,57.32
1126738,21,62680,35,1.11,13.42,0.86,0.46,-3.-31,-1.-4,8.62,11.75,90661.85,927.50,141.85,-4.-93,-101.-4
1126773,21,62715,35,0.42,12.87,1.55,0.39,-3.-24,0.-97,8.68,11.74,90661.85,927.60,141.85,-4.-93,-101.-4
1126808,21,62750,35,0.66,11.97,1.27,0.50,-3.-22,0.-78,8.68,11.74,90667.28,927.60,-11.-49,26.12,57.69
1126844,21,62786,36,0.70,11.55,1.13,0.73,-3.-18,0.-52,8.75,11.74,90676.6,927.10,-11.-49,26.12,57.69
1126887,21,62829,43,1.6,12.46,0.46,0.89,-3.-13,0.-43,8.75,11.75,90675.1,926.69,140.48,-24.-24,-65.-1
1126922,21,62864,35,1.14,13.47,0.-59,0.73,-3.-13,0.-51,8.75,11.73,90677.20,926.70,140.48,-24.-24,-65.-1
1126957,21,62899,35,1.33,13.27,0.-29,0.41,-3.-18,0.-56,8.75,11.75,90680.44,926.40,-3.-61,39.70,93.70
1126992,21,62934,35,0.96,13.54,0.-61,0.-11,-3.-31,0.-61,8.75,11.74,90684.82,926.0,-3.-61,39.70,93.70
1127027,21,62969,35,0.49,13.22,0.-25,0.-32,-3.-36,0.-52,8.81,11.75,90689.21,925.69,172.18,-48.-30,-115.-50
1127065,21,63007,38,0.73,12.8,0.39,0.-30,-3.-37,0.-33,8.75,11.75,90693.59,925.30,172.18,-48.-30,-115.-50
1127100,21,63042,35,0.89,11.2,0.20,0.0,-3.-29,0.-29,8.75,11.75,90696.93,924.61,-8.-7,57.12,65.94
1127135,21,63077,35,0.94,10.73,0.-33,0.22,-3.-20,0.-47,8.75,11.75,90702.36,925.1,-8.-7,57.12,65.94
1127170,21,63112,35,1.21,12.90,0.-68,0.23,-3.-1,0.-88,8.81,11.75,90701.32,924.41,118.31,-49.-63,-91.-32
1127205,21,63147,35,0.89,14.69,0.-57,0.15,-2.-90,-1.-20,8.75,11.75,90699.12,924.50,118.31,-49.-63,-91.-32
1127243,21,63185,38,0.-83,14.44,0.-67,0.-2,-2.-92,-1.-14,8.75,11.74,90702.46,924.50,-13.-67,41.66,74.97
1127278,21,63220,35,-2.-36,14.14,0.-15,0.-1,-2.-97,0.-35,8.81,11.75,90706.75,923.41,-13.-67,41.66,74.97
1127313,21,63255,35,-1.-94,13.41,0.-20,0.26,-2.-90,0.51,8.81,11.74,90704.55,924.40,-150.-80,-29.-77,-84.-34
1127348,21,63290,35,-1.-37,11.49,0.-69,0.64,-2.-83,1.35,8.75,11.75,90704.55,924.11,-150.-80,-29.-77,-84.-34
1127390,21,63332,42,0.-3,11.61,-1.-47,0.76,-2.-88,1.52,8.81,11.74,90703.60,923.90,46.35,-7.-20,68.4
1127432,21,63374,42,1.31,11.39,-2.-22,0.36,-2.-96,1.18,8.75,11.74,90710.18,923.59,46.35,-7.-20,68.4
1127467,21,63409,35,1.63,11.37,-2.-15,0.-29,-2.-77,0.39,8.75,11.74,90704.65,923.31,155.31,9.39,-138.-97
1127502,21,63444,35,1.26,10.77,-1.-53,0.-70,-2.-53,0.-21,8.81,11.74,90707.99,923.31,155.31,9.39,-138.-97
1127537,21,63479,35,0.81,10.59,0.-93,-1.-1,-2.-29,0.-73,8.81,11.74,90715.51,923.40,-25.-72,-73.-63,86.39
1127572,21,63514,35,0.-15,10.83,0.18,-1.-1,-2.-19,0.-93,8.75,11.74,90720.0,923.60,-25.-72,-73.-63,86.39
1127610,21,63552,38,0.-90,10.42,0.50,0.-52,-2.-15,0.-74,8.81,11.75,90718.85,922.51,-10.-42,44.88,77.41
1127645,21,63587,35,-1.-47,10.40,0.44,0.5,-2.-14,0.-36,8.81,11.74,90724.28,922.61,-10.-42,44.88,77.41
1127680,21,63622,35,0.-91,10.92,0.15,0.47,-2.-11,0.-7,8.81,11.74,90722.9,922.91,163.66,13.92,-79.-14
