millis(),Current_state,Calculated_flight_time,Time_since_last_log,IMU_accel_X,IMU_accel_Y,IMU_accel_Z,IMU_mag_X,IMU_mag_Y,IMU_mag_Z,IMU_gyro_X,IMU_gyro_Y,IMU_gyro_Z,IMU_temp,BARO_temp,BARO_press,BARO_alt,Velocity_inte,Velocity_diff,Velocity_est,lastInte.x,lastInte.y,lastDiff.x,lastDiff.y,Est_apogee,Z_accel_times_burnoutMass
492199,2,492199,83,0.35,0.21,0.399,8.389,20.330,44.782,0.19,0.18,0.31,-267.0,17.769,90763.7,918.776,-250031.437,0.4,1.739,492190.0,0.456,492190.0,918.309,-1007.307,0.259
492282,2,492282,83,0.57,0.7,0.449,8.345,20.301,45.483,0.32,0.25,0.39,-267.0,17.774,90772.273,918.50,-250065.156,0.5,2.728,492273.0,0.355,492273.0,917.887,-987.14,0.291
492364,2,492364,82,0.21,0.100,0.363,8.637,20.564,44.782,0.26,0.10,0.34,-267.0,17.778,90775.351,918.167,-250097.281,0.4,1.715,492355.0,0.427,492355.0,918.285,-1007.633,0.235
492458,2,492458,94,0.57,0.129,0.377,8.886,20.739,45.1,0.28,0.18,0.39,-267.0,17.769,90772.273,918.472,-250138.843,0.7,4.348,492449.0,0.456,492449.0,917.583,-965.696,0.245
492541,2,492541,83,0.78,0.57,0.363,9.631,20.754,45.264,0.30,0.21,0.51,-267.0,17.774,90767.640,918.50,-250173.750,0.5,1.670,492532.0,0.384,492532.0,918.75,-1009.243,0.235
492624,2,492624,83,0.78,0.21,0.377,8.184,21.148,45.323,0.25,0.16,0.21,-267.0,17.778,90773.296,918.379,-250206.281,0.2,2.230,492615.0,0.399,492615.0,917.887,-995.820,0.245
492707,2,492707,83,0.93,0.21,0.391,8.462,20.213,45.425,0.25,0.18,0.38,-267.0,17.778,90768.398,918.707,-250239.703,0.0,2.0,492698.0,0.406,492698.0,917.887,-1000.208,0.254
492790,2,492790,83,0.122,0.86,0.348,8.915,20.461,45.249,0.29,0.25,0.41,-267.0,17.783,90769.687,918.731,-250274.312,0.11,1.509,492781.0,0.427,492781.0,918.848,-1013.127,0.226
492873,2,492873,83,0.28,0.114,0.341,9.47,20.505,45.235,0.27,0.14,0.38,-267.0,17.783,90770.718,918.707,-250309.93,0.7,3.722,492863.0,0.420,492863.0,918.216,-973.379,0.221
492966,2,492966,93,0.0,0.208,0.406,8.842,20.827,45.264,0.20,0.15,0.36,-267.0,17.774,90768.664,918.682,-250347.281,0.3,2.489,492957.0,0.391,492957.0,917.887,-991.340,0.263
493049,2,493049,83,0.100,0.35,0.377,8.579,20.476,45.1,0.21,0.19,0.24,-267.0,17.778,90774.328,918.707,-250382.187,0.10,1.542,493040.0,0.449,493040.0,918.731,-1012.919,0.245
493132,2,493132,83,0.21,0.71,0.434,8.886,20.651,45.279,0.29,0.21,0.37,-267.0,17.778,90773.296,918.589,-250420.375,0.6,3.170,493123.0,0.470,493123.0,918.192,-980.470,0.282
493215,2,493215,83,0.57,0.93,0.348,8.38,20.900,44.840,0.29,0.22,0.36,-267.0,17.783,90771.742,918.707,-250454.93,0.0,1.976,493206.0,0.341,493206.0,918.216,-1001.562,0.226
493298,2,493298,83,0.43,0.114,0.427,8.900,20.681,45.147,0.26,0.18,0.31,-267.0,17.783,90767.109,918.192,-250483.46,0.3,1.766,493289.0,0.355,493289.0,918.520,-1006.287,0.277
493380,2,493380,82,0.50,0.21,0.456,8.842,20.564,45.103,0.32,0.15,0.40,-267.0,17.788,90773.789,918.309,-250510.765,0.8,4.348,493371.0,0.320,493371.0,917.818,-965.958,0.296
493473,2,493473,93,0.7,0.100,0.434,8.184,20.461,45.45,0.20,0.19,0.26,-267.0,17.778,90770.984,918.285,-250544.875,0.1,2.132,493464.0,0.413,493464.0,917.701,-997.955,0.282
493556,2,493556,83,0.21,0.14,0.384,8.257,21.31,44.826,0.25,0.12,0.33,-267.0,17.778,90775.351,919.11,-250583.62,0.6,1.660,493547.0,0.506,493547.0,918.216,-1009.888,0.249
493639,2,493639,83,0.21,0.28,0.377,8.900,20.710,44.548,0.26,0.17,0.47,-267.0,17.783,90767.109,918.496,-250620.359,0.3,2.437,493630.0,0.391,493630.0,917.911,-992.443,0.245
493722,2,493722,83,0.35,0.114,0.312,8.871,20.257,44.606,0.20,0.14,0.21,-267.0,17.788,90768.398,918.192,-250657.359,0.2,1.842,493713.0,0.499,493713.0,918.98,-1005.5,0.203
493805,2,493805,83,0.100,0.14,0.492,8.740,20.476,44.752,0.24,0.26,0.46,-267.0,17.792,90761.179,918.98,-250697.921,0.0,1.975,493796.0,0.477,493796.0,918.123,-1001.878,0.319
493893,2,493893,88,0.14,0.86,0.399,8.725,21.61,44.519,0.27,0.15,0.27,-267.0,17.783,90771.742,918.309,-250732.328,0.4,2.660,493883.0,0.312,493883.0,917.725,-987.580,0.259
494010,2,494010,117,0.28,0.50,0.377,8.871,20.651,44.606,0.27,0.17,0.38,-267.0,17.764,90771.515,917.722,-250776.31,0.3,1.715,494001.0,0.427,494001.0,918.123,-1007.847,0.245
494093,2,494093,83,0.0,0.7,0.377,9.178,20.330,44.709,0.28,0.20,0.36,-267.0,17.774,90767.375,917.956,-250809.750,0.4,2.545,494084.0,0.384,494084.0,917.770,-990.116,0.245
494175,2,494175,82,0.28,0.78,0.434,8.608,20.783,45.249,0.25,0.16,0.29,-267.0,17.783,90775.351,918.192,-250843.359,0.0,1.976,494166.0,0.434,494166.0,917.794,-1002.75,0.282
494258,2,494258,83,0.14,0.129,0.420,8.754,20.885,45.439,0.22,0.20,0.36,-267.0,17.783,90772.765,918.496,-250878.859,0.1,1.895,494249.0,0.420,494249.0,917.911,-1003.760,0.273
494341,2,494341,83,0.7,0.21,0.399,8.272,21.148,44.855,0.20,0.18,0.26,-267.0,17.788,90775.85,917.677,-250912.281,0.2,2.265,494332.0,0.384,494332.0,917.701,-995.317,0.259
494424,2,494424,83,0.35,0.35,0.370,9.573,20.461,44.884,0.27,0.20,0.41,-267.0,17.792,90770.453,918.520,-250947.781,0.6,1.649,494415.0,0.470,494415.0,918.240,-1009.546,0.240
494518,2,494518,94,0.43,0.43,0.449,9.500,20.520,45.191,0.28,0.14,0.36,-267.0,17.783,90767.109,918.403,-250987.312,0.0,2.0,494509.0,0.370,494509.0,918.240,-1000.623,0.291
494601,2,494601,83,0.14,0.7,0.463,8.667,20.111,45.586,0.23,0.13,0.42,-267.0,17.788,90767.109,918.520,-251021.328,0.1,2.165,494592.0,0.449,494592.0,918.98,-997.257,0.301
494683,2,494683,82,0.71,0.35,0.434,8.550,20.798,45.439,0.28,0.18,0.36,-267.0,17.797,90776.109,918.824,-251056.703,0.2,2.229,494674.0,0.413,494674.0,917.911,-995.699,0.282
494766,2,494766,83,0.35,0.14,0.406,8.769,20.447,44.826,0.25,0.15,0.36,-267.0,17.792,90769.421,918.427,-251086.843,0.1,2.102,494757.0,0.312,494757.0,917.818,-999.610,0.263
494849,2,494849,83,0.50,0.7,0.377,8.710,20.914,44.869,0.24,0.16,0.43,-267.0,17.788,90764.523,918.427,-251118.468,0.2,1.825,494840.0,0.449,494840.0,918.29,-1005.97,0.245
494933,2,494933,84,0.71,0.43,0.434,8.593,20.315,45.264,0.29,0.20,0.37,-267.0,17.792,90775.85,918.309,-251150.390,0.0,2.0,494923.0,0.320,494923.0,918.29,-1001.446,0.282
495025,2,495025,92,0.7,0.165,0.363,9.47,20.695,44.869,0.24,0.13,0.37,-267.0,17.788,90767.109,918.403,-251183.500,0.2,1.826,495016.0,0.391,495016.0,918.240,-1005.110,0.235
495108,2,495108,83,0.186,0.7,0.463,8.360,20.929,45.235,0.25,0.20,0.38,-267.0,17.792,90767.109,918.544,-251218.703,0.1,2.132,495099.0,0.456,495099.0,918.123,-998.420,0.301
495190,2,495190,82,0.14,0.28,0.399,8.769,21.558,44.913,0.24,0.18,0.34,-267.0,17.797,90765.812,918.520,-251256.718,0.9,1.571,495181.0,0.470,495181.0,918.873,-1011.103,0.259
495273,2,495273,83,0.57,0.50,0.456,9.602,20.841,45.293,0.26,0.15,0.41,-267.0,17.792,90771.742,918.427,-251255.281,0.7,3.722,495264.0,0.505,495264.0,918.240,-973.117,0.296
495356,2,495356,83,0.43,0.35,0.406,9.353,21.514,44.972,0.29,0.23,0.42,-267.0,17.792,90769.156,918.334,-251251.765,0.6,3.61,495347.0,0.420,495347.0,917.725,-981.862,0.263
495439,2,495439,83,0.21,0.150,0.413,9.441,21.265,45.74,0.23,0.15,0.36,-267.0,17.802,90766.843,918.544,-251285.484,0.9,1.549,495430.0,0.391,495430.0,918.544,-1012.32,0.268
495532,2,495532,93,0.7,0.57,0.535,9.76,21.75,44.826,0.25,0.24,0.42,-267.0,17.792,90776.375,918.309,-251322.593,0.4,2.660,495523.0,0.406,495523.0,918.147,-987.978,0.347
495615,2,495615,83,0.43,0.7,0.477,9.207,21.46,44.972,0.24,0.13,0.30,-267.0,17.792,90764.523,918.216,-251356.312,0.3,2.488,495606.0,0.406,495606.0,917.818,-991.505,0.310
495697,2,495697,82,0.28,0.100,0.485,9.61,20.374,44.606,0.27,0.16,0.41,-267.0,17.802,90764.523,918.123,-251388.156,0.4,1.752,495688.0,0.370,495688.0,918.147,-1007.41,0.315
495780,2,495780,83,0.14,0.28,0.420,8.813,21.61,44.972,0.29,0.20,0.41,-299.0,17.797,90775.843,918.520,-251421.578,0.1,2.132,495771.0,0.434,495771.0,918.29,-997.898,0.273
495863,2,495863,83,0.21,0.100,0.442,8.140,20.695,44.738,0.22,0.18,0.35,-267.0,17.806,90770.179,917.701,-251457.968,0.7,1.612,495854.0,0.442,495854.0,918.662,-1011.73,0.287
495948,2,495948,85,1.801,0.14,0.449,8.798,20.724,44.840,0.26,0.20,0.29,-267.0,17.792,90770.179,918.216,-251493.906,0.3,2.437,495938.0,0.413,495938.0,918.358,-992.213,0.291
496057,2,496057,109,-1.694,0.100,0.391,9.61,21.17,44.943,0.31,0.5,0.33,-267.0,17.778,90773.31,918.589,-251540.562,0.0,2.0,496048.0,0.434,496048.0,918.358,-1001.27,0.254
496140,2,496140,83,0.28,0.114,0.449,8.973,20.491,44.869,0.29,0.14,0.43,-267.0,17.788,90769.421,918.427,-251575.468,0.2,2.306,496131.0,0.406,496131.0,918.123,-995.145,0.291
496223,2,496223,83,0.35,0.7,0.370,9.237,20.768,44.752,0.26,0.17,0.33,-267.0,17.802,90773.789,918.334,-251607.390,0.1,1.895,496214.0,0.363,496214.0,918.240,-1003.214,0.240
496306,2,496306,83,0.7,0.43,0.413,9.149,20.564,45.45,0.25,0.17,0.26,-267.0,17.797,90771.476,918.123,-251639.921,0.7,3.722,496297.0,0.420,496297.0,917.607,-972.802,0.268
496389,2,496389,83,0.14,0.14,0.355,8.783,20.885,45.732,0.21,0.20,0.31,-267.0,17.802,90767.867,918.123,-251674.828,0.11,1.509,496380.0,0.420,496380.0,918.568,-1013.713,0.231
496471,2,496471,82,0.50,0.35,0.427,9.602,21.46,45.235,0.28,0.20,0.44,-267.0,17.797,90767.867,917.514,-251708.140,0.15,-3.166,496462.0,0.391,496462.0,917.328,-980.379,0.277
496565,2,496565,94,0.14,0.28,0.463,8.740,20.403,44.709,0.25,0.18,0.27,-267.0,17.797,90769.156,917.911,-251746.656,0.8,1.549,496556.0,0.427,496556.0,918.147,-1012.329,0.301
496648,2,496648,83,0.7,0.107,0.456,8.550,20.739,44.884,0.26,0.18,0.42,-267.0,17.797,90765.812,917.607,-251779.187,0.7,3.722,496639.0,0.355,496639.0,917.514,-973.427,0.296
496731,2,496731,83,0.21,0.179,0.463,8.447,20.724,44.899,0.24,0.18,0.38,-267.0,17.806,90767.867,918.240,-251809.31,0.6,1.649,496722.0,0.363,496722.0,918.54,-1009.434,0.301
496814,2,496814,83,0.71,0.0,0.413,8.871,20.856,45.103,0.25,0.14,0.29,-267.0,17.802,90776.867,918.779,-251840.359,0.1,1.894,496805.0,0.391,496805.0,918.171,-1003.293,0.268
496897,2,496897,83,0.50,0.28,0.485,8.418,20.169,45.235,0.28,0.21,0.45,-267.0,17.792,90765.546,918.358,-251871.93,0.1,1.894,496888.0,0.348,496888.0,918.289,-1002.987,0.315
496980,2,496980,83,0.7,0.0,0.363,8.710,20.534,45.176,0.25,0.19,0.33,-267.0,17.806,90774.554,918.966,-251902.46,0.7,3.722,496970.0,0.406,496970.0,917.656,-972.470,0.235
497073,2,497073,93,0.43,0.7,0.456,8.973,20.681,44.489,0.26,0.20,0.36,-267.0,17.797,90772.500,918.873,-251941.578,0.7,1.579,497064.0,0.434,497064.0,918.382,-1011.482,0.296
497156,2,497156,83,0.21,0.114,0.413,8.433,20.827,44.782,0.26,0.16,0.29,-267.0,17.806,90774.820,918.756,-251977.78,0.2,2.308,497147.0,0.420,497147.0,918.147,-994.334,0.268
497239,2,497239,83,0.107,0.0,0.434,8.959,19.921,45.206,0.24,0.18,0.42,-267.0,17.802,90768.890,917.397,-252011.687,0.3,2.388,497230.0,0.413,497230.0,917.867,-993.435,0.282
497322,2,497322,83,0.28,0.21,0.391,8.857,21.90,44.533,0.29,0.24,0.34,-267.0,17.806,90772.234,917.935,-252042.125,0.7,1.612,497313.0,0.320,497313.0,918.499,-1010.648,0.254
497405,2,497405,83,0.35,0.107,0.528,9.120,20.447,45.483,0.24,0.14,0.24,-267.0,17.806,90771.210,918.451,-252071.375,0.10,7.375,497396.0,0.384,497396.0,917.656,-942.409,0.343
497487,2,497487,82,0.100,0.71,0.434,8.930,20.228,45.366,0.25,0.18,0.38,-267.0,17.815,90771.210,918.240,-252104.687,0.7,1.612,497478.0,0.427,497478.0,918.289,-1010.545,0.282
497580,2,497580,93,0.93,0.129,0.413,9.47,20.958,45.673,0.23,0.15,0.34,-267.0,17.797,90770.179,918.427,-252143.796,0.2,2.267,497571.0,0.413,497571.0,918.78,-995.746,0.268
497663,2,497663,83,0.28,0.35,0.391,8.871,20.534,45.220,0.22,0.10,0.26,-267.0,17.806,90780.476,918.637,-252179.890,0.5,2.806,497654.0,0.456,497654.0,917.632,-986.87,0.254
497746,2,497746,83,0.64,0.21,0.399,9.76,20.81,44.694,0.30,0.18,0.40,-267.0,17.811,90771.210,917.750,-252215.984,0.2,2.228,497737.0,0.413,497737.0,917.445,-995.785,0.259
497829,2,497829,83,0.35,0.0,0.341,8.447,21.90,45.1,0.32,0.15,0.30,-267.0,17.806,90766.570,918.358,-252254.468,0.6,1.649,497820.0,0.513,497820.0,917.984,-1009.521,0.221
497912,2,497912,83,0.64,0.57,0.413,8.608,20.783,44.767,0.25,0.15,0.37,-267.0,17.815,90769.914,919.109,-252290.265,0.0,2.24,497903.0,0.348,497903.0,917.961,-1001.143,0.268
498001,2,498001,89,0.50,0.28,0.449,8.988,20.768,45.176,0.24,0.21,0.47,-267.0,17.811,90779.187,918.147,-252325.375,0.2,2.267,497991.0,0.449,497991.0,917.750,-995.536,0.291
498111,2,498111,110,0.50,0.14,0.406,9.61,20.622,45.776,0.29,0.21,0.34,-267.0,17.797,90772.765,918.520,-252375.250,0.6,1.571,498102.0,0.449,498102.0,918.499,-1012.37,0.263
498194,2,498194,83,0.21,0.21,0.370,9.295,20.944,45.206,0.24,0.18,0.35,-267.0,17.797,90770.179,918.5,-252409.265,0.0,2.50,498185.0,0.370,498185.0,918.451,-999.976,0.240
498276,2,498276,82,0.50,0.21,0.456,8.900,20.710,44.913,0.27,0.17,0.36,-267.0,17.802,90774.820,918.568,-252441.109,0.7,3.405,498267.0,0.406,498267.0,917.867,-977.220,0.296
498359,2,498359,83,0.21,0.78,0.298,9.792,20.768,44.884,0.24,0.14,0.32,-267.0,17.811,90769.914,918.54,-252474.828,0.2,1.842,498350.0,0.406,498350.0,918.54,-1004.853,0.193
498442,2,498442,83,0.43,0.93,0.542,9.3,20.973,44.972,0.22,0.18,0.39,-267.0,17.815,90772.234,918.358,-252526.125,0.2,2.229,498433.0,0.829,498433.0,917.867,-995.658,0.352
498525,2,498525,83,0.14,0.78,0.449,8.535,21.660,45.118,0.21,0.19,0.41,-267.0,17.815,90768.625,918.264,-252578.906,0.2,1.825,498516.0,0.442,498516.0,918.78,-1004.871,0.291
498619,2,498619,94,0.7,0.28,0.399,9.660,20.871,45.337,0.27,0.19,0.34,-267.0,17.815,90770.179,918.240,-252616.750,0.3,1.752,498610.0,0.363,498610.0,918.406,-1006.270,0.259
498702,2,498702,83,0.78,0.114,0.391,9.120,20.914,45.410,0.26,0.17,0.36,-267.0,17.811,90769.914,918.451,-252648.78,0.3,2.350,498693.0,0.391,498693.0,918.147,-993.529,0.254
498784,2,498784,82,0.28,0.165,0.442,9.90,20.812,45.352,0.25,0.16,0.30,-267.0,17.811,90769.914,918.171,-252680.203,0.1,1.875,498775.0,0.391,498775.0,918.289,-1004.481,0.287
498867,2,498867,83,0.35,0.64,0.334,9.105,21.192,45.366,0.26,0.23,0.32,-267.0,17.815,90773.257,918.264,-252712.125,0.3,1.766,498858.0,0.377,498858.0,918.593,-1006.104,0.217
498950,2,498950,83,0.28,0.21,0.434,9.792,20.564,45.176,0.25,0.20,0.33,-267.0,17.815,90767.601,918.171,-252743.156,0.8,4.650,498941.0,0.370,498941.0,917.867,-963.599,0.282
499034,2,499034,84,0.14,0.71,0.355,10.55,20.841,45.293,0.25,0.17,0.33,-267.0,17.811,90769.914,917.656,-252775.375,0.3,2.437,499024.0,0.406,499024.0,917.562,-991.865,0.231
499126,2,499126,92,0.28,0.21,0.399,9.500,21.455,44.826,0.25,0.16,0.34,-267.0,17.811,90771.210,917.935,-252814.156,0.12,1.465,499117.0,0.427,499117.0,918.710,-1014.950,0.259
499209,2,499209,83,0.7,0.86,0.528,9.719,20.929,44.986,0.24,0.17,0.27,-267.0,17.815,90774.554,917.750,-252850.546,0.5,2.805,499200.0,0.449,499200.0,918.264,-985.964,0.343
499291,2,499291,82,0.14,0.14,0.341,9.587,21.251,45.396,0.23,0.19,0.44,-267.0,17.820,90773.257,918.264,-252887.93,0.2,1.809,499282.0,0.442,499282.0,918.499,-1005.123,0.221
499374,2,499374,83,0.21,0.21,0.413,8.930,21.528,45.293,0.28,0.19,0.39,-267.0,17.820,90767.601,917.843,-252924.78,0.6,3.61,499365.0,0.449,499365.0,917.984,-982.56,0.268
499457,2,499457,83,0.7,0.86,0.399,9.120,21.178,45.571,0.26,0.15,0.34,-267.0,17.820,90774.281,918.171,-252958.687,0.1,1.895,499448.0,0.384,499448.0,918.101,-1003.474,0.259
499540,2,499540,83,0.0,0.7,0.399,9.149,21.192,45.45,0.24,0.15,0.33,-267.0,17.820,90773.257,917.750,-252990.609,0.1,2.132,499531.0,0.384,499531.0,917.984,-997.335,0.259
499633,2,499633,93,0.14,0.28,0.391,9.719,20.768,45.16,0.24,0.19,0.34,-267.0,17.806,90768.890,918.147,-253025.375,0.0,2.0,499624.0,0.363,499624.0,917.984,-1000.235,0.254
499716,2,499716,83,0.35,0.0,0.485,9.295,20.783,45.527,0.29,0.22,0.34,-267.0,17.815,90767.867,918.382,-253058.203,0.0,2.0,499707.0,0.427,499707.0,917.984,-1000.758,0.315
499798,2,499798,82,0.64,0.7,0.391,8.813,20.871,45.527,0.24,0.18,0.33,-267.0,17.815,90766.304,918.382,-253092.93,0.5,2.730,499789.0,0.399,499789.0,917.562,-986.878,0.254
499881,2,499881,83,0.21,0.35,0.305,9.237,20.885,45.746,0.26,0.12,0.40,-267.0,17.820,90774.281,917.961,-253123.718,0.2,1.825,499872.0,0.363,499872.0,917.773,-1004.826,0.198
499964,2,499964,83,0.21,0.28,0.413,9.514,21.178,45.688,0.26,0.20,0.29,-267.0,17.815,90771.968,917.961,-253154.156,0.1,1.894,499955.0,0.370,499955.0,917.892,-1003.282,0.268
500049,2,500049,85,0.21,0.86,0.449,8.944,21.397,45.132,0.24,0.18,0.33,-267.0,17.825,90771.968,919.15,-253186.468,0.2,2.268,500039.0,0.399,500039.0,917.680,-995.317,0.291
500158,2,500158,109,0.21,0.50,0.391,8.783,20.534,45.1,0.21,0.17,0.32,-267.0,17.802,90774.820,918.544,-253229.968,0.2,1.752,500149.0,0.391,500149.0,918.9,-1007.313,0.254
500241,2,500241,83,0.28,0.57,0.420,9.427,20.929,45.425,0.26,0.26,0.36,-267.0,17.806,90768.890,918.264,-253263.93,0.2,2.199,500232.0,0.406,500232.0,917.843,-996.991,0.273
500324,2,500324,83,0.35,0.78,0.463,9.32,21.134,45.483,0.25,0.20,0.41,-267.0,17.811,90770.945,918.568,-253296.515,0.3,1.794,500315.0,0.399,500315.0,918.101,-1005.625,0.301
500407,2,500407,83,0.21,0.64,0.485,9.295,21.46,45.118,0.23,0.14,0.28,-267.0,17.820,90774.281,918.289,-253331.718,0.2,1.824,500398.0,0.449,500398.0,918.314,-1004.540,0.315
500490,2,500490,83,0.57,0.93,0.420,9.163,20.520,45.249,0.23,0.17,0.33,-267.0,17.825,90774.554,918.54,-253365.734,0.2,2.269,500481.0,0.370,500481.0,918.101,-995.723,0.273
500572,2,500572,82,0.28,0.143,0.420,9.222,20.929,45.103,0.30,0.17,0.38,-267.0,17.825,90772.992,918.499,-253393.453,0.2,2.265,500563.0,0.305,500563.0,917.892,-994.922,0.273
500666,2,500666,94,0.21,0.21,0.420,8.550,20.885,45.103,0.28,0.15,0.37,-267.0,17.811,90771.968,918.406,-253424.890,0.2,1.826,500657.0,0.363,500657.0,918.101,-1004.533,0.273
500749,2,500749,83,0.28,0.14,0.363,8.798,20.958,45.191,0.27,0.21,0.38,-267.0,17.815,90774.281,918.358,-253457.109,0.2,2.306,500740.0,0.413,500740.0,917.867,-994.542,0.235
500832,2,500832,83,0.43,0.93,0.420,9.47,20.608,45.103,0.28,0.16,0.39,-267.0,17.820,90767.335,917.843,-253490.531,0.0,1.975,500823.0,0.391,500823.0,917.892,-1000.671,0.273
500915,2,500915,83,0.21,0.71,0.363,8.710,20.944,45.103,0.22,0.18,0.33,-267.0,17.829,90773.257,918.289,-253525.140,0.1,1.894,500906.0,0.442,500906.0,918.9,-1003.70,0.235
500998,2,500998,83,0.0,0.43,0.427,9.134,20.754,45.571,0.24,0.14,0.36,-267.0,17.825,90771.968,918.78,-253559.156,0.1,1.915,500989.0,0.377,500989.0,918.101,-1003.7,0.277
501081,2,501081,83,0.28,0.50,0.463,9.149,21.90,44.986,0.24,0.16,0.36,-267.0,17.825,90774.15,918.195,-253589.234,0.2,1.809,501071.0,0.355,501071.0,918.337,-1005.659,0.301
501174,2,501174,93,0.28,0.93,0.449,9.500,20.885,45.16,0.28,0.17,0.33,-267.0,17.815,90770.945,918.289,-253622.15,0.6,3.722,501165.0,0.341,501165.0,917.705,-972.238,0.291
501257,2,501257,83,0.93,0.28,0.413,8.418,20.432,45.132,0.22,0.20,0.29,-267.0,17.820,90769.648,918.54,-253656.625,0.4,1.715,501248.0,0.492,501248.0,918.101,-1008.357,0.268
501340,2,501340,83,0.28,1.823,0.384,8.550,20.593,44.899,0.25,0.14,0.38,-267.0,17.825,90767.335,918.382,-253695.109,0.2,2.265,501331.0,0.434,501331.0,917.892,-995.858,0.249
501423,2,501423,83,0.0,0.86,0.327,9.3,20.856,45.366,0.30,0.18,0.32,-267.0,17.834,90766.39,918.289,-253728.234,0.6,3.61,501414.0,0.363,501414.0,917.377,-982.434,0.212
501506,2,501506,83,0.50,0.64,0.413,8.740,20.798,45.323,0.30,0.19,0.36,-267.0,17.829,90775.312,918.289,-253761.656,0.7,1.621,501497.0,0.442,501497.0,917.984,-1010.757,0.268
501588,2,501588,82,-1.536,-4.113,-4.2,9.339,20.944,45.688,0.25,0.11,0.36,-267.0,17.825,90770.671,918.406,-253204.859,0.0,1.975,501579.0,14.22,501579.0,918.9,-1002.421,-2.599
501681,2,501681,93,0.43,0.0,0.434,9.339,21.2,44.723,0.27,0.16,0.32,-267.0,17.825,90778.921,918.264,-252572.31,0.4,2.728,501672.0,0.413,501672.0,917.588,-986.381,0.282
501764,2,501764,83,0.43,0.143,0.355,9.251,21.134,44.869,0.26,0.15,0.40,-267.0,17.825,90775.312,918.499,-252607.234,0.3,1.766,501755.0,0.434,501755.0,917.892,-1006.810,0.231
501847,2,501847,83,0.57,0.14,0.399,9.397,21.75,45.293,0.26,0.18,0.40,-267.0,17.829,90769.648,918.406,-252644.828,0.1,1.894,501838.0,0.470,501838.0,918.9,-1003.368,0.259
501930,2,501930,83,0.28,0.50,0.384,9.412,21.455,45.498,0.27,0.21,0.35,-267.0,17.825,90772.992,918.314,-252682.421,0.0,2.0,501921.0,0.434,501921.0,918.9,-1001.373,0.249
502013,2,502013,83,0.28,0.71,0.449,8.740,20.622,45.688,0.22,0.22,0.30,-267.0,17.834,90767.62,918.617,-252716.734,0.1,2.103,502004.0,0.391,502004.0,917.916,-999.201,0.291
502103,2,502103,90,0.86,0.0,0.492,8.842,20.929,45.176,0.24,0.17,0.36,-267.0,17.820,90775.312,918.499,-252754.796,0.6,1.621,502093.0,0.463,502093.0,918.524,-1010.151,0.319
502213,2,502213,110,0.21,0.71,0.427,8.725,20.812,45.673,0.26,0.17,0.35,-267.0,17.806,90771.210,918.662,-252802.671,0.0,2.103,502204.0,0.399,502204.0,918.431,-998.501,0.277
502296,2,502296,83,0.0,0.93,0.449,9.105,21.178,45.337,0.28,0.16,0.39,-267.0,17.811,90770.671,918.593,-252838.765,0.1,2.165,502287.0,0.470,502287.0,918.289,-998.9,0.291
502378,2,502378,82,0.93,0.100,0.413,8.637,20.914,45.659,0.24,0.17,0.37,-267.0,17.829,90767.335,918.499,-252876.484,0.2,1.809,502369.0,0.449,502369.0,918.524,-1005.319,0.268
502461,2,502461,83,0.50,0.21,0.391,8.623,20.900,45.542,0.23,0.16,0.34,-267.0,17.825,90763.718,918.101,-252909.906,0.1,2.103,502452.0,0.355,502452.0,918.431,-998.350,0.254
502544,2,502544,83,0.14,0.122,0.427,8.725,20.520,45.469,0.22,0.15,0.35,-267.0,17.834,90768.359,918.289,-252942.125,0.5,2.728,502535.0,0.420,502535.0,918.9,-987.183,0.277
502627,2,502627,83,0.14,0.64,0.370,8.827,20.871,45.571,0.24,0.13,0.33,-267.0,17.829,90763.718,918.314,-252975.843,0.4,2.660,502618.0,0.391,502618.0,917.611,-988.220,0.240
502721,2,502721,94,0.43,0.107,0.413,8.608,21.46,45.571,0.27,0.16,0.34,-267.0,17.820,90768.359,918.289,-253012.0,0.4,1.703,502712.0,0.377,502712.0,918.33,-1008.151,0.268
502804,2,502804,83,0.14,0.28,0.377,8.740,20.578,46.126,0.25,0.18,0.42,-267.0,17.820,90772.992,917.984,-253046.609,0.0,1.935,502795.0,0.456,502795.0,918.101,-1002.202,0.245
502886,2,502886,82,0.43,0.28,0.406,8.403,20.841,45.89,0.26,0.18,0.36,-267.0,17.825,90771.703,918.101,-253084.31,0.2,1.809,502877.0,0.456,502877.0,918.337,-1005.414,0.263
502969,2,502969,83,0.7,0.35,0.456,8.930,21.104,45.366,0.24,0.23,0.36,-267.0,17.834,90770.671,918.617,-253121.15,0.2,2.229,502960.0,0.434,502960.0,918.151,-995.632,0.296
503052,2,503052,83,0.43,0.0,0.449,9.602,20.798,45.191,0.26,0.20,0.37,-267.0,17.834,90770.671,918.524,-253153.234,0.5,2.805,503043.0,0.341,503043.0,917.705,-986.45,0.291
503136,2,503136,84,0.35,0.93,0.363,9.339,21.236,45.527,0.24,0.18,0.36,-267.0,17.834,90771.703,918.101,-253184.562,0.2,1.825,503126.0,0.413,503126.0,917.916,-1004.920,0.235
503228,2,503228,92,0.50,0.71,0.442,9.397,20.666,45.176,0.28,0.14,0.37,-267.0,17.820,90775.312,917.562,-253222.671,0.1,1.895,503219.0,0.406,503219.0,918.33,-1003.358,0.287
